p	max	2000	100000
a	1054	1547	7490
a	722	16	6892
a	1531	1470	641
a	1001	95	7917
a	1446	1233	4726
a	272	679	9592
a	1819	1725	1632
a	1503	1212	7964
a	461	205	6427
a	961	1037	3233
a	1904	515	9868
a	163	607	9828
a	1731	562	909
a	753	1955	1307
a	1699	1916	8129
a	1950	720	5435
a	1971	1987	5237
a	908	1207	1762
a	1793	139	3433
a	100	1758	1037
a	1943	1401	7219
a	366	1745	7236
a	1855	605	2771
a	1251	1369	7694
a	114	2	7725
a	725	610	844
a	174	1240	9069
a	799	1327	2137
a	1557	195	1374
a	1172	167	4421
a	877	871	6682
a	1656	130	505
a	510	836	7029
a	21	583	5841
a	459	1542	7245
a	176	1996	8817
a	173	1292	8154
a	148	1378	8396
a	865	976	5600
a	779	1652	143
a	431	457	9566
a	433	1072	4548
a	509	1285	4132
a	1007	762	530
a	313	490	7851
a	1415	547	9295
a	1235	863	9183
a	956	1348	3439
a	1664	85	3439
a	1609	1850	7798
a	1860	298	9914
a	375	380	4848
a	1461	481	559
a	1043	1636	4077
a	1341	1675	9249
a	1	1349	644
a	1606	1177	6336
a	1327	456	5070
a	1271	1562	8224
a	483	1799	9286
a	1594	781	7427
a	504	534	7128
a	1961	518	4422
a	1871	1039	2033
a	1394	1579	3400
a	342	990	1967
a	1	802	3796
a	1322	72	8055
a	222	96	2191
a	868	1862	7459
a	614	934	724
a	556	1408	4944
a	1347	407	3782
a	247	983	2031
a	1499	624	1035
a	549	985	9257
a	821	612	6837
a	662	552	2032
a	1333	1325	2494
a	1351	84	250
a	694	1913	9118
a	1028	905	2487
a	627	1414	2258
a	454	422	2126
a	885	1986	8609
a	4	465	5139
a	262	1049	575
a	1830	2	3819
a	417	892	7154
a	126	510	220
a	954	1613	4627
a	1103	1168	3595
a	1931	1165	8148
a	167	1940	2415
a	24	1118	6472
a	1313	1750	9610
a	859	1368	390
a	1495	1391	9402
a	1137	443	6456
a	434	660	3367
a	130	1937	8253
a	648	1570	7803
a	332	1083	1560
a	978	473	942
a	1349	230	1848
a	1515	2	9102
a	858	771	157
a	1501	43	1997
a	641	303	6554
a	1342	1137	3167
a	629	144	6244
a	1367	902	595
a	1097	230	573
a	749	1451	6125
a	237	727	9077
a	352	1875	2324
a	1841	1483	6288
a	723	324	7204
a	1334	356	2977
a	785	665	5972
a	1	1962	5806
a	1947	479	8559
a	1216	323	6983
a	1790	301	9687
a	1513	1595	603
a	1813	506	7711
a	1391	1762	1583
a	508	221	7563
a	1820	1066	2948
a	1068	327	7504
a	1750	1395	2733
a	482	1228	1128
a	1079	65	6520
a	1579	1145	9784
a	1238	738	3274
a	853	1600	545
a	1978	157	7941
a	885	1247	7988
a	1071	1810	1313
a	304	1326	2344
a	580	1823	4944
a	1957	1057	9533
a	1498	262	7641
a	820	814	2041
a	1592	1131	8873
a	361	1607	8737
a	679	85	3959
a	326	1159	1776
a	649	386	6581
a	921	1445	532
a	630	1105	4755
a	598	1903	7609
a	1919	1999	8123
a	1463	1449	2283
a	1781	1246	8115
a	86	51	9192
a	1723	816	2510
a	56	2	8956
a	257	1129	2032
a	1437	90	2524
a	780	1859	3281
a	1040	748	3365
a	750	1969	9463
a	360	920	6339
a	510	1390	1758
a	111	1913	9540
a	971	232	9356
a	1104	1763	8426
a	1236	852	4147
a	1215	69	8143
a	742	1305	221
a	1291	1446	4641
a	1108	1114	5332
a	1627	186	3955
a	495	1883	3638
a	1606	937	7676
a	1062	843	9091
a	1479	1549	9213
a	1599	48	1928
a	440	1306	183
a	1	1234	2883
a	1182	1820	783
a	1751	1877	5567
a	974	1263	1266
a	391	1745	6799
a	1521	1616	8999
a	1	703	5742
a	1029	419	6106
a	1195	1863	4617
a	882	1162	2749
a	1273	1919	5159
a	981	1590	300
a	5	523	7031
a	1294	57	4194
a	337	1067	192
a	1559	1015	7716
a	909	485	1754
a	1540	1645	3866
a	1409	997	9220
a	1176	920	5227
a	37	186	1248
a	1162	663	3441
a	1113	1815	3249
a	69	233	3634
a	1397	827	6308
a	1826	1269	6946
a	908	178	2757
a	1777	949	138
a	322	931	6760
a	1138	617	3892
a	1143	1420	6905
a	493	1950	7658
a	769	1376	9796
a	1712	984	6684
a	573	314	4454
a	1512	1114	4448
a	54	1514	4773
a	601	1821	9421
a	1774	1642	3208
a	100	1148	599
a	126	1792	7974
a	681	649	7300
a	56	1274	6321
a	499	418	9174
a	372	92	9937
a	851	1805	3721
a	568	1473	5816
a	1868	554	8983
a	1621	878	3538
a	791	453	6682
a	1995	1349	9084
a	339	506	4947
a	1817	697	2345
a	1879	1999	5362
a	1134	770	8647
a	855	359	7944
a	1189	579	5206
a	1906	1239	4320
a	401	840	1038
a	1948	1220	162
a	147	412	9349
a	705	1178	1319
a	1348	164	7498
a	963	222	6139
a	1980	1749	2572
a	1043	1026	9731
a	1689	224	6534
a	1	1831	929
a	1746	1599	1825
a	1548	29	779
a	1239	434	9997
a	464	1963	5987
a	1481	1006	3251
a	766	1888	209
a	1852	747	2912
a	607	1444	9530
a	127	1326	6189
a	404	267	3418
a	224	519	4830
a	563	1794	7647
a	687	1096	5586
a	90	112	5921
a	807	183	695
a	1953	501	9338
a	486	1802	9673
a	475	1299	5996
a	1143	564	4696
a	297	1739	5395
a	1844	585	7311
a	1071	1191	3402
a	1611	846	7457
a	329	762	1960
a	1272	1374	7282
a	368	336	5987
a	1550	1075	1270
a	561	747	2323
a	764	470	7922
a	1617	194	8171
a	1412	876	6826
a	220	1396	7897
a	1034	1614	3434
a	1896	391	4303
a	1967	1230	811
a	611	1617	9832
a	706	91	7335
a	1792	194	9404
a	1776	877	4992
a	1810	1399	1208
a	713	1325	7205
a	1423	108	7075
a	1729	1357	8093
a	1607	568	9159
a	67	1128	9477
a	763	135	4272
a	1955	1695	1646
a	1298	134	2844
a	491	440	4119
a	1766	1435	6361
a	113	1690	2283
a	1599	1792	8664
a	1694	376	632
a	705	2	5424
a	1595	1025	2139
a	744	568	4420
a	1189	368	696
a	343	860	7590
a	624	990	9435
a	1899	1687	9747
a	1493	202	5866
a	762	68	3341
a	190	549	7334
a	1424	1615	8715
a	1366	840	1047
a	1668	226	1182
a	1373	1636	1599
a	1410	750	6817
a	1	564	6797
a	1947	1853	4786
a	1449	44	5459
a	19	703	129
a	423	1909	2795
a	404	1411	1790
a	425	756	1884
a	930	1419	2627
a	1499	1350	3504
a	58	574	9548
a	733	1538	3178
a	404	550	700
a	1146	17	3941
a	687	357	5757
a	1478	48	42
a	1579	1767	5212
a	1837	1187	9924
a	740	1413	8780
a	1800	1996	661
a	276	1844	9615
a	500	126	713
a	209	1407	7087
a	87	1582	1729
a	1703	574	9452
a	1844	1828	1683
a	1825	660	6518
a	746	901	6254
a	1318	1159	1181
a	234	177	5238
a	1534	1582	5014
a	568	817	1466
a	24	271	5769
a	1255	4	9469
a	646	1332	1842
a	372	295	1133
a	870	98	7212
a	1419	768	5972
a	605	1571	793
a	692	1426	7170
a	360	1947	2193
a	1105	731	8506
a	572	760	616
a	890	1303	2690
a	895	1838	8038
a	286	2	4328
a	1653	2	548
a	1249	1960	6753
a	1526	1768	1400
a	1116	1856	2873
a	763	1448	4444
a	945	667	6664
a	124	358	319
a	843	1028	9440
a	525	1028	2309
a	1406	1545	6752
a	1795	1000	9845
a	582	739	6228
a	1638	184	6924
a	1	1724	1281
a	755	173	663
a	944	1836	1862
a	1361	61	3360
a	722	625	5293
a	1315	1960	8612
a	1739	1440	5979
a	72	1170	6852
a	397	627	4677
a	1208	1324	3205
a	330	598	1881
a	775	1890	6484
a	1169	1299	1641
a	1939	979	5239
a	1226	1200	9295
a	1005	111	5058
a	76	1753	1955
a	276	711	3013
a	1512	93	6891
a	1629	1646	888
a	979	1024	9125
a	1869	63	5244
a	1244	524	109
a	587	275	2257
a	361	1337	7073
a	626	503	5097
a	1691	1143	1607
a	1477	1382	8670
a	1149	905	8518
a	1666	1151	2701
a	1045	574	8923
a	1564	578	7596
a	1232	987	4585
a	1285	111	3398
a	1158	503	5780
a	1218	2	7350
a	646	1563	1358
a	7	1495	7728
a	503	612	6855
a	911	653	649
a	201	654	8943
a	1123	387	278
a	572	395	7718
a	1451	1764	4541
a	1660	106	6819
a	1109	220	5758
a	756	1140	2729
a	1254	1503	3319
a	1455	448	6983
a	742	1027	8661
a	1941	1765	56
a	1814	1117	5840
a	491	53	5474
a	1766	1046	7509
a	168	80	9552
a	1291	1228	9724
a	1203	392	1237
a	1648	689	6657
a	1973	1716	9560
a	1595	922	2149
a	433	380	9587
a	783	628	686
a	1344	1966	9910
a	550	289	7316
a	663	2	7839
a	1055	1292	9846
a	1841	994	2132
a	502	1842	7153
a	524	1456	8354
a	1	385	4320
a	1029	669	2433
a	192	276	2078
a	690	47	6580
a	1513	1026	9594
a	893	532	7956
a	1301	765	9435
a	1965	1574	4485
a	1146	420	1757
a	544	1640	9132
a	249	726	4019
a	620	835	1678
a	530	1623	9107
a	1028	490	2819
a	1568	1627	7904
a	1946	885	1042
a	1397	21	9747
a	316	1808	7489
a	131	544	9578
a	1625	306	934
a	1950	1481	3510
a	1039	1770	7234
a	1957	339	558
a	507	1959	3588
a	1703	691	1431
a	1408	1968	293
a	1512	688	3625
a	619	266	5938
a	693	527	8441
a	859	827	9145
a	86	1229	5344
a	1730	1022	4958
a	1832	1662	9218
a	637	482	6713
a	863	864	6240
a	1999	1882	3887
a	918	611	2930
a	1437	561	3956
a	791	1747	2441
a	67	109	4647
a	671	361	8458
a	14	1636	9330
a	1796	1668	3092
a	399	170	5068
a	1411	958	2655
a	71	1209	7422
a	78	367	4787
a	484	2	9071
a	1595	2	2935
a	48	270	2158
a	1062	1221	6850
a	1581	43	9501
a	1030	819	9577
a	1274	887	9872
a	1177	270	6439
a	1	1545	6121
a	1841	279	9425
a	98	1551	3876
a	77	798	9629
a	1827	324	1965
a	1278	934	649
a	803	1004	917
a	1248	757	771
a	607	1682	6880
a	879	1881	3458
a	1760	1484	2961
a	1188	1069	2307
a	1612	1573	605
a	1416	336	2812
a	443	1430	2389
a	1625	1450	5887
a	1517	184	6145
a	1118	693	1028
a	627	1274	6175
a	1503	869	9578
a	1622	1481	6150
a	1120	1097	7023
a	1244	903	9422
a	1604	1419	6223
a	239	1137	781
a	1585	581	2414
a	1512	1955	2993
a	1788	68	5284
a	22	985	3910
a	649	801	9113
a	757	1280	8854
a	1071	982	378
a	1495	630	9208
a	1004	51	3618
a	1864	1191	8510
a	1091	1949	7671
a	289	1247	7346
a	505	1904	2447
a	1160	2	6111
a	812	1293	4240
a	629	1655	4829
a	1538	811	9196
a	1575	1560	850
a	1937	318	9054
a	1577	727	9577
a	1203	1720	6228
a	1501	663	6517
a	205	1012	3683
a	477	79	4401
a	1694	594	2923
a	744	1326	7867
a	198	1543	268
a	1489	1216	509
a	804	1891	3310
a	1638	730	1440
a	1	286	3315
a	1329	744	3626
a	1993	321	5710
a	893	681	9415
a	1540	1998	7471
a	1598	488	7702
a	849	579	9633
a	1644	94	4620
a	1667	17	5339
a	1390	1206	2408
a	55	485	5166
a	867	1187	7774
a	1916	1214	456
a	1510	907	7275
a	922	416	4775
a	1812	993	4990
a	50	551	671
a	1858	1123	8408
a	721	794	5896
a	100	1949	9680
a	1149	1926	9024
a	801	1494	4571
a	711	1199	2264
a	239	1666	4690
a	679	1761	2133
a	1984	1881	1331
a	1052	873	2616
a	711	784	2973
a	1338	74	9769
a	565	1510	8225
a	1324	105	7259
a	314	498	411
a	611	1144	2411
a	279	1072	5906
a	1907	240	6150
a	1893	1805	4242
a	680	1855	9306
a	1969	1013	5553
a	78	506	3763
a	1367	442	8835
a	1425	855	4406
a	1134	419	5238
a	378	400	7015
a	1768	441	276
a	218	1813	3095
a	313	299	953
a	1934	1008	3186
a	977	892	4728
a	1475	13	4755
a	1279	1075	3428
a	1295	830	7387
a	1094	1825	26
a	1562	767	5446
a	1468	1346	7358
a	748	1509	4208
a	1802	174	7403
a	1	1414	8308
a	1486	655	1251
a	1253	128	3508
a	497	407	7230
a	942	873	358
a	1283	879	3522
a	930	541	8204
a	109	2	9853
a	1361	807	1596
a	1566	46	7684
a	1605	588	6275
a	298	339	9189
a	501	360	381
a	1252	479	2971
a	627	1002	5843
a	64	1728	4793
a	1706	804	9704
a	1685	469	9658
a	936	352	8716
a	573	1601	1849
a	156	891	2094
a	1143	1784	4941
a	308	558	4457
a	43	1063	4053
a	22	852	4664
a	1534	1143	7253
a	1550	239	2835
a	1382	1751	3723
a	738	1890	1070
a	891	1320	1090
a	300	1353	3338
a	1465	1257	2984
a	1907	1384	7582
a	1522	694	1835
a	738	137	3263
a	1494	1584	3408
a	434	1530	1689
a	293	1333	8468
a	1803	782	7821
a	1030	1846	5768
a	509	1614	9827
a	371	321	6944
a	1348	1437	1546
a	320	1665	6410
a	470	1399	6541
a	306	492	7109
a	382	67	5003
a	398	1508	1866
a	1108	33	9048
a	1627	1139	7747
a	1274	265	3497
a	1809	2	7291
a	691	1295	5727
a	942	225	5324
a	1373	195	8164
a	1802	1373	6495
a	1	235	8242
a	1449	755	4682
a	1006	1256	9756
a	128	867	7189
a	229	325	8056
a	967	1499	9005
a	1605	313	6246
a	1146	1726	4576
a	369	1206	5971
a	676	1471	2772
a	1558	1589	5926
a	1067	1130	1440
a	1916	1329	7044
a	1865	21	9467
a	373	1879	4115
a	1258	1747	6825
a	1586	1661	7552
a	1964	863	9661
a	769	1884	1440
a	135	343	1817
a	264	1284	3990
a	1578	1285	8286
a	234	542	2000
a	239	1559	5010
a	511	1298	6343
a	1585	487	4033
a	831	175	6553
a	1919	1676	7246
a	1945	1691	3881
a	1306	1191	8082
a	554	1728	8329
a	1861	259	9607
a	1204	570	1584
a	176	1798	7307
a	88	594	1160
a	911	244	1466
a	53	156	4717
a	1602	1185	2831
a	1275	743	371
a	1828	1571	5240
a	636	59	9669
a	622	2	4752
a	1634	1806	836
a	1157	797	2751
a	1030	37	676
a	80	357	6803
a	1406	1198	4889
a	1809	906	6528
a	317	1620	877
a	783	95	7146
a	603	1875	8942
a	398	251	6145
a	1489	1698	8140
a	1601	1512	4755
a	1	1299	944
a	1055	1239	8468
a	1454	1824	7442
a	1758	786	1978
a	1373	1488	4743
a	1354	1160	2462
a	1	1016	2418
a	305	1157	3856
a	38	1737	8636
a	153	677	9897
a	464	994	1985
a	1852	1314	9355
a	51	2	8518
a	1568	745	8003
a	1840	590	4685
a	369	603	6698
a	385	1182	1819
a	1150	1377	1620
a	175	237	4840
a	69	426	7482
a	1266	1718	2040
a	1858	126	5480
a	998	1561	7137
a	447	1261	9201
a	1445	86	3588
a	1673	179	3286
a	435	385	9313
a	1749	504	4091
a	725	1824	3134
a	1154	744	9448
a	566	1516	1362
a	972	1043	4057
a	1232	572	9610
a	1656	964	7933
a	1857	47	1576
a	1988	899	1909
a	319	1716	7194
a	678	1577	6145
a	35	1918	8554
a	1003	1888	7179
a	1033	1195	6884
a	1157	1685	5085
a	996	767	4343
a	1687	5	5741
a	147	1757	127
a	1821	1075	7990
a	665	1964	9359
a	1493	766	9861
a	45	134	266
a	1479	959	3988
a	1101	1693	3022
a	1	96	2222
a	1548	988	4101
a	882	1621	1774
a	976	1350	4334
a	556	1602	375
a	923	833	2784
a	1405	1895	6101
a	1573	383	7861
a	1721	1520	4979
a	1248	174	143
a	676	655	5653
a	1951	438	7751
a	1162	1838	1924
a	999	1919	7721
a	581	758	4563
a	175	1125	646
a	1808	1579	8761
a	316	1457	7421
a	1826	956	5107
a	1992	396	947
a	265	149	8819
a	101	1937	5355
a	1039	1109	3773
a	1046	307	4949
a	1360	726	7962
a	442	1639	2540
a	647	284	3878
a	1915	1128	2294
a	1777	1819	3136
a	209	304	8609
a	1982	698	551
a	1350	1088	2852
a	1935	1852	5930
a	268	1150	1832
a	471	577	547
a	492	304	3255
a	1098	1160	671
a	1702	1412	119
a	1153	857	942
a	1026	1481	1758
a	865	827	2678
a	1222	793	9536
a	136	115	6575
a	1962	352	6170
a	1874	660	2865
a	1076	246	7362
a	1406	1109	7357
a	1115	792	5300
a	564	2	1646
a	1519	1822	9825
a	1094	1035	4479
a	1	1256	8600
a	1910	1513	2004
a	651	1394	5741
a	923	1737	4310
a	1998	1192	574
a	197	1736	1838
a	1	885	8560
a	1947	1786	7546
a	1859	278	4494
a	423	1082	4016
a	1057	1580	6457
a	1315	1396	9292
a	904	805	4469
a	740	545	2706
a	1992	1284	1336
a	1206	1022	46
a	1939	511	1334
a	726	756	3677
a	802	1244	7864
a	1752	368	7849
a	461	1445	1491
a	1551	138	4620
a	758	133	6099
a	1705	1650	7654
a	68	1909	448
a	1159	1373	6744
a	54	1312	3240
a	647	1545	5033
a	580	572	4379
a	1539	707	7616
a	1530	1640	1408
a	1070	1551	2347
a	1776	52	8093
a	1352	1596	9409
a	1670	1274	8517
a	17	1531	6238
a	1377	223	2752
a	1967	152	8499
a	833	1145	1937
a	39	1434	6001
a	1402	890	4539
a	960	1781	8796
a	321	1933	9032
a	989	258	1024
a	193	927	2127
a	663	566	7657
a	564	797	7824
a	1239	1891	8765
a	451	60	3964
a	677	1050	9100
a	38	716	6711
a	702	679	7298
a	1456	391	1630
a	1758	1676	6156
a	944	235	646
a	335	726	1372
a	893	200	1773
a	2000	708	8889
a	450	1544	5131
a	771	1130	5484
a	1202	1850	4749
a	1347	831	5148
a	150	841	3163
a	464	64	1243
a	411	587	1400
a	973	193	7681
a	1238	567	8398
a	1699	35	1154
a	1404	811	8523
a	1593	548	3061
a	265	2	5430
a	1180	1041	7086
a	834	1493	2550
a	696	858	9642
a	327	324	1927
a	1510	1879	4018
a	774	1933	2565
a	1788	1389	3505
a	449	478	4920
a	1408	1015	9032
a	986	239	1834
a	15	27	5789
a	1523	1852	8927
a	1135	139	9001
a	863	436	1708
a	522	1504	2436
a	764	1587	5300
a	1829	1827	7502
a	448	257	6428
a	155	285	6144
a	1462	1624	8454
a	1268	1951	4425
a	844	423	8371
a	166	191	5860
a	205	1691	9350
a	226	906	9190
a	1976	472	1724
a	800	69	2621
a	505	193	4466
a	1759	439	1199
a	378	49	5703
a	1374	979	1500
a	1602	366	9473
a	666	562	1273
a	1569	1699	9471
a	818	857	5764
a	502	150	2478
a	306	1925	378
a	1816	432	4322
a	1689	934	8140
a	1064	1461	3925
a	1	1125	5209
a	1606	1465	4831
a	1899	1729	5319
a	317	771	7680
a	1511	1515	9938
a	1368	1611	5161
a	651	1263	2529
a	1064	528	3064
a	1119	970	7940
a	531	437	862
a	1	706	9706
a	1050	719	4898
a	995	1452	8631
a	1036	1454	6187
a	1456	1194	4040
a	524	666	1194
a	930	1345	4349
a	1778	337	9560
a	1213	2	455
a	185	1294	1949
a	5	1051	8265
a	1916	455	8756
a	376	415	3285
a	512	865	9088
a	638	1871	9353
a	330	1668	1352
a	878	830	9356
