p	max	2000	40000
a	1188	1088	2592
a	927	1320	8282
a	1759	1959	4164
a	1545	385	635
a	1517	1592	9645
a	1999	980	5566
a	1347	1569	2935
a	874	1013	5565
a	567	1466	1680
a	1503	862	7380
a	936	1744	9403
a	1676	1148	8853
a	777	1580	3470
a	1756	1630	1566
a	507	1365	1167
a	315	1642	4807
a	66	1324	2719
a	905	420	869
a	375	1882	9663
a	345	1507	5025
a	967	418	9586
a	787	968	6473
a	1854	1722	4568
a	1170	1871	8785
a	1331	135	6713
a	824	1391	4489
a	1923	1407	3489
a	1986	1581	4642
a	1914	292	9122
a	1245	582	1339
a	1321	14	8922
a	373	355	8781
a	1482	27	8737
a	1214	594	1892
a	1717	1357	671
a	1094	900	3580
a	804	1926	6017
a	748	320	863
a	1308	1570	9889
a	1223	1413	3287
a	174	1658	2698
a	1686	843	7398
a	30	1682	6409
a	586	822	8894
a	127	746	3642
a	249	632	4284
a	752	1213	8773
a	1978	1865	6053
a	1107	1797	9365
a	1568	1777	5645
a	807	1651	6345
a	200	1800	957
a	443	1732	3211
a	1402	1355	7371
a	477	1560	6514
a	228	898	3361
a	1595	508	5367
a	470	963	4785
a	401	840	6195
a	617	950	4003
a	29	832	4201
a	1555	1838	554
a	1746	1599	946
a	1799	1483	8467
a	1271	1144	5961
a	900	1505	3745
a	391	1474	9447
a	1209	907	8493
a	508	80	1275
a	683	348	393
a	132	494	8901
a	741	1906	2939
a	314	393	6621
a	1992	1746	2760
a	487	1514	7661
a	203	947	3026
a	1639	258	1045
a	740	234	6965
a	1090	1245	1021
a	124	151	1285
a	1088	1042	2744
a	237	144	1669
a	29	132	16
a	1544	1797	8956
a	1943	903	4975
a	345	215	3385
a	1069	1814	9195
a	458	478	2850
a	1608	396	7253
a	543	1139	66
a	1562	1193	6225
a	178	1341	7139
a	1158	376	789
a	254	1040	2660
a	764	1657	8221
a	637	1509	1474
a	1884	632	9573
a	1370	1010	8620
a	289	1845	1453
a	618	895	7609
a	1886	1050	8263
a	1870	959	3593
a	1720	1417	2144
a	1197	1027	9078
a	71	1883	6027
a	353	462	933
a	904	42	6663
a	1759	397	6246
a	1003	660	9249
a	641	1161	5688
a	57	662	9718
a	1180	230	8514
a	800	1558	1231
a	463	822	5308
a	659	1501	5732
a	1673	35	3987
a	778	801	5751
a	1919	1460	6379
a	1373	1636	3880
a	531	491	5740
a	607	316	4322
a	386	70	6149
a	1843	1916	3639
a	1773	1839	3974
a	1303	1998	9549
a	950	1426	8588
a	219	1412	6637
a	1771	1774	7834
a	46	87	4747
a	1328	649	1943
a	527	1341	6577
a	20	741	1133
a	1431	987	9330
a	843	1784	2896
a	866	699	3393
a	728	1396	1775
a	1666	1680	79
a	1149	1276	8169
a	63	1533	9994
a	1774	1777	3324
a	1578	932	1893
a	1834	586	7517
a	1285	983	3861
a	1891	516	8133
a	40	1253	3068
a	1909	1875	4830
a	976	529	6013
a	648	1240	7888
a	798	366	1401
a	1058	1823	3444
a	1499	495	314
a	487	1243	5671
a	1545	1059	6399
a	662	1669	4692
a	383	1050	9522
a	1724	1875	8752
a	1360	582	5104
a	1270	1497	720
a	1699	1859	1927
a	43	136	9427
a	1242	1590	1381
a	746	345	2624
a	1705	618	2303
a	15	358	9098
a	838	1401	6396
a	1239	199	5325
a	1670	647	4103
a	1764	1362	7024
a	708	940	8080
a	215	1408	9967
a	397	627	5309
a	272	1144	3654
a	897	1643	5667
a	1275	640	1996
a	793	1706	2977
a	613	1001	3924
a	708	1287	9111
a	1441	86	7488
a	1390	179	8650
a	548	900	7169
a	412	1852	9135
a	1784	890	3937
a	55	1512	2381
a	1565	1685	8524
a	1662	1419	6708
a	553	630	2263
a	1641	23	9411
a	260	76	7200
a	532	257	7550
a	1994	1985	7191
a	465	1786	9250
a	294	935	4448
a	1271	1585	2772
a	1866	1011	8574
a	1548	1151	6905
a	757	528	2720
a	1880	919	9872
a	360	654	6332
a	747	1290	1951
a	1545	187	2144
a	143	567	3225
a	491	1736	771
a	388	1938	6970
a	23	477	6418
a	1042	231	7510
a	1390	1775	7144
a	1443	1148	4007
a	786	297	4283
a	788	1327	189
a	1736	1989	6481
a	135	1472	4142
a	161	1529	640
a	66	595	68
a	87	1407	9687
a	1318	971	7239
a	1233	1085	8124
a	73	213	9336
a	684	1011	6886
a	866	906	8410
a	1290	1912	8580
a	481	104	9656
a	1493	351	5491
a	449	1446	8818
a	974	1473	1556
a	137	1316	6377
a	1963	531	855
a	755	1470	3135
a	1179	32	1359
a	1184	1654	5731
a	1859	706	2781
a	1181	1522	4839
a	1972	483	300
a	1919	850	647
a	1516	1595	6268
a	139	319	2099
a	927	1626	4030
a	254	502	584
a	1549	1555	520
a	867	669	7834
a	1995	1583	3442
a	1132	151	5705
a	32	1340	3571
a	1155	88	2744
a	920	391	5940
a	1457	352	7499
a	1791	485	2707
a	85	989	7493
a	546	577	1537
a	1023	407	4727
a	1862	80	9473
a	656	272	29
a	234	292	5511
a	1124	1893	1245
a	1843	645	9762
a	1511	275	4088
a	1972	807	6929
a	358	717	6312
a	1815	315	5479
a	1340	1689	9040
a	611	1487	9614
a	872	717	4139
a	1139	785	3479
a	477	1890	5446
a	1097	261	7101
a	198	784	4739
a	1583	557	4255
a	299	415	7762
a	1666	811	4110
a	1489	1976	5241
a	368	698	1761
a	1624	673	6325
a	649	357	6595
a	423	886	202
a	414	1371	1166
a	485	521	8596
a	197	1897	9617
a	201	1090	9825
a	1213	1097	5753
a	618	917	7196
a	88	696	1965
a	487	1552	4952
a	1231	1381	3937
a	1526	1315	6443
a	1720	766	97
a	689	1862	9699
a	159	1330	2147
a	1263	1844	3471
a	1840	1475	9936
a	438	1391	4954
a	1134	1775	8287
a	580	1528	998
a	1175	519	6734
a	864	1911	4467
a	1196	1526	1244
a	1802	383	2008
a	1375	1643	2168
a	1470	449	1950
a	1009	370	6804
a	1007	1039	3758
a	538	1940	9894
a	222	1685	5372
a	1555	925	5476
a	483	1687	1010
a	529	267	7885
a	1043	113	5433
a	536	1497	8181
a	1626	10	5889
a	828	1645	5791
a	1972	50	9899
a	1628	684	4385
a	851	1332	4910
a	487	212	7019
a	164	137	5696
a	1674	1924	7752
a	1621	277	3994
a	971	1803	3344
a	994	232	2094
a	1093	684	2610
a	309	773	3262
a	800	1852	6565
a	998	1715	6426
a	1187	1976	6628
a	1777	904	3210
a	1281	1143	657
a	679	824	3138
a	1661	1398	5988
a	942	90	7132
a	1433	393	8249
a	1926	1296	9960
a	1981	1883	7469
a	1359	271	1420
a	900	970	4576
a	1170	1324	9137
a	1960	1738	1465
a	1785	231	377
a	1824	421	9339
a	999	1617	4318
a	1773	638	4760
a	337	375	8319
a	249	611	2210
a	394	1570	2893
a	383	1276	2013
a	399	635	7308
a	516	649	6146
a	558	1584	2681
a	429	1924	1732
a	1014	730	7922
a	138	499	3096
a	209	1633	6713
a	419	486	6843
a	1952	1480	3143
a	119	583	6194
a	264	1177	5846
a	100	1949	717
a	1816	1555	728
a	716	539	9594
a	626	921	4770
a	914	1103	1574
a	596	1217	5002
a	522	300	2063
a	930	89	3824
a	1100	1117	6352
a	794	1260	6331
a	1732	382	6210
a	62	1440	2806
a	436	897	7321
a	754	1924	399
a	1342	541	5414
a	1049	134	4764
a	1588	1129	8098
a	339	1206	7379
a	1464	651	59
a	765	260	1715
a	1210	499	8573
a	1067	294	7591
a	1505	1717	2464
a	1454	766	2533
a	1901	1199	3699
a	248	1360	1806
a	548	1169	1579
a	552	1160	7349
a	1751	129	9816
a	1557	440	1742
a	554	401	6376
a	773	945	1564
a	955	946	2382
a	344	429	7544
a	171	1356	8735
a	353	417	8171
a	645	1955	9631
a	1169	1541	4572
a	500	1996	6004
a	1807	1613	1638
a	505	222	3378
a	307	1724	818
a	1136	1316	6238
a	1634	1087	5693
a	1745	202	3773
a	770	584	4420
a	1249	1051	4029
a	880	1634	4453
a	1814	838	6196
a	984	108	3736
a	1064	1424	2457
a	474	1362	7082
a	1564	1477	7600
a	1555	38	7736
a	1424	1636	5141
a	1781	642	4703
a	909	1744	8016
a	1375	177	1598
a	1981	1580	1955
a	1110	1618	4563
a	1292	555	9994
a	736	571	4665
a	1363	646	2522
a	279	349	6004
a	1263	1405	5378
a	145	665	9152
a	371	321	4586
a	1595	672	598
a	396	366	3478
a	202	685	3265
a	1016	249	795
a	1756	661	3295
a	428	1951	7323
a	301	167	3117
a	1742	672	7328
a	213	1323	20
a	711	1500	1968
a	432	1678	4371
a	54	993	8672
a	1359	400	8023
a	1571	1560	3502
a	955	1850	2384
a	1688	1072	3478
a	863	1178	3517
a	1877	580	8600
a	964	31	2986
a	1815	1574	8752
a	1561	643	5311
a	1584	620	6977
a	865	1506	3693
a	666	1921	5767
a	1164	896	3810
a	671	1636	2763
a	576	1551	3782
a	429	1913	1801
a	1425	1152	2937
a	246	1487	463
a	991	1042	3835
a	267	854	5189
a	371	957	7986
a	13	1830	3535
a	1747	25	6476
a	546	1806	4888
a	1718	1577	7213
a	1707	1556	3098
a	893	354	8431
a	773	354	4449
a	976	114	491
a	1679	666	8711
a	556	886	1907
a	65	949	3520
a	1614	965	4782
a	1003	1151	1082
a	1125	24	2947
a	1420	862	7165
a	212	563	317
a	378	295	4873
a	1579	495	4508
a	1282	1103	3084
a	13	1514	8721
a	537	1468	3768
a	883	1342	4620
a	274	42	9168
a	661	590	9996
a	1249	724	4876
a	1108	1177	4706
a	557	749	8955
a	373	736	3324
a	541	232	9002
a	299	645	5979
a	864	1233	5939
a	1606	1111	3597
a	421	186	4763
a	1052	1440	556
a	40	898	3018
a	494	723	2973
a	496	1832	9988
a	1476	1787	4837
a	1428	1834	634
a	572	480	6696
a	1197	915	2357
a	1252	322	7222
a	994	78	6026
a	321	1524	3218
a	1210	954	3411
a	1692	330	1419
a	1254	863	637
a	1625	793	9006
a	406	1871	2084
a	387	405	8575
a	1099	78	521
a	527	1001	2478
a	566	897	4721
a	571	553	9760
a	91	1059	2374
a	1696	252	455
a	668	1413	9482
a	1555	179	493
a	709	363	1200
a	1059	1024	9851
a	875	127	2668
a	250	384	7265
a	1518	743	8067
a	474	828	9143
a	1548	1432	5126
a	570	1087	3139
a	1891	1855	9791
a	1218	1763	3417
a	817	1850	863
a	70	1658	9716
a	1750	653	1066
a	1072	1124	1680
a	443	120	5530
a	374	1164	2312
a	1895	1900	8968
a	1960	479	6134
a	733	23	404
a	131	711	7861
a	4	1887	845
a	779	339	9768
a	1939	1227	9114
a	1643	201	8163
a	170	1734	685
a	1627	1228	2299
a	684	332	8866
a	444	757	9667
a	1827	1778	3530
a	529	569	1792
a	861	356	5256
a	1864	409	6112
a	132	1098	2002
a	819	784	9435
a	1100	1159	6182
a	1635	522	6841
a	1716	1085	1816
a	1292	1541	4236
a	496	1115	1313
a	1990	344	8478
a	1921	871	50
a	175	1125	7756
a	1469	1147	1150
a	1607	1973	5504
a	1969	83	316
a	938	1809	5340
a	470	206	9338
a	1544	681	6025
a	735	1750	5036
a	661	287	1791
a	938	372	8458
a	1436	1691	1041
a	336	46	4089
a	1994	1181	2946
a	1498	332	9597
a	1281	482	5854
a	566	148	1423
a	236	1339	3928
a	1848	698	6417
a	764	21	2742
a	379	113	3599
a	1407	877	4964
a	533	1734	5523
a	1255	1277	1676
a	831	1781	5138
a	65	770	6862
a	279	1374	8158
a	1312	1371	2529
a	897	1691	7081
a	480	1287	9392
a	703	251	9262
a	64	1386	5104
a	636	206	8221
a	652	1195	3850
a	94	294	7949
a	1987	975	3282
a	1108	1068	4042
a	320	367	447
a	262	1414	2486
a	1422	286	3897
a	253	1439	2163
a	1505	868	9813
a	1272	1113	6581
a	1304	505	6062
a	1608	647	5771
a	1550	1326	7506
a	1403	5	8864
a	900	1848	9946
a	1297	656	9261
a	174	745	2696
a	1689	1206	1564
a	1993	1523	304
a	1559	1060	8339
a	1080	1787	9094
a	1278	1250	162
a	1762	1591	643
a	201	798	54
a	1411	1757	723
a	1877	230	4895
a	1773	85	5952
a	263	1634	2941
a	1044	1753	6371
a	165	669	3509
a	1622	245	9021
a	1240	1823	6262
a	633	93	9853
a	1827	1059	6883
a	1763	1741	1085
a	1723	1138	1629
a	400	802	8989
a	1587	207	9713
a	981	1968	7752
a	134	1307	6348
a	568	1035	4432
a	658	1525	5147
a	1340	453	4901
a	53	1177	9688
a	148	439	7129
a	828	273	2846
a	369	1052	4370
a	385	1751	7087
a	542	515	3259
a	1386	263	8419
a	1990	11	2758
a	1492	1683	842
a	1955	881	5097
a	802	807	6696
a	1249	118	937
a	456	247	4586
a	1855	1220	5500
a	1454	807	1228
a	6	223	4891
a	781	1243	5226
a	1449	1509	7769
a	734	1401	6377
a	1767	93	2491
a	497	942	144
a	868	651	6970
a	725	782	4417
a	1755	1473	1144
a	118	1218	4443
a	644	1764	8487
a	365	1903	7009
a	201	1686	2866
a	1289	1501	7756
a	1734	697	6773
a	1536	550	3089
a	1497	1870	2324
a	872	349	998
a	1997	1705	118
a	1176	181	7
a	272	839	4734
a	1434	629	30
a	929	123	1426
a	235	1308	2933
a	267	636	1927
a	1392	1495	7106
a	371	1260	7491
a	447	1667	4024
a	1477	706	1033
a	1389	1526	1381
a	439	1483	6738
a	1366	346	9145
a	1887	1004	7950
a	1873	22	1758
a	1034	1716	1961
a	755	1795	3739
a	1875	704	8359
a	900	194	5704
a	669	923	7992
a	1665	1794	8273
a	1725	1906	9629
a	1928	460	6857
a	1808	1122	9075
a	1072	642	3493
a	189	246	7969
a	654	1716	3433
a	182	865	7801
a	1703	1675	2356
a	200	997	877
a	145	112	3140
a	627	1130	4183
a	922	600	8886
a	1812	1753	6713
a	1019	1748	589
a	1959	134	3065
a	716	1912	167
a	167	1712	1333
a	1384	545	8489
a	928	1523	5809
a	877	1840	3644
a	1227	477	3019
a	1981	172	4041
a	385	1504	8303
a	853	659	7201
a	1907	1000	9767
a	1558	1506	7883
a	1067	581	5962
a	1768	726	9352
a	1217	368	6564
a	1053	1770	8924
a	1881	921	142
a	1457	417	3069
a	1083	1643	3747
a	440	811	1223
a	1288	389	6264
a	552	1829	7297
a	6	526	8313
a	691	1330	8444
a	559	726	7802
a	1269	61	8486
a	151	1908	1888
a	478	874	2044
a	1935	1426	3495
a	579	1181	69
a	275	584	8598
a	1049	506	6209
a	1715	1965	9857
a	1351	1053	1113
a	599	856	5538
a	1021	38	9333
a	774	188	3890
a	22	1585	8647
a	1454	946	8435
a	781	1104	9487
a	1608	1829	2371
a	386	1796	1407
a	1025	1919	9033
a	561	914	3579
a	713	559	3447
a	1852	688	9702
a	1820	1226	9436
a	1102	1831	1505
a	268	843	346
a	272	1074	3987
a	664	468	3289
a	385	757	4806
a	1752	1395	524
a	1418	197	9148
a	703	93	9649
a	1630	1088	8169
a	1425	743	1429
a	961	1978	9422
a	378	256	7551
a	1851	377	2982
a	735	460	6813
a	748	1397	6206
a	1859	1879	591
a	375	1590	5106
a	1133	314	2567
a	1908	1856	1746
a	347	1041	1381
a	1640	1938	7259
a	646	1617	9783
a	97	1310	7762
a	565	431	1192
a	1430	1005	2346
a	219	1903	2838
a	376	1646	3978
a	1404	354	3014
a	1840	1230	1827
a	1713	1104	851
a	661	1005	6103
a	1710	1000	7709
a	594	1088	8353
a	908	846	8314
a	767	307	2031
a	308	990	8662
a	465	985	8107
a	778	1178	4000
a	587	1586	8638
a	734	219	5830
a	1377	1688	5373
a	533	1428	5230
a	1456	1829	5500
a	1345	918	6990
a	1271	784	8143
a	649	1499	2428
a	1368	49	4413
a	616	822	1353
a	805	820	8898
a	1983	663	6287
a	960	1567	6254
a	1321	1969	5639
a	1220	917	3020
a	49	1808	2966
a	374	1185	8143
a	1810	459	9017
a	1084	1880	1577
a	1316	1660	7578
a	1533	1579	8411
a	792	1375	3200
a	1751	1273	4996
a	564	951	4223
a	725	1359	8245
a	1318	1256	5376
a	1998	638	5277
a	806	988	5935
a	1214	1065	1788
a	91	367	817
a	1306	444	4757
a	1624	175	8145
a	1126	277	4176
a	757	1758	3659
a	981	1354	8487
a	796	1518	1841
a	1451	550	1005
a	425	1856	3298
a	411	1301	4372
a	1153	432	7561
a	768	978	4419
a	159	463	3509
a	971	765	4137
a	855	1570	8279
a	1766	468	9387
a	189	664	6904
a	403	1613	6633
a	1678	686	5207
a	816	1006	7526
a	1136	679	3875
a	1563	1366	7425
a	1761	180	6327
a	915	786	575
a	1609	1716	8169
a	1399	650	2335
a	1650	708	7160
a	1705	925	2887
a	1002	536	8947
a	271	39	2856
a	481	843	814
a	1018	1554	2380
a	462	950	1435
a	342	88	4902
a	803	982	8007
a	1527	1687	1922
a	540	643	876
a	1776	897	8606
a	680	1082	4768
a	1625	1136	3487
a	708	1468	9224
a	136	88	9385
a	1330	940	3641
a	599	273	1349
a	103	1126	7059
a	1505	1458	4463
a	334	1274	7861
a	1182	368	6877
a	262	1435	1606
a	1276	1863	6524
a	1069	1078	9899
a	1913	1866	8448
a	700	575	4736
a	1073	1767	9940
a	619	553	232
a	169	434	9945
a	556	1354	1137
a	1977	1622	6659
a	692	826	7948
a	1321	1634	840
a	150	1850	2707
a	353	174	5383
a	1884	1251	9339
a	284	1384	892
a	1231	580	2812
a	92	717	329
a	807	1148	6424
a	189	1445	9601
a	101	873	7607
a	1293	353	9370
a	389	1375	1325
a	1574	242	4986
a	1445	38	3183
a	456	256	9581
a	460	932	4281
a	1426	405	5133
a	556	1934	7667
a	476	1749	6235
a	1340	34	9311
a	153	1774	7612
a	1552	762	3444
a	388	1411	7886
a	97	508	9737
a	1706	1663	8051
a	1639	783	1767
a	200	1751	3162
a	406	1403	465
a	539	1650	6412
a	970	602	1936
a	1267	1504	7272
a	1341	569	3724
a	43	492	4780
a	979	744	8605
a	417	1923	8803
a	910	810	3935
a	269	1122	4642
a	838	1629	2434
a	1675	418	3116
a	1910	1681	55
a	439	546	626
a	1642	1743	4118
a	1781	1616	6191
a	1670	603	9591
a	1432	196	6206
a	1125	345	9613
a	1524	874	9481
a	1969	931	2009
a	1987	1702	6431
a	466	1138	6994
a	1293	1513	1867
a	27	1986	7527
a	1595	105	6315
a	664	1737	1595
a	1911	1779	3907
a	311	1150	4511
a	1604	137	420
a	408	1287	2513
a	1029	1344	5275
a	1364	1509	8219
a	301	1237	4312
a	1306	1114	5211
a	127	1971	552
a	960	530	448
a	653	529	651
a	1483	334	6628
a	291	720	8412
a	111	1971	1111
a	415	627	7366
a	1729	539	2697
a	1088	1677	3565
a	862	1832	574
a	313	685	6546
a	1332	8	5359
a	1728	1121	3158
a	642	1168	6266
a	1	1048	9291
a	1380	316	4844
a	1424	1566	8869
a	870	1482	2936
a	1945	972	4467
a	1193	855	7601
a	1045	798	3117
a	1419	1301	9337
a	404	1074	2759
a	851	1419	3299
a	526	413	5427
a	305	815	9090
a	30	1068	3386
a	720	1162	9099
a	1234	1292	3335
