p	max	500	20000
a	451	480	4212
a	79	232	454
a	395	25	4183
a	7	396	2295
a	210	24	3577
a	92	20	2127
a	348	142	4577
a	244	463	2753
a	334	73	959
a	101	322	573
a	486	260	4805
a	290	243	4831
a	149	188	4703
a	172	243	3980
a	437	241	104
a	370	180	2997
a	229	127	4878
a	494	109	3449
a	404	349	1777
a	261	180	2089
a	450	239	322
a	459	327	2918
a	78	415	1363
a	191	132	2908
a	394	486	4110
a	124	105	4859
a	389	161	2614
a	488	356	2128
a	52	109	3604
a	398	401	4646
a	167	364	4827
a	137	169	4197
a	284	191	332
a	60	406	179
a	341	427	1919
a	454	250	1451
a	94	173	4401
a	117	340	2743
a	133	479	2089
a	472	421	2106
a	368	214	879
a	331	474	1866
a	444	27	2957
a	326	83	2679
a	93	380	1890
a	328	435	2836
a	420	99	4898
a	97	234	3953
a	23	198	3502
a	376	415	2257
a	267	353	2490
a	126	222	3281
a	465	296	1122
a	135	174	1916
a	391	192	785
a	310	432	2042
a	257	36	2402
a	220	54	3586
a	360	288	1721
a	129	147	354
a	447	479	393
a	343	30	4740
a	290	390	2468
a	493	397	4413
a	276	213	1346
a	299	220	2922
a	389	338	1440
a	54	326	4643
a	437	70	4295
a	423	55	4924
a	446	236	3361
a	176	496	4621
a	199	460	4279
a	381	425	4272
a	42	281	1661
a	351	273	3378
a	436	49	2359
a	369	114	2986
a	191	265	1504
a	133	128	805
a	27	389	4235
a	179	382	2780
a	458	267	1021
a	497	359	643
a	84	449	4411
a	302	346	601
a	468	70	628
a	251	446	3244
a	431	178	3370
a	198	219	735
a	491	111	1605
a	350	422	898
a	142	434	468
a	255	111	4244
a	188	52	1196
a	453	72	329
a	130	125	1956
a	291	178	4956
a	457	158	2371
a	221	222	4302
a	267	26	341
a	417	489	116
a	126	69	292
a	163	221	3066
a	419	167	1979
a	220	393	3418
a	257	433	4102
a	266	161	1179
a	171	356	1884
a	124	435	1238
a	375	226	3748
a	15	445	3842
a	128	351	2202
a	167	214	559
a	243	404	431
a	356	157	3879
a	365	89	4447
a	312	27	2463
a	185	275	3382
a	19	39	495
a	132	270	772
a	238	153	4629
a	134	436	4477
a	284	449	1122
a	344	364	121
a	434	466	1007
a	270	148	3238
a	39	361	4438
a	355	44	450
a	228	294	2652
a	269	373	4250
a	142	253	4730
a	329	474	1373
a	160	300	4669
a	155	227	1037
a	448	23	4950
a	88	62	4949
a	127	231	737
a	353	174	4680
a	355	488	747
a	221	495	3585
a	297	423	1463
a	207	172	1661
a	359	33	3090
a	442	351	804
a	315	199	1786
a	391	362	245
a	430	244	617
a	1	468	2062
a	215	471	2752
a	148	412	4605
a	337	301	1050
a	120	75	4546
a	489	122	3344
a	159	252	3691
a	92	49	1291
a	484	443	2680
a	357	179	2573
a	290	236	2760
a	68	73	484
a	414	85	4268
a	319	216	1391
a	180	289	894
a	309	67	1158
a	392	273	4200
a	470	62	1858
a	223	274	410
a	156	329	4531
a	216	484	3308
a	483	14	2493
a	63	266	2109
a	86	121	4496
a	56	60	2110
a	42	243	858
a	5	397	890
a	28	34	1230
a	448	294	3054
a	217	111	4787
a	203	12	1035
a	71	13	4886
a	4	218	1668
a	179	84	3387
a	89	470	4604
a	17	226	3126
a	273	376	4721
a	478	307	4199
a	35	386	4091
a	463	475	3050
a	373	345	704
a	304	368	4382
a	396	416	380
a	31	116	960
a	439	243	4611
a	319	393	1215
a	314	11	4322
a	286	237	4733
a	196	107	4197
a	438	440	1466
a	461	121	322
a	299	243	440
a	465	143	4597
a	285	444	4383
a	333	400	3617
a	312	245	1683
a	261	196	2938
a	157	19	2885
a	360	129	4000
a	399	74	1291
a	39	467	4933
a	422	473	1944
a	392	156	3360
a	327	468	1574
a	170	17	759
a	246	300	1881
a	458	276	4316
a	303	140	3105
a	400	421	1670
a	199	47	2893
a	296	342	4009
a	14	448	326
a	60	262	4874
a	175	55	960
a	202	66	3992
a	331	426	470
a	151	415	1058
a	130	406	1467
a	358	208	3356
a	383	359	1794
a	480	78	4571
a	83	27	91
a	73	418	4406
a	456	54	2312
a	22	357	2839
a	391	80	132
a	441	160	2488
a	171	379	4912
a	30	50	1382
a	196	222	1357
a	489	364	1041
a	228	207	4373
a	318	329	4725
a	161	146	1594
a	343	142	1675
a	43	210	659
a	119	359	3787
a	91	206	3970
a	275	116	2867
a	51	413	2786
a	293	376	972
a	369	194	2429
a	265	287	4977
a	380	454	2326
a	18	193	2518
a	283	175	2981
a	322	331	3464
a	409	486	160
a	383	84	3551
a	126	281	3124
a	98	294	2912
a	444	286	3066
a	107	444	3305
a	197	50	3634
a	409	34	721
a	139	377	2952
a	88	415	3741
a	330	484	2921
a	443	207	2811
a	390	330	2529
a	129	476	2945
a	244	401	709
a	48	140	4487
a	290	201	2263
a	36	421	4370
a	276	404	1306
a	428	191	3945
a	31	354	1052
a	451	102	4906
a	220	313	4599
a	24	468	4312
a	333	118	2431
a	100	327	1176
a	111	65	1163
a	441	45	260
a	314	293	1326
a	263	412	2936
a	90	204	4060
a	332	129	2455
a	205	141	1236
a	260	309	1548
a	29	16	994
a	15	45	1095
a	218	219	4486
a	86	82	3301
a	109	83	2511
a	180	130	2981
a	113	225	1995
a	422	195	865
a	242	455	1430
a	212	275	1706
a	32	137	1749
a	145	174	4910
a	237	320	4098
a	94	219	3387
a	170	267	2417
a	479	263	2298
a	320	180	992
a	322	478	4277
a	216	69	4236
a	421	410	1861
a	326	9	2367
a	40	162	3401
a	411	269	2116
a	127	119	3840
a	325	80	326
a	207	92	2844
a	50	169	1982
a	359	177	4823
a	102	108	1314
a	162	305	1746
a	404	246	4626
a	187	238	976
a	277	96	2601
a	150	470	3859
a	159	140	3465
a	399	445	4218
a	438	477	696
a	101	189	134
a	110	325	32
a	6	128	1996
a	105	203	3042
a	483	450	1754
a	319	40	476
a	229	170	3027
a	132	461	3877
a	134	375	377
a	143	207	901
a	436	123	1001
a	422	434	3749
a	85	348	2487
a	27	479	3107
a	156	249	2304
a	89	138	4379
a	271	216	2679
a	165	357	1113
a	114	335	138
a	123	487	4852
a	469	223	3334
a	296	379	1764
a	259	369	3489
a	425	25	2251
a	164	434	2057
a	203	412	942
a	166	224	3755
a	302	288	4921
a	468	8	4647
a	387	98	3932
a	207	365	4615
a	329	215	224
a	59	426	2668
a	444	224	3659
a	248	481	900
a	211	215	3670
a	49	289	4974
a	164	118	4074
a	383	322	821
a	406	159	3502
a	316	281	1090
a	173	128	748
a	286	417	2891
a	272	223	3867
a	182	374	1285
a	438	236	726
a	73	389	3624
a	22	350	4282
a	45	87	3252
a	121	401	3872
a	234	144	4046
a	24	366	3584
a	116	156	2572
a	462	384	684
a	358	369	4008
a	404	121	1814
a	81	156	4706
a	196	251	2208
a	452	269	4196
a	76	401	238
a	48	434	3804
a	484	190	515
a	11	262	346
a	343	229	1884
a	147	326	741
a	313	50	3380
a	43	233	1547
a	488	72	4199
a	347	287	2003
a	492	391	1789
a	185	473	3384
a	5	206	4840
a	51	384	932
a	242	301	4675
a	431	469	4768
a	94	369	1528
a	223	23	4971
a	193	64	2832
a	449	254	2481
a	278	475	3782
a	460	474	2095
a	400	309	2421
a	65	447	25
a	28	293	2412
a	397	88	3524
a	383	179	4290
a	60	246	532
a	23	482	4729
a	415	372	3453
a	198	12	1299
a	364	284	1711
a	154	494	1308
a	292	80	326
a	88	388	4614
a	277	198	3330
a	187	72	3702
a	489	160	838
a	177	451	4427
a	343	314	1760
a	225	479	4227
a	465	456	2389
a	384	82	352
a	257	452	4783
a	125	239	2868
a	309	9	2969
a	459	404	2702
a	115	342	4614
a	366	453	4070
a	209	382	507
a	412	181	1431
a	204	55	2940
a	425	183	2690
a	293	456	4486
a	99	57	868
a	32	110	3275
a	237	347	2105
a	424	264	4695
a	193	221	316
a	142	150	1668
a	458	235	818
a	236	420	3792
a	26	358	1194
a	35	460	3364
a	37	166	2206
a	420	50	2691
a	383	36	2891
a	272	121	518
a	297	474	379
a	22	36	2266
a	324	180	1123
a	395	35	4928
a	58	491	4415
a	21	229	1275
a	404	211	4434
a	97	327	3329
a	443	319	2195
a	233	135	3539
a	484	272	389
a	45	321	1188
a	158	96	998
a	488	226	3154
a	137	299	1768
a	379	264	4526
a	342	380	997
a	208	112	1977
a	247	305	4300
a	104	33	531
a	67	183	2191
a	360	75	4846
a	413	479	4206
a	256	262	3970
a	318	68	1191
a	366	336	3657
a	260	453	4047
a	8	389	2311
a	303	214	1442
a	169	150	2979
a	351	186	1497
a	374	201	4121
a	284	225	2704
a	51	150	3784
a	293	125	209
a	203	499	2243
a	99	162	4376
a	136	440	1260
a	32	249	1176
a	198	170	4012
a	193	298	647
a	179	235	2172
a	363	23	1124
a	273	291	4616
a	328	461	4185
a	406	240	2726
a	16	90	1352
a	182	363	1994
a	244	208	1675
a	419	244	1783
a	442	191	4972
a	82	102	840
a	49	192	1439
a	300	471	546
a	157	378	446
a	450	484	3056
a	159	284	650
a	34	86	1908
a	417	70	418
a	232	195	1906
a	356	44	2329
a	485	384	521
a	275	62	1016
a	42	479	665
a	425	493	1158
a	5	233	1341
a	256	401	4149
a	99	403	3074
a	191	323	2729
a	87	402	2560
a	274	13	2017
a	80	324	3942
a	479	68	840
a	8	48	1170
a	123	343	3533
a	478	23	432
a	178	211	3244
a	445	295	3688
a	175	130	3481
a	468	120	933
a	424	254	1679
a	350	380	1739
a	61	360	1878
a	338	303	3569
a	490	498	1662
a	144	124	2764
a	476	161	4534
a	439	47	1458
a	201	206	4695
a	150	145	1955
a	376	100	4438
a	138	328	4609
a	36	367	1925
a	405	190	3490
a	465	483	2551
a	428	241	4992
a	135	101	3387
a	414	36	2303
a	499	188	1577
a	485	113	852
a	395	329	3327
a	275	271	1404
a	58	133	3677
a	148	7	1275
a	185	141	423
a	261	288	4287
a	295	65	3883
a	48	258	4665
a	11	406	2383
a	161	101	1257
a	260	383	227
a	170	253	2642
a	6	399	1391
a	43	121	4113
a	105	448	603
a	488	472	4541
a	123	164	4993
a	494	317	318
a	298	232	3353
a	155	353	4146
a	104	279	105
a	62	144	3853
a	378	205	509
a	431	69	1611
a	297	33	2886
a	322	404	4006
a	98	79	4407
a	354	37	4230
a	47	122	1809
a	160	342	200
a	236	65	937
a	26	259	2483
a	282	169	1397
a	192	39	612
a	164	181	786
a	330	157	975
a	496	365	967
a	279	196	1641
a	175	279	3470
a	364	428	1291
a	311	343	2370
a	463	8	1147
a	373	138	3481
a	73	70	631
a	456	346	4440
a	442	277	4608
a	310	260	2374
a	386	300	4655
a	102	90	1309
a	254	97	788
a	150	300	3463
a	44	231	4537
a	466	145	4449
a	159	182	1882
a	78	2	425
a	408	42	3813
a	48	113	4675
a	484	381	2563
a	447	331	3037
a	234	407	2437
a	54	170	1345
a	241	497	3046
a	63	136	156
a	483	396	1301
a	33	493	758
a	238	422	4297
a	81	409	1683
a	67	218	1272
a	369	486	3187
a	228	47	3175
a	493	61	2650
a	20	307	2535
a	57	193	4862
a	147	67	2447
a	158	449	2395
a	354	372	2539
a	169	185	2004
a	132	75	2718
a	65	120	2426
a	240	194	4233
a	203	470	2197
a	99	137	1094
a	355	275	955
a	122	234	2106
a	175	100	2979
a	491	467	4391
a	64	175	1859
a	359	344	4989
a	112	155	4509
a	202	21	2373
a	338	469	4701
a	46	60	134
a	168	330	300
a	267	398	3925
a	36	193	78
a	465	265	275
a	234	70	3386
a	24	312	2538
a	372	200	1750
a	432	45	4295
a	254	236	2784
a	58	91	2523
a	367	471	3020
a	21	85	2481
a	337	224	4514
a	390	106	2208
a	67	267	2948
a	461	63	1292
a	124	351	2992
a	343	63	177
a	209	191	4402
a	91	191	3266
a	100	423	319
a	446	143	1881
a	146	315	42
a	312	175	473
a	425	496	4934
a	81	278	2586
a	134	280	503
a	143	26	2260
a	189	488	3316
a	288	7	4031
a	274	38	4387
a	184	216	3766
a	94	447	1338
a	375	434	4204
a	89	221	3672
a	308	377	1276
a	165	208	2524
a	17	473	4177
a	351	202	1200
a	411	225	2227
a	37	103	3772
a	60	200	2302
a	406	292	2200
a	279	46	884
a	136	264	3955
a	491	76	2665
a	168	121	2950
a	373	32	181
a	140	199	1561
a	349	72	4698
a	245	407	119
a	102	256	2594
a	139	278	2161
a	141	380	3987
a	457	191	242
a	383	313	4042
a	97	384	4333
a	466	55	2807
a	362	100	2751
a	25	76	2215
a	126	100	3501
a	243	57	2574
a	33	331	4540
a	314	340	3324
a	489	298	1985
a	484	107	767
a	124	466	2659
a	6	416	4488
a	119	297	2780
a	280	489	2016
a	63	422	2523
a	199	294	3848
a	473	105	73
a	459	10	2483
a	265	341	2436
a	85	188	1407
a	145	255	2483
a	350	176	4461
a	260	216	4541
a	449	129	1936
a	322	433	4412
a	412	307	1459
a	435	82	2023
a	255	381	2242
a	407	8	315
a	317	138	4312
a	467	357	1150
a	250	95	4333
a	340	221	1602
a	160	331	3968
a	40	241	1807
a	478	167	3555
a	155	192	662
a	141	45	1627
a	60	67	4721
a	16	409	986
a	424	142	589
a	387	258	1754
a	500	185	4413
a	140	122	7
a	36	59	3343
a	255	177	2173
a	315	228	1396
a	444	448	4441
a	211	55	2388
a	70	270	2402
a	46	342	4558
a	159	221	4773
a	438	12	4915
a	385	176	3015
a	96	322	3378
a	45	375	2944
a	324	306	4396
a	137	273	528
a	10	97	3230
a	416	456	3794
a	312	265	2832
a	238	395	1490
a	367	237	2081
a	360	117	3803
a	346	40	4402
a	422	333	4894
a	403	400	3864
a	412	194	2246
a	354	337	817
a	123	20	2787
a	303	280	1126
a	492	167	802
a	222	328	909
a	132	80	2463
a	118	361	137
a	247	143	3824
a	104	423	4261
a	203	45	4647
a	353	408	3264
a	71	242	4974
a	401	2	3843
a	133	475	1909
a	193	352	2785
a	179	181	3903
a	467	238	2465
a	70	57	4067
a	3	112	817
a	268	84	3667
a	187	364	1921
a	226	458	2685
a	83	431	3429
a	175	391	2811
a	129	299	1317
a	334	284	4380
a	244	154	4336
a	154	142	3607
a	306	453	2587
a	396	327	3747
a	73	470	129
a	382	40	3536
a	262	408	3267
a	384	310	185
a	462	115	367
a	102	42	3490
a	328	115	4733
a	201	459	2085
a	148	198	2505
a	367	434	4071
a	286	204	4702
a	256	111	3678
a	475	21	1337
a	205	388	3298
a	96	477	4727
a	336	460	4588
a	119	499	3949
a	128	472	1110
a	243	271	3573
a	280	259	685
a	319	98	2598
a	485	374	3081
a	418	401	3858
a	90	9	4161
a	39	496	3973
a	18	173	2505
a	260	114	1861
a	156	35	4871
a	375	425	4901
a	218	484	3879
a	460	361	3613
a	317	464	4445
a	363	382	815
a	146	152	1475
a	411	4	3406
a	397	489	689
a	353	277	4365
a	251	434	2983
a	454	117	3494
a	94	28	3930
a	329	237	3969
a	211	145	2681
a	107	32	3872
a	457	130	1948
a	16	143	3981
a	414	466	2086
a	357	462	194
a	253	301	4687
a	20	242	1955
a	63	397	3743
a	199	317	4408
a	492	457	1877
a	427	446	990
a	247	81	1158
a	284	477	3340
a	53	264	3391
a	473	12	2353
a	240	257	836
a	203	151	3236
a	369	227	1463
a	332	497	1096
a	355	80	3796
a	392	38	1575
a	378	147	2608
a	32	29	3665
a	260	229	2314
a	246	410	1590
a	179	463	1031
a	271	487	4140
a	278	385	1655
a	430	316	1562
a	469	282	3046
a	273	7	2684
a	434	18	1880
a	122	481	3560
a	108	204	563
a	168	9	4717
a	50	213	2862
a	396	41	755
a	174	146	3144
a	107	413	2601
a	220	212	2909
a	310	338	23
a	439	122	3077
a	12	232	4722
a	141	460	2759
a	21	150	4396
a	97	496	1414
a	177	265	2106
a	290	232	3998
a	172	4	1851
a	45	274	259
a	232	295	1014
a	416	429	2989
a	125	149	456
a	470	50	3024
a	479	160	953
a	52	150	4975
a	308	56	3343
a	437	348	1988
a	109	52	3826
a	28	62	3535
a	397	335	4939
a	473	153	26
a	496	22	1207
a	71	9	4480
a	184	467	910
a	283	25	289
a	179	88	1723
a	227	356	3799
a	107	202	2684
a	469	431	2746
a	222	169	1034
a	97	193	3554
a	279	275	3433
a	182	474	4895
a	454	351	4771
a	371	399	3876
a	73	57	4855
a	456	399	3078
a	36	139	1794
a	225	214	1946
a	248	49	4215
a	391	219	912
a	287	26	2517
a	453	302	2028
a	349	333	4077
a	116	104	1281
a	291	428	4374
a	314	23	3232
a	443	377	2563
a	120	218	4216
a	286	209	4150
a	101	222	871
a	343	113	4989
a	45	391	4686
a	54	383	4445
a	333	396	2691
a	30	263	737
a	436	90	69
a	461	441	259
a	318	2	872
a	85	381	2452
a	327	464	4419
a	94	485	300
a	440	140	404
a	356	439	4047
a	446	305	4810
a	344	70	1060
a	113	319	4348
a	406	370	2704
a	99	252	1938
a	350	463	3879
a	50	443	1307
a	13	5	3871
a	61	281	4178
a	121	118	1280
a	26	35	885
a	46	401	1165
a	339	137	1307
a	362	42	2215
a	235	296	4840
a	371	280	1244
a	463	296	3447
a	36	318	4336
a	442	117	2083
a	225	355	3921
a	174	420	1990
a	384	166	480
a	310	36	1959
a	238	330	873
a	44	7	219
a	263	295	3415
a	196	218	4100
a	106	344	3309
a	309	485	2463
a	152	416	1371
a	394	165	4372
a	87	16	1889
a	343	138	641
a	426	210	4301
a	280	435	2431
a	100	28	1663
a	42	405	1140
a	351	429	4513
a	118	424	3968
a	464	335	287
a	180	59	4984
a	459	68	4146
a	62	35	437
a	85	130	569
a	156	83	4689
a	142	234	1844
a	458	135	2492
a	421	17	3698
a	123	273	3316
a	160	261	2674
a	259	475	3039
a	231	271	659
a	355	499	1456
a	364	259	4451
a	373	251	2694
a	13	442	1143
a	396	6	1776
a	442	324	335
a	444	282	2691
a	174	119	27
a	430	221	51
a	340	347	761
a	70	196	4091
a	79	62	1205
a	395	215	870
a	125	332	2751
a	443	195	1666
a	7	322	4810
a	196	393	364
a	438	90	597
a	456	165	2804
a	186	18	4606
a	276	400	1645
a	495	12	389
a	405	244	1157
a	262	167	2229
a	105	66	2687
a	243	204	2761
a	314	289	4775
a	208	228	2469
a	261	358	3752
a	390	138	67
a	210	398	4443
a	450	161	938
a	452	471	3957
a	260	305	879
a	80	61	1499
a	156	354	267
a	195	284	1377
a	345	175	203
a	271	83	1238
a	294	208	2340
a	167	162	1906
a	342	204	1385
a	155	299	1623
a	240	145	1424
a	113	229	3586
a	99	86	3291
a	136	44	366
a	251	371	64
a	237	316	4830
a	94	223	4476
a	179	127	4712
a	255	296	3337
a	292	294	4721
a	317	213	3078
a	227	331	2121
a	467	312	2687
a	363	123	1160
a	296	48	1046
a	478	344	4107
a	397	238	3424
a	74	77	2174
a	97	164	2465
a	187	294	665
a	60	40	3746
a	311	153	125
a	334	298	100
a	410	250	3999
a	103	91	1362
a	82	210	1958
a	31	159	4844
a	451	411	175
a	107	301	883
a	70	435	2013
a	453	329	966
a	384	320	4903
a	77	461	4741
a	305	194	626
a	215	323	610
a	201	305	2577
a	97	352	4959
