p	max	100	5000
a	94	64	2698
a	98	31	4644
a	88	25	3247
a	84	77	3394
a	40	43	1634
a	60	54	273
a	16	52	187
a	36	63	4912
a	93	58	4522
a	69	49	1409
a	16	67	3664
a	35	78	269
a	82	79	137
a	45	89	436
a	92	20	472
a	21	16	2292
a	48	82	1661
a	11	38	4338
a	72	88	1094
a	58	23	4611
a	44	38	2677
a	20	79	4868
a	24	10	490
a	81	47	3228
a	77	59	883
a	53	50	124
a	43	4	1772
a	63	73	4753
a	29	41	4298
a	33	46	4913
a	80	15	4775
a	66	46	3780
a	86	21	2881
a	15	27	4287
a	19	92	3633
a	76	91	3270
a	62	2	2496
a	52	28	2986
a	38	27	3527
a	99	27	475
a	32	64	1049
a	71	97	809
a	75	98	4955
a	41	39	3820
a	61	60	2826
a	88	70	1889
a	37	51	3732
a	94	60	1518
a	98	35	1444
a	23	81	1186
a	50	17	2853
a	70	84	3477
a	12	85	2770
a	93	30	2530
a	22	26	4767
a	79	95	161
a	26	73	4765
a	12	36	2764
a	69	21	3880
a	45	44	4464
a	49	41	2858
a	96	12	1546
a	82	51	2460
a	11	66	4327
a	67	72	1343
a	87	21	1671
a	91	94	351
a	53	22	1412
a	57	83	3967
a	43	96	2673
a	100	23	3145
a	29	13	3819
a	90	13	216
a	5	36	890
a	66	50	196
a	86	49	3250
a	99	55	176
a	71	69	4160
a	37	70	833
a	41	3	1503
a	98	84	3694
a	27	80	3512
a	47	29	4658
a	84	22	1207
a	13	46	1890
a	74	44	3747
a	50	53	1386
a	83	71	4944
a	93	98	1514
a	22	38	4095
a	83	52	3001
a	55	42	2406
a	45	16	4763
a	31	77	3968
a	35	6	3209
a	21	72	2203
a	91	13	1903
a	20	7	524
a	6	54	3892
a	63	48	4853
a	80	56	3864
a	100	11	4019
a	29	17	913
a	19	39	4731
a	76	12	3988
a	66	22	346
a	86	93	3776
a	52	37	1905
a	15	83	4834
a	32	25	1686
a	18	36	4489
a	75	93	1203
a	38	35	470
a	4	87	4025
a	99	83	3096
a	65	71	902
a	28	77	2451
a	85	12	2283
a	14	8	2213
a	89	73	3256
a	71	41	523
a	51	5	2114
a	47	49	249
a	17	6	4839
a	3	55	4771
a	23	40	2970
a	84	42	1900
a	13	82	4817
a	70	13	617
a	74	64	3959
a	40	48	1677
a	60	19	990
a	64	86	1095
a	97	18	131
a	46	85	3976
a	69	92	3708
a	73	25	4718
a	93	70	4412
a	79	23	4993
a	35	85	4216
a	55	14	1362
a	96	69	2547
a	7	56	3912
a	68	58	700
a	72	61	4394
a	44	67	2773
a	7	73	3213
a	10	78	4175
a	30	5	1393
a	77	22	4723
a	81	83	2236
a	6	18	2202
a	43	27	2899
a	63	84	2737
a	53	78	850
a	100	47	4329
a	56	77	4877
a	42	96	3432
a	52	57	3051
a	56	60	1817
a	32	37	11
a	4	75	3628
a	99	79	4523
a	71	13	1831
a	61	23	922
a	51	97	982
a	94	65	4739
a	88	26	2422
a	3	19	3428
a	60	64	4527
a	23	76	690
a	64	3	1034
a	40	44	3938
a	60	55	4638
a	16	53	4384
a	36	56	1213
a	93	57	1114
a	69	48	1355
a	16	68	259
a	55	18	2889
a	59	87	2141
a	82	76	1472
a	45	88	2198
a	21	31	3839
a	78	32	767
a	7	28	4792
a	72	89	942
a	58	20	1565
a	78	83	3967
a	20	72	192
a	24	11	4125
a	81	46	1067
a	10	98	2642
a	30	97	573
a	77	58	4946
a	57	54	1612
a	39	66	4725
a	43	7	4596
a	29	40	219
a	33	45	3412
a	9	4	4936
a	86	42	1510
a	19	95	4497
a	62	3	1137
a	52	29	2858
a	38	24	3543
a	99	26	2399
a	8	91	293
a	85	83	4090
a	32	65	718
a	14	81	335
a	89	16	335
a	71	96	4578
a	4	47	3615
a	41	38	2149
a	61	59	2491
a	37	50	1473
a	98	32	4918
a	13	9	4425
a	70	58	1275
a	74	9	4653
a	60	100	1397
a	50	14	3366
a	70	85	4430
a	26	39	3706
a	12	86	212
a	16	17	2556
a	22	27	4878
a	79	94	851
a	26	86	3141
a	69	20	4372
a	59	2	4248
a	25	7	2706
a	82	48	4812
a	21	51	4416
a	78	60	1507
a	11	69	2523
a	54	37	1275
a	58	40	2383
a	44	11	2146
a	34	17	2332
a	81	10	4001
a	30	93	898
a	87	20	3509
a	53	21	4828
a	57	82	678
a	19	10	968
a	5	35	523
a	52	66	2531
a	62	63	163
a	99	54	810
a	4	3	1274
a	51	40	2570
a	37	69	770
a	41	2	3728
a	61	95	3469
a	27	83	1086
a	47	28	3908
a	70	38	4938
a	74	45	4248
a	60	8	3954
a	64	75	4553
a	26	59	2984
a	83	70	496
a	46	62	2475
a	93	97	2819
a	22	39	1117
a	83	55	1219
a	59	46	3360
a	49	84	376
a	96	41	1553
a	82	20	33
a	11	16	1757
a	72	2	2113
a	78	24	4658
a	11	97	3747
a	30	46	3212
a	87	75	30
a	34	53	1919
a	91	12	4569
a	6	55	947
a	43	62	4770
a	33	100	288
a	39	10	202
a	80	57	3083
a	15	45	2510
a	19	38	2764
a	76	13	4009
a	5	7	828
a	62	72	717
a	66	23	4785
a	86	82	495
a	52	38	1519
a	15	82	985
a	56	33	3387
a	42	28	129
a	99	82	2391
a	14	9	3035
a	89	72	1786
a	71	40	1092
a	47	67	1863
a	88	63	3753
a	17	5	2535
a	3	54	859
a	23	43	3904
a	64	56	2413
a	84	43	1727
a	50	71	3468
a	3	71	4591
a	60	44	1357
a	22	80	2068
a	79	97	4029
a	26	31	3816
a	83	98	4277
a	46	90	2052
a	69	91	4732
a	16	89	2515
a	79	22	3923
a	35	84	4862
a	55	9	3294
a	25	78	4127
a	35	37	3458
a	92	50	352
a	11	60	4950
a	72	62	3384
a	7	72	4228
a	10	79	4487
a	30	10	1666
a	34	89	2840
a	20	36	105
a	24	95	1605
a	57	25	464
a	39	89	2917
a	90	83	1530
a	76	49	976
a	62	100	2522
a	56	61	218
a	28	35	4983
a	38	76	4288
a	8	15	2686
a	28	82	2369
a	51	96	2165
a	17	80	1803
a	94	70	3683
a	41	90	4932
a	98	29	4494
a	88	27	407
a	74	18	1720
a	3	18	909
a	23	79	1332
a	84	79	2
a	97	61	3117
a	79	69	2924
a	12	2	4259
a	16	69	4627
a	49	3	2640
a	25	42	2583
a	82	77	4332
a	45	87	4071
a	92	22	2898
a	21	30	1550
a	11	88	2277
a	68	31	3427
a	1	66	3366
a	78	80	269
a	44	32	4711
a	48	35	1787
a	34	10	3478
a	43	6	4224
a	63	75	677
a	66	44	2398
a	86	43	3828
a	19	94	2791
a	5	95	3285
a	52	30	3941
a	8	92	643
a	28	7	783
a	85	82	2303
a	14	86	1209
a	75	100	3219
a	8	43	3366
a	41	37	3559
a	61	58	2586
a	88	72	2446
a	17	60	82
a	94	34	742
a	13	8	824
a	70	59	2945
a	23	83	1909
a	84	99	1944
a	70	74	2672
a	26	36	4246
a	12	87	1173
a	16	18	4863
a	73	71	3586
a	36	93	3019
a	93	28	3024
a	22	24	27
a	26	87	444
a	83	26	565
a	59	5	790
a	92	75	3857
a	58	70	4333
a	78	61	392
a	7	3	4549
a	91	35	39
a	6	72	4141
a	81	9	4434
a	30	66	3449
a	91	80	1479
a	53	20	3585
a	57	81	3402
a	39	97	1458
a	43	98	1844
a	100	17	1459
a	29	11	2422
a	5	34	475
a	9	39	1403
a	66	48	2320
a	56	6	2518
a	42	57	3473
a	62	60	318
a	38	5	3408
a	95	60	4254
a	14	50	4955
a	18	81	4994
a	4	12	4143
a	98	82	598
a	47	31	4955
a	88	36	1171
a	84	16	1355
a	60	9	1369
a	26	56	12
a	83	73	2368
a	93	96	3753
a	22	36	2440
a	83	54	3879
a	55	36	1707
a	59	33	741
a	31	79	3713
a	96	42	2187
a	1	25	3010
a	78	25	4880
a	11	96	1379
a	87	74	2117
a	34	50	2490
a	91	15	2655
a	24	68	102
a	10	59	3190
a	43	49	2927
a	80	58	3755
a	43	78	2708
a	100	53	2990
a	76	14	2613
a	62	73	1121
a	66	20	2630
a	86	83	3124
a	52	39	1862
a	38	33	1437
a	95	16	1313
a	65	69	1765
a	89	79	130
a	71	43	2905
a	75	44	370
a	47	66	4241
a	61	98	2150
a	27	62	3633
a	47	51	4538
a	3	57	4688
a	64	57	3782
a	50	68	1022
a	13	80	4173
a	74	78	3775
a	40	50	1241
a	3	70	848
a	60	45	3196
a	36	6	4139
a	97	16	2742
a	79	96	39
a	26	28	2398
a	46	91	3336
a	12	31	461
a	69	90	2347
a	59	77	204
a	31	35	425
a	7	58	2464
a	68	36	1210
a	72	63	2585
a	44	61	3898
a	7	75	784
a	68	75	3455
a	10	76	2647
a	34	86	1799
a	57	24	1222
a	39	88	3591
a	43	29	4677
a	100	90	3355
a	63	86	63
a	29	66	3561
a	33	7	2620
a	39	41	4764
a	100	41	3912
a	76	50	3839
a	56	62	1685
a	28	60	2195
a	32	39	943
a	89	58	2473
a	38	77	4901
a	4	53	4739
a	51	99	1071
a	37	28	3309
a	41	89	3373
a	98	26	578
a	27	26	2070
a	88	28	3569
a	60	66	3614
a	84	72	548
a	74	98	52
a	46	4	4791
a	36	58	27
a	93	55	1503
a	79	68	2101
a	12	3	1404
a	73	59	2241
a	49	2	2459
a	92	96	2613
a	96	99	1347
a	82	74	2286
a	45	86	152
a	68	24	4173
a	72	91	1203
a	54	95	3060
a	1	65	3910
a	58	18	1330
a	78	81	1442
a	44	33	4175
a	24	13	1747
a	81	44	2579
a	10	96	4127
a	20	57	2568
a	29	38	1701
a	33	35	1778
a	86	40	1066
a	76	86	302
a	5	94	3011
a	99	28	3448
a	8	93	1630
a	32	67	4744
a	14	87	3807
a	71	98	333
a	8	44	857
a	41	36	4970
a	61	57	4584
a	27	73	4763
a	88	73	4184
a	37	48	4989
a	94	35	4807
a	74	55	2837
a	64	97	137
a	50	12	2831
a	70	75	385
a	26	37	4793
a	46	32	551
a	12	80	2675
a	16	19	1096
a	73	70	1348
a	36	94	1555
a	22	25	3959
a	79	88	3123
a	26	84	907
a	83	29	4410
a	59	4	2575
a	45	41	4937
a	49	46	4930
a	96	15	4016
a	25	5	4654
a	82	46	3771
a	1	60	1197
a	58	71	4542
a	21	49	2972
a	78	2	563
a	7	2	1507
a	11	71	3219
a	34	47	2685
a	91	34	2549
a	6	73	2963
a	63	25	1020
a	53	19	3498
a	39	96	775
a	100	18	1320
a	90	8	1352
a	19	12	1394
a	5	33	3035
a	66	49	3830
a	52	76	2271
a	56	7	4151
a	18	63	1446
a	95	63	2152
a	99	56	677
a	28	100	4167
a	4	13	2608
a	95	76	3803
a	51	42	336
a	98	83	2337
a	61	93	1386
a	27	85	2550
a	51	91	3117
a	17	31	3068
a	13	43	2355
a	70	36	1549
a	64	77	3438
a	22	74	4787
a	97	11	3979
a	26	57	4963
a	46	60	686
a	97	100	60
a	22	37	2057
a	79	60	3091
a	55	39	448
a	45	13	1341
a	35	11	2496
a	92	40	4346
a	55	84	2181
a	96	43	3733
a	82	18	4725
a	72	4	2711
a	1	24	369
a	44	90	2885
a	48	29	3805
a	68	80	1610
a	30	44	4859
a	91	14	552
a	20	2	1191
a	6	53	1024
a	43	48	4721
a	63	61	2153
a	43	65	2
a	9	66	3484
a	66	21	1534
a	86	80	3534
a	52	32	4989
a	56	35	4505
a	42	26	3830
a	32	28	4373
a	18	35	862
a	75	94	2051
a	95	19	1341
a	8	21	63
a	99	84	783
a	65	68	1837
a	85	9	1594
a	75	47	3591
a	47	77	1374
a	51	6	213
a	47	50	2356
a	3	56	4451
a	23	37	3161
a	64	58	1142
a	13	79	2192
a	3	73	323
a	60	46	1999
a	36	7	4496
a	22	86	2887
a	79	99	1137
a	83	100	3606
a	46	88	124
a	69	89	3701
a	73	30	3429
a	93	67	1873
a	79	16	4368
a	35	86	4739
a	55	11	3843
a	96	88	1322
a	31	34	1529
a	7	53	392
a	11	62	4053
a	68	37	3348
a	72	32	490
a	1	100	61
a	44	62	4111
a	20	38	1122
a	77	19	2158
a	43	28	4903
a	100	91	4557
a	63	81	4579
a	33	6	3375
a	39	40	487
a	80	39	4524
a	15	3	3264
a	19	68	1795
a	56	63	793
a	18	7	1178
a	38	66	4928
a	4	54	4832
a	71	14	1938
a	61	20	3380
a	47	97	1699
a	17	86	362
a	27	29	4632
a	88	29	963
a	74	16	2526
a	84	73	587
a	74	99	3978
a	40	47	3036
a	46	5	1602
a	36	59	1155
a	12	60	2302
a	69	61	647
a	73	58	4086
a	96	100	1702
a	82	75	250
a	92	16	2453
a	21	28	2707
a	48	86	3705
a	72	92	240
a	1	64	3163
a	24	14	4699
a	81	35	4720
a	20	58	278
a	77	55	3520
a	53	62	3925
a	57	59	4561
a	29	37	3170
a	33	34	922
a	80	3	2319
a	66	42	1361
a	86	41	714
a	42	67	3072
a	5	93	4748
a	66	93	453
a	52	24	3464
a	38	31	260
a	8	94	1136
a	99	31	924
a	85	80	698
a	89	21	255
a	71	93	2831
a	98	76	274
a	61	56	4938
a	47	5	2620
a	88	74	777
a	17	50	214
a	98	63	2569
a	13	6	913
a	74	52	3075
a	64	98	2249
a	70	72	1665
a	40	11	4740
a	26	34	436
a	12	81	4275
a	36	95	812
a	79	91	1495
a	26	85	2614
a	12	32	936
a	69	17	73
a	59	7	504
a	92	69	558
a	21	48	2526
a	78	3	2858
a	11	70	2365
a	54	56	3151
a	44	6	1781
a	34	44	2608
a	91	37	2424
a	77	74	4494
a	67	76	2155
a	87	17	1485
a	91	82	3242
a	53	18	30
a	57	87	3490
a	43	100	1218
a	90	9	4105
a	19	15	2226
a	5	32	652
a	9	37	885
a	86	53	694
a	52	77	421
a	56	8	3372
a	42	39	2165
a	62	34	1882
a	95	62	1926
a	32	96	1437
a	75	2	179
a	95	79	2150
a	4	14	4899
a	41	7	4967
a	61	92	1578
a	47	25	1345
a	94	28	1713
a	84	18	314
a	50	94	3675
a	70	37	4355
a	74	40	3087
a	40	88	2938
a	60	11	4582
a	22	75	4459
a	97	10	2392
a	26	6	1099
a	83	75	4087
a	46	61	2033
a	73	97	2209
a	22	58	1523
a	79	63	2451
a	55	38	1306
a	45	12	976
a	49	73	3534
a	35	10	2889
a	55	87	2416
a	96	44	837
a	82	19	4606
a	72	5	3986
a	1	31	4055
a	21	84	76
a	11	98	4614
a	68	81	9
a	10	86	4256
a	20	3	1776
a	10	57	906
a	87	53	1117
a	57	2	4798
a	63	60	3345
a	39	7	3368
a	43	64	2941
a	100	55	2158
a	62	79	1587
a	66	18	1140
a	86	81	324
a	42	27	477
a	18	32	4426
a	75	81	2298
a	95	18	4057
a	99	87	3754
a	8	22	4583
a	65	91	71
a	28	73	3899
a	85	8	1628
a	14	12	2764
a	75	46	4251
a	47	76	1341
a	41	99	4771
a	61	96	3177
a	27	48	788
a	47	61	134
a	3	59	2284
a	23	36	3960
a	84	54	3798
a	74	76	3036
a	40	52	802
a	3	72	1417
a	60	47	4826
a	22	87	101
a	79	98	3916
a	46	89	1682
a	79	19	1129
a	55	10	3109
a	59	79	4113
a	92	13	4517
a	21	7	2653
a	68	38	3721
a	77	18	1995
a	57	30	4566
a	39	90	3729
a	63	80	2871
a	29	64	4568
a	90	94	4606
a	53	74	1491
a	39	43	2512
a	56	81	4375
a	76	44	2474
a	52	5	4688
a	28	62	4869
a	18	4	690
a	4	55	3539
a	65	39	2605
a	85	44	3453
a	71	9	3856
a	27	28	1984
a	88	30	1700
a	74	17	2239
a	3	23	4814
a	64	7	3816
a	84	74	2515
a	40	16	1343
a	46	10	3263
a	16	41	4006
a	97	50	775
a	79	70	2087
a	83	3	204
a	12	61	1241
a	69	60	2672
a	73	57	4679
a	92	98	4982
a	82	72	4593
a	78	36	2759
a	11	93	2681
a	72	93	4207
a	58	16	947
a	78	87	2275
a	44	35	4586
a	34	9	1995
a	20	84	1405
a	87	12	4722
a	20	59	4460
a	77	54	2925
a	57	58	1743
a	29	36	4067
a	80	4	1333
a	66	43	2981
a	86	46	1051
a	19	99	3061
a	76	80	744
a	52	25	4699
a	85	95	2788
a	14	85	377
a	75	25	2873
a	4	43	1686
a	98	77	3302
a	61	55	1555
a	27	75	608
a	88	75	2891
a	17	49	4221
a	98	60	2818
a	60	96	4543
a	70	73	3059
a	12	82	2411
a	22	31	301
a	97	94	3250
a	12	33	4638
a	69	16	872
a	59	6	1544
a	45	39	728
a	49	44	2167
a	31	84	3576
a	92	70	1936
a	82	44	818
a	1	50	260
a	21	63	4479
a	44	7	2212
a	34	45	3316
a	91	36	1500
a	81	14	2902
a	10	2	3768
a	67	79	3335
a	91	85	597
a	33	92	646
a	53	17	1103
a	57	86	518
a	29	8	1458
a	90	22	54
a	5	47	4855
a	62	80	878
a	9	36	4192
a	66	15	4992
a	86	74	3477
a	52	78	1952
a	42	36	3703
a	62	35	1280
a	18	61	1880
a	71	64	2943
a	18	76	1005
a	41	6	4804
a	61	91	4269
a	27	87	2360
a	47	24	1848
a	88	39	1313
a	17	29	1011
a	50	95	4057
a	40	89	1727
a	64	79	4534
a	50	46	869
a	22	72	3029
a	46	66	1892
a	69	99	2196
a	79	62	3494
a	83	59	986
a	55	33	442
a	59	34	3557
a	49	72	3670
a	31	72	3861
a	92	42	836
a	55	86	4405
a	72	6	3888
a	58	89	4447
a	78	28	3588
a	44	84	277
a	54	5	4203
a	67	43	440
a	87	52	1952
a	43	50	2390
a	43	67	4833
a	100	48	3872
a	19	42	1083
a	62	76	3489
a	66	19	757
a	15	94	4223
a	56	37	4528
a	42	24	1570
a	32	30	4236
a	89	35	4026
a	18	33	1722
a	38	36	3443
a	99	86	4965
a	65	90	2247
a	28	74	297
a	89	76	4837
a	14	13	4436
a	71	36	1793
a	47	79	1893
a	27	51	538
a	47	60	15
a	88	3	2575
a	23	39	2510
a	64	60	1164
a	50	67	2069
a	13	77	3385
a	40	53	4127
a	3	75	2635
a	22	84	4187
a	46	94	322
a	93	65	2625
a	79	18	549
a	49	27	2505
a	35	88	1042
a	55	5	3079
a	31	44	1170
a	92	14	826
a	21	6	2966
a	68	39	4469
a	72	34	1579
a	44	56	2457
a	48	59	35
a	10	75	376
a	30	14	4632
a	20	32	4938
a	77	17	4135
a	6	23	4340
a	67	7	2678
a	39	85	4266
a	100	69	1607
a	63	83	4992
a	33	4	2323
a	76	45	2871
a	28	63	9
a	32	58	4076
a	4	48	2006
a	8	51	1082
a	65	38	3586
a	85	43	2718
a	94	74	2986
a	41	94	3651
a	98	25	4449
a	27	31	2738
a	23	75	531
a	64	24	4996
a	84	75	1436
a	74	97	2176
a	46	11	1589
a	93	52	2575
a	79	65	3363
a	83	2	2672
a	12	62	4848
a	49	7	2867
a	82	73	2001
a	45	83	2309
a	21	26	2533
a	78	37	2668
a	72	94	2084
a	54	82	1678
a	1	70	3321
a	34	6	2603
a	20	85	139
a	24	16	3053
a	67	82	918
a	87	15	3817
a	91	72	1568
a	9	15	2393
a	66	40	756
a	15	97	4804
