p	max	500	5000
a	127	117	1938
a	291	222	650
a	480	133	2055
a	267	345	2631
a	55	15	3124
a	315	418	1573
a	102	110	2468
a	386	395	1546
a	225	401	4509
a	480	338	2144
a	390	451	4385
a	382	345	4543
a	96	162	3556
a	461	86	4093
a	319	328	2500
a	208	315	4413
a	82	284	81
a	489	294	4167
a	81	92	2298
a	11	361	1286
a	295	49	2986
a	347	430	2099
a	199	298	699
a	299	336	3978
a	38	255	2925
a	136	115	413
a	65	44	4472
a	193	23	3042
a	401	34	648
a	240	22	443
a	374	65	767
a	468	14	176
a	71	163	2718
a	259	45	2811
a	193	305	4564
a	175	129	1131
a	178	167	2227
a	344	131	3660
a	64	2	368
a	301	299	284
a	287	360	1126
a	127	105	3943
a	98	353	1599
a	444	341	4848
a	410	165	2460
a	376	387	4853
a	325	455	1123
a	1	305	501
a	258	384	3634
a	44	369	1809
a	453	291	1494
a	106	89	3302
a	286	349	2677
a	25	213	292
a	339	437	1402
a	462	301	4153
a	30	209	2864
a	498	449	4990
a	253	361	4705
a	380	108	1781
a	346	44	651
a	76	373	4664
a	266	301	3831
a	124	105	3560
a	313	270	1383
a	6	283	3027
a	445	138	2845
a	303	284	1405
a	89	224	2932
a	252	372	4166
a	293	423	843
a	27	199	2198
a	271	464	3810
a	274	276	93
a	146	203	64
a	133	479	569
a	424	215	2613
a	164	25	4292
a	330	225	1390
a	415	424	2164
a	163	451	3978
a	126	335	4322
a	22	26	1745
a	245	323	2014
a	433	121	3583
a	220	135	2269
a	183	13	441
a	97	436	3760
a	371	277	1678
a	103	250	3166
a	59	112	1691
a	395	483	360
a	367	39	2691
a	399	280	908
a	115	423	2485
a	285	385	650
a	270	495	907
a	219	389	1716
a	204	343	2629
a	152	458	4655
a	461	320	1637
a	128	371	4183
a	57	83	4574
a	342	60	3978
a	252	442	1148
a	401	430	3778
a	63	498	4261
a	375	60	1755
a	32	398	1483
a	158	450	4167
a	65	202	2477
a	18	192	4970
a	218	280	3580
a	223	9	2530
a	249	390	3376
a	393	444	3951
a	227	475	719
a	231	387	1618
a	353	273	3759
a	118	19	970
a	47	386	3791
a	3	104	4393
a	64	74	3008
a	282	49	4740
a	481	151	938
a	410	157	4729
a	429	207	3919
a	49	363	3286
a	306	282	4769
a	35	296	4270
a	92	271	2772
a	129	307	2642
a	79	51	4389
a	107	330	386
a	258	328	1768
a	463	257	953
a	229	469	3120
a	451	103	1443
a	319	164	4486
a	215	119	3251
a	417	164	2587
a	318	356	258
a	101	124	1578
a	90	207	3230
a	417	21	757
a	266	274	4319
a	492	446	1677
a	312	172	1852
a	351	373	3136
a	156	357	1769
a	394	446	2098
a	195	281	3000
a	312	27	1114
a	134	436	1557
a	8	387	1700
a	436	299	3878
a	166	116	2297
a	424	339	876
a	122	144	2241
a	393	472	3429
a	198	293	2055
a	455	398	3906
a	60	350	4609
a	212	385	1992
a	344	57	4781
a	84	187	381
a	374	260	4052
a	472	268	380
a	174	31	341
a	467	19	2114
a	444	289	527
a	231	107	3448
a	70	303	655
a	172	347	2867
a	414	296	4788
a	44	285	3831
a	159	252	3973
a	21	251	1387
a	115	208	3192
a	187	239	2919
a	443	345	3826
a	390	448	506
a	31	438	1360
a	181	453	279
a	423	264	577
a	489	404	4209
a	257	270	175
a	186	412	1622
a	323	29	3895
a	493	341	3373
a	110	17	3209
a	104	313	1525
a	470	280	1441
a	393	363	2226
a	473	149	583
a	51	240	1497
a	89	421	1078
a	350	92	1218
a	98	173	2732
a	169	430	902
a	226	201	598
a	27	24	49
a	145	437	4234
a	364	319	4884
a	26	336	2422
a	164	230	1429
a	330	202	2527
a	338	305	4399
a	83	398	1096
a	383	323	3291
a	202	256	4778
a	230	498	4499
a	287	137	1251
a	325	454	4570
a	277	163	2537
a	477	267	2028
a	443	135	1655
a	373	458	452
a	68	376	40
a	82	76	422
a	135	218	2941
a	475	135	2364
a	10	256	494
a	139	108	1427
a	103	439	4954
a	196	107	3055
a	201	443	4926
a	195	149	2681
a	394	50	3161
a	215	78	52
a	262	5	697
a	450	381	2042
a	360	483	579
a	115	379	3176
a	134	195	355
a	265	176	1686
a	418	398	1720
a	167	9	3404
a	497	143	1803
a	9	187	3977
a	161	464	1821
a	90	54	282
a	252	407	3403
a	156	173	337
a	375	91	2888
a	29	217	1503
a	412	199	1555
a	166	45	1445
a	71	96	1180
a	296	342	1425
a	23	285	3419
a	298	268	1435
a	354	180	3503
a	271	467	1890
a	296	229	4946
a	278	437	3525
a	445	476	2868
a	374	418	820
a	69	464	1220
a	468	35	3417
a	251	405	1956
a	4	476	931
a	259	153	4827
a	163	373	1430
a	59	292	4154
a	248	363	2939
a	46	34	301
a	364	449	683
a	477	254	3040
a	79	94	1686
a	420	322	2614
a	1	141	312
a	168	394	1730
a	120	131	2053
a	414	499	2268
a	456	133	302
a	257	84	243
a	176	4	2387
a	233	53	2450
a	10	183	1836
a	275	297	307
a	484	81	725
a	447	47	4460
a	437	69	1339
a	366	85	1999
a	265	172	3926
a	15	344	1903
a	399	57	4101
a	309	187	4367
a	100	16	572
a	483	360	1469
a	156	258	2868
a	323	499	1410
a	473	386	3589
a	431	377	3634
a	133	143	4614
a	427	494	4523
a	251	226	2490
a	143	474	2545
a	62	142	2172
a	317	467	3880
a	356	431	4988
a	331	155	3014
a	255	264	4042
a	84	160	4957
a	13	220	1498
a	288	421	2958
a	344	205	1423
a	255	409	4249
a	173	406	1194
a	374	313	2041
a	306	57	3411
a	70	38	4479
a	329	232	932
a	254	338	4999
a	202	344	2869
a	337	439	3416
a	376	43	2714
a	141	427	4049
a	415	28	2145
a	92	447	2861
a	177	415	4090
a	361	458	2265
a	234	378	4918
a	489	447	3570
a	312	480	207
a	485	139	3279
a	115	386	824
a	120	492	4388
a	63	51	4422
a	449	379	2564
a	266	275	362
a	30	456	2477
a	327	382	106
a	152	342	1601
a	9	243	2
a	398	479	330
a	412	15	1310
a	75	463	240
a	421	215	3403
a	260	107	4407
a	298	162	1158
a	375	289	1549
a	118	205	636
a	212	386	1862
a	14	440	2850
a	236	120	289
a	255	445	1290
a	331	485	79
a	373	34	2585
a	487	111	3512
a	202	493	4677
a	391	357	1252
a	304	341	1709
a	359	177	1376
a	22	451	831
a	324	175	4584
a	16	232	4500
a	206	143	4327
a	10	410	785
a	367	376	990
a	187	238	1260
a	44	173	1986
a	281	357	1148
a	159	285	1679
a	181	373	4726
a	290	92	4685
a	256	84	3484
a	419	416	477
a	257	269	2237
a	471	31	1386
a	495	405	65
a	232	179	1713
a	200	337	3550
a	185	227	3929
a	115	414	1749
a	243	341	4950
a	299	39	356
a	180	290	4714
a	369	479	1870
a	426	174	2733
a	266	311	141
a	42	478	1580
a	274	253	697
a	482	376	1106
a	62	247	4334
a	472	173	4275
a	271	329	3076
a	455	476	4061
a	99	78	544
a	23	361	2985
a	231	458	3771
a	491	409	1954
a	274	321	352
a	222	27	3228
a	88	27	970
a	349	140	2965
a	166	450	4663
a	302	2	4399
a	268	438	161
a	330	203	373
a	301	442	3485
a	304	482	3127
a	231	57	3134
a	415	438	4385
a	481	222	56
a	279	391	1970
a	373	344	4706
a	31	119	3569
a	187	157	1450
a	339	454	1179
a	495	203	3851
a	267	178	4722
a	474	338	4764
a	291	312	2259
a	153	319	1768
a	96	319	4517
a	119	493	4004
a	30	102	4164
a	399	183	3688
a	369	362	157
a	447	155	3816
a	195	434	2114
a	52	329	1458
a	43	6	2314
a	474	150	1020
a	5	206	3074
a	199	264	847
a	185	330	4923
a	351	98	4517
a	446	306	2650
a	397	374	3764
a	473	240	2455
a	4	40	2379
a	65	14	4919
a	155	396	2171
a	264	181	161
a	145	118	4113
a	278	330	4317
a	133	477	2839
a	388	286	2553
a	145	7	4697
a	387	94	1555
a	83	335	1438
a	122	427	521
a	126	403	3996
a	188	18	1583
a	16	387	206
a	480	208	3012
a	315	145	2436
a	102	379	2135
a	46	35	4268
a	330	382	717
a	226	447	4222
a	382	42	1987
a	3	445	4497
a	10	451	101
a	77	409	1616
a	367	323	4446
a	225	366	2271
a	371	53	579
a	220	342	417
a	79	413	2022
a	372	393	3515
a	323	71	2504
a	186	341	3
a	413	74	1260
a	309	9	236
a	115	342	132
a	280	257	4194
a	309	186	4564
a	437	358	212
a	275	119	3685
a	425	294	1035
a	260	481	790
a	488	322	1222
a	270	190	31
a	42	57	97
a	5	435	3814
a	170	498	2711
a	479	12	2119
a	460	280	2653
a	264	115	4521
a	321	102	2675
a	470	321	2615
a	293	89	395
a	188	353	816
a	227	477	4462
a	193	221	1373
a	118	17	3060
a	249	230	2477
a	302	203	2055
a	40	86	1841
a	173	294	4830
a	411	465	2977
a	175	296	4499
a	141	200	1924
a	127	35	3675
a	480	252	3467
a	26	56	938
a	102	359	622
a	174	112	1714
a	466	451	1810
a	415	398	2595
a	383	282	2435
a	463	402	2128
a	10	487	1692
a	201	272	3800
a	495	146	3446
a	31	476	365
a	181	495	4515
a	73	302	1731
a	7	103	1096
a	233	16	1720
a	486	450	4925
a	370	363	4968
a	115	20	1975
a	280	127	3693
a	209	47	2615
a	210	256	550
a	379	411	1509
a	158	96	161
a	239	127	983
a	58	188	2646
a	299	58	1982
a	285	99	4875
a	394	346	2920
a	366	481	4914
a	426	90	2226
a	280	396	3055
a	63	387	2902
a	15	44	1771
a	464	296	3094
a	449	388	392
a	136	90	2182
a	398	254	4871
a	436	309	1630
a	51	7	3629
a	118	125	1797
a	236	392	1835
a	353	172	3905
a	88	175	369
a	13	80	1377
a	70	3	1372
a	217	461	3524
a	435	386	1170
a	144	129	3266
a	433	340	4249
a	258	8	1469
a	70	301	3567
a	311	13	3248
a	267	427	412
a	187	112	4709
a	418	23	327
a	24	386	2877
a	243	54	2575
a	78	117	653
a	103	482	3067
a	347	20	3069
a	475	91	3524
a	48	407	1172
a	263	370	2246
a	418	249	4935
a	204	266	509
a	357	484	4809
a	228	486	2037
a	146	448	3470
a	496	20	4322
a	341	404	3965
a	236	206	4205
a	4	196	3280
a	278	431	3613
a	61	134	2851
a	222	171	2684
a	192	74	2238
a	376	279	4544
a	287	341	2268
a	487	61	950
a	197	471	1801
a	420	74	2201
a	325	51	518
a	126	342	3461
a	74	245	494
a	187	446	4636
a	150	38	4313
a	267	326	644
a	443	153	1920
a	429	422	2098
a	382	414	2279
a	187	156	1506
a	22	351	1975
a	337	271	1552
a	210	23	4117
a	358	487	3472
a	305	233	3691
a	395	107	4348
a	72	204	2779
a	432	244	3893
a	196	85	1964
a	234	288	3458
a	385	290	4182
a	461	119	1757
a	10	145	3761
a	447	420	106
a	314	363	1709
a	243	131	3454
a	357	439	2116
a	158	184	2692
a	471	403	974
a	423	12	4831
a	152	497	3265
a	138	140	4190
a	473	315	1325
a	185	111	4133
a	39	124	1568
a	167	11	1712
a	460	23	3872
a	321	383	3855
a	114	398	2786
a	336	156	2444
a	299	288	3979
a	426	18	4196
a	32	357	1855
a	52	31	3733
a	94	374	3665
a	166	35	1904
a	458	274	1678
a	296	457	2410
a	85	81	2099
a	326	293	2970
a	271	428	4200
a	19	319	2873
a	213	253	1209
a	421	448	4728
a	166	269	1392
a	145	6	1936
a	74	420	3569
a	95	270	4732
a	273	346	1446
a	383	3	2142
a	424	218	1000
a	466	333	4459
a	415	260	1730
a	50	159	433
a	226	444	3713
a	106	134	3735
a	257	136	2864
a	305	132	3786
a	125	283	3821
a	239	279	2503
a	36	387	526
a	21	49	1685
a	423	381	446
a	79	412	301
a	334	219	3582
a	54	325	4127
a	464	446	1257
a	318	425	2187
a	274	179	2410
a	347	491	2758
a	369	119	3899
a	223	340	3108
a	119	135	1536
a	32	385	3127
a	342	162	2969
a	492	379	1400
a	378	382	1915
a	199	124	294
a	66	211	152
a	326	257	488
a	165	141	2756
a	217	214	1609
a	17	398	2903
a	326	400	2490
a	62	494	2669
a	71	356	1675
a	329	285	1112
a	4	291	4517
a	154	336	1945
a	292	486	4125
a	224	259	2395
a	3	250	882
a	254	419	715
a	267	398	4832
a	486	22	1744
a	163	113	2584
a	248	103	998
a	173	88	3005
a	348	194	2075
a	150	456	2955
a	339	385	1436
a	310	2	740
a	419	390	1746
a	399	377	118
a	185	197	3808
a	76	474	4510
a	275	327	846
a	418	325	4675
a	171	7	3237
a	156	497	1996
a	284	318	3888
a	426	91	141
a	137	4	880
a	247	417	4186
a	412	154	1501
a	398	477	2552
a	365	231	1679
a	246	362	21
a	354	139	342
a	217	129	2615
a	198	280	3058
a	260	139	1131
a	354	122	221
a	249	272	1067
a	213	181	1007
a	28	366	3273
a	500	310	2295
a	355	493	1836
a	155	149	830
a	433	331	1291
a	415	335	3046
a	164	205	1438
a	221	492	2052
a	26	234	2703
a	409	226	3807
a	59	366	2911
a	391	359	2004
a	304	343	2678
a	396	447	2410
a	372	14	4436
a	489	238	4121
a	239	478	4513
a	3	500	2717
a	439	232	3450
a	432	122	1733
a	233	209	4841
a	414	446	2475
a	386	391	672
a	267	136	803
a	176	206	3994
a	310	153	3138
a	465	160	955
a	381	268	3484
a	440	290	4742
a	63	192	4384
a	156	422	1831
a	48	359	3017
a	459	351	2936
a	422	289	926
a	404	308	486
a	43	28	1501
a	342	8	2007
a	437	300	3072
a	170	169	1550
a	398	441	2925
a	165	402	278
a	412	109	2129
a	331	71	297
a	354	316	2884
a	227	54	2713
a	155	309	2454
a	109	198	3939
a	434	215	2160
a	84	363	542
a	4	340	926
a	478	167	4776
a	482	186	4018
a	268	289	3197
a	179	198	2608
a	254	281	1772
a	420	75	813
a	164	112	1301
a	405	362	1634
a	201	205	4498
a	442	225	3589
a	371	317	3347
a	391	216	1379
a	234	15	4291
a	187	159	3868
a	36	360	1768
a	262	222	2865
a	81	146	2114
a	257	367	4639
a	149	297	2334
a	342	330	2654
a	312	265	2850
a	426	241	1749
a	271	24	2713
a	403	400	3073
a	427	374	1297
a	342	135	4515
a	109	392	2020
a	369	219	1735
a	99	398	959
a	479	42	3912
a	412	113	4547
a	94	375	4577
a	293	466	3844
a	133	313	3745
a	193	70	3553
a	217	72	771
a	94	262	3089
a	435	174	3850
a	122	70	2354
a	69	477	3422
a	175	161	4278
a	364	286	3264
a	235	11	638
a	71	417	4370
a	206	440	1063
a	188	131	4344
a	406	206	1091
a	272	174	896
a	168	367	4388
a	409	75	4314
a	373	314	3520
a	177	231	4487
a	197	236	4871
a	328	149	1865
a	79	200	1276
a	358	49	4947
a	125	282	3245
a	72	154	1455
a	36	317	457
a	272	475	1534
a	36	396	1115
a	149	107	1083
a	225	477	1962
a	125	124	4683
a	418	92	1856
a	399	356	96
a	57	373	3730
a	152	95	2909
a	336	460	176
a	135	366	888
a	485	229	2701
a	295	100	563
a	171	26	3352
a	18	395	1146
a	471	295	4047
a	42	261	663
a	214	15	4655
a	147	66	2120
a	209	397	2440
a	289	277	4652
a	458	420	1734
a	223	228	1720
a	65	206	4904
a	472	248	4119
a	18	60	4859
a	497	283	3616
a	89	113	4083
a	397	408	2797
a	491	325	3819
a	60	438	3905
a	407	195	4558
a	302	495	685
a	47	168	72
a	363	271	2432
a	255	309	4861
a	227	300	4793
a	212	472	4513
a	89	275	1658
a	307	452	710
a	202	18	4396
a	40	201	368
a	226	140	479
a	246	203	3517
a	83	474	1870
a	410	118	4822
a	230	351	3293
a	73	144	758
a	226	494	4179
a	282	428	847
a	466	449	3564
a	362	254	3144
a	490	459	1231
a	125	333	4214
a	325	411	692
a	475	290	4255
a	130	155	2505
a	126	73	4346
a	144	355	2609
a	97	325	3234
a	281	142	3162
a	215	301	838
a	291	357	4306
a	129	66	2950
a	404	76	1064
a	371	19	4481
a	195	193	2288
a	186	388	876
a	299	175	3013
a	161	194	2821
a	314	288	246
a	300	275	1006
a	229	179	776
a	416	496	2703
a	208	114	844
a	284	319	579
a	33	121	1162
a	228	460	1302
a	303	498	3331
a	20	464	1752
a	497	37	2459
a	223	331	2769
a	318	213	2938
a	345	217	4213
a	114	294	3446
a	66	133	1716
a	213	82	2773
a	327	46	3697
a	424	343	3987
a	212	286	1308
a	393	476	4908
a	269	369	3360
a	469	169	1734
a	255	344	241
a	274	457	373
a	496	121	4460
a	322	477	60
a	396	203	654
a	226	144	1400
a	397	239	797
a	363	9	1067
a	250	397	1178
a	97	391	117
a	173	42	2166
a	453	475	388
a	371	126	274
a	135	400	2317
a	418	132	4022
a	438	323	1036
a	11	364	1904
a	30	408	3454
a	214	341	3050
a	332	160	3096
a	389	39	1860
a	265	233	4706
a	360	169	2097
a	66	455	1577
a	375	115	2641
a	275	177	2716
a	366	370	2446
a	389	217	2154
a	94	408	3517
a	403	341	3480
a	5	393	3457
a	355	76	2203
a	446	277	3863
a	412	413	83
a	51	327	4524
a	179	442	3093
a	236	185	3131
a	19	293	1833
a	42	142	4924
a	298	423	2702
a	320	147	2531
a	264	363	2899
a	251	397	486
a	288	369	3290
a	154	358	79
a	155	195	1814
a	469	431	4604
a	457	495	4099
a	40	129	4517
a	476	413	2604
a	331	386	3824
a	297	374	893
a	406	432	205
a	117	413	1064
a	391	420	3113
a	197	469	3096
a	26	207	4317
a	35	279	4725
a	68	469	1072
a	395	143	126
a	3	322	1729
a	304	195	2012
a	36	282	1979
a	339	459	3904
a	49	145	1809
a	220	478	2424
a	58	417	2501
a	106	469	2514
a	205	415	4992
a	78	87	2745
a	171	275	705
a	450	454	3518
a	440	336	784
a	314	361	1015
a	158	190	587
a	159	387	4770
a	256	162	1490
a	404	346	2045
a	381	384	1977
a	470	94	4979
a	146	256	3608
a	474	149	1943
a	437	271	182
a	76	193	2694
a	416	6	3998
a	113	76	558
a	185	335	3293
a	167	363	1916
a	246	288	2925
a	402	184	4852
a	249	493	3787
a	446	305	318
a	402	203	1409
a	222	472	2797
a	50	345	2314
a	86	379	4229
a	222	107	1005
a	288	413	3757
a	202	255	2771
a	113	392	1747
a	60	241	4932
a	154	378	3971
a	198	3	396
a	3	115	4819
a	468	380	2565
a	383	355	1204
a	207	17	2882
a	301	44	2995
a	139	337	3262
a	487	257	4023
a	282	363	3246
a	441	458	2547
a	276	269	2614
a	10	337	2530
a	384	166	2285
a	79	414	1945
a	337	11	2799
a	215	110	1319
a	471	448	1280
a	128	42	3973
a	138	223	4484
a	42	371	1009
a	447	184	927
a	450	204	2970
a	20	334	3794
a	440	57	3841
a	389	128	3130
a	392	188	1477
a	66	15	4907
a	375	59	3190
a	320	398	4899
a	86	165	1797
a	180	170	1048
a	94	336	1397
a	271	386	1999
a	425	86	45
a	28	149	4004
a	193	323	4656
a	269	46	3581
a	292	401	1800
a	222	214	3263
a	23	3	2158
a	23	112	2903
a	364	402	4222
a	396	405	1998
a	173	197	155
a	410	265	1846
a	148	389	1453
a	25	118	258
a	262	389	998
a	45	11	2090
a	177	492	4988
a	200	91	2650
a	31	366	1556
a	452	305	4695
a	438	279	3236
a	370	249	3970
a	135	333	233
a	229	178	2427
