p	max	500	150000
a	321	408	6368
a	194	134	9978
a	53	65	2286
a	473	325	914
a	219	377	5733
a	459	310	82
a	332	56	915
a	99	287	5814
a	9	235	3088
a	318	127	3
a	191	247	1214
a	378	458	2400
a	431	324	1814
a	124	186	440
a	161	416	7588
a	470	426	6396
a	251	72	1979
a	401	369	4778
a	274	129	5249
a	147	117	6470
a	440	233	813
a	313	349	6052
a	20	493	4440
a	223	166	6642
a	133	74	8872
a	27	475	7579
a	299	350	6415
a	260	444	9796
a	66	127	5901
a	375	491	681
a	412	23	5917
a	179	260	3372
a	218	290	316
a	271	220	2184
a	165	377	5900
a	331	65	8361
a	204	209	2434
a	497	345	7286
a	8	444	8882
a	356	404	550
a	393	358	9745
a	303	239	8864
a	160	87	3559
a	469	211	9198
a	363	432	6127
a	109	204	9858
a	146	86	2058
a	19	284	9399
a	455	480	3506
a	259	269	2069
a	132	5	7713
a	425	21	4479
a	298	301	6411
a	65	46	8046
a	104	468	8433
a	51	239	8126
a	203	408	9802
a	189	69	2434
a	482	49	809
a	355	293	5096
a	302	284	9304
a	468	12	5106
a	108	27	1228
a	454	43	607
a	184	443	4418
a	94	66	392
a	4	366	3743
a	424	106	9438
a	207	353	704
a	500	413	2458
a	64	145	8329
a	50	412	572
a	359	362	4480
a	89	322	4195
a	142	500	8658
a	435	362	7691
a	269	126	2865
a	202	35	2821
a	421	259	3244
a	188	114	4321
a	248	477	8356
a	121	81	2749
a	47	441	6196
a	107	98	577
a	326	128	679
a	439	419	6639
a	169	331	372
a	478	479	4139
a	231	61	3734
a	268	9	4619
a	35	366	1011
a	328	484	2372
a	201	122	8391
a	74	200	6681
a	383	326	5938
a	420	476	4282
a	187	443	4082
a	480	175	992
a	279	395	4144
a	173	132	6092
a	466	398	5011
a	339	228	8879
a	233	425	2932
a	106	185	7910
a	46	114	4042
a	325	473	4988
a	438	232	1673
a	311	26	7793
a	477	270	9231
a	408	299	8575
a	154	211	6906
a	463	335	228
a	230	78	840
a	103	212	6043
a	267	464	251
a	34	445	632
a	306	438	3385
a	382	405	5784
a	419	237	6878
a	186	224	6127
a	225	334	9208
a	405	66	957
a	172	467	1345
a	45	91	5932
a	211	271	8001
a	31	24	3749
a	324	22	9806
a	1	221	5412
a	310	65	233
a	77	330	2093
a	370	468	7038
a	153	394	8362
a	462	444	8421
a	229	415	4188
a	266	235	489
a	139	107	3784
a	215	220	1
a	72	86	1166
a	381	52	9059
a	418	62	9796
a	291	308	8014
a	171	282	7358
a	44	36	7666
a	443	465	9456
a	263	202	8472
a	157	323	1400
a	323	103	4678
a	196	255	2450
a	489	371	3259
a	309	440	1381
a	76	405	8780
a	348	466	2481
a	385	344	7348
a	152	125	5276
a	101	38	5308
a	138	48	9160
a	11	258	2601
a	214	271	4005
a	87	119	1277
a	253	363	8625
a	290	471	9554
a	417	111	6327
a	493	316	9659
a	366	186	2566
a	96	426	522
a	149	400	4298
a	336	121	330
a	389	385	5745
a	119	390	6764
a	209	141	912
a	428	425	2348
a	195	462	600
a	488	68	7650
a	15	379	1689
a	308	247	2418
a	54	279	8888
a	114	2	6646
a	460	26	5512
a	100	113	2167
a	137	457	9321
a	446	93	4788
a	176	417	4312
a	485	441	4190
a	379	170	7991
a	252	404	2008
a	289	134	8222
a	416	144	1338
a	492	395	5678
a	199	383	2243
a	238	227	5644
a	275	87	3477
a	111	339	2299
a	42	438	6456
a	351	320	8781
a	134	494	3957
a	321	277	3559
a	180	88	7641
a	240	451	1250
a	39	423	3298
a	136	158	6697
a	445	140	4160
a	161	317	7457
a	401	238	8004
a	274	116	412
a	237	490	3732
a	313	490	3215
a	223	43	1926
a	260	39	6244
a	133	319	1520
a	80	299	1971
a	27	340	1551
a	193	76	6854
a	66	242	1800
a	412	490	2725
a	179	401	548
a	472	133	2555
a	218	425	9852
a	331	250	1713
a	98	195	7021
a	84	274	3686
a	250	6	1561
a	123	380	8281
a	303	112	7837
a	469	344	2476
a	363	301	7626
a	236	53	3213
a	430	258	1120
a	146	205	4663
a	455	341	3736
a	222	96	3101
a	95	242	4726
a	65	443	5855
a	411	211	1177
a	178	250	7551
a	344	238	237
a	217	352	3179
a	127	301	9738
a	457	305	7920
a	37	53	6130
a	203	277	270
a	316	108	7002
a	83	331	2076
a	355	430	4177
a	249	183	9869
a	302	171	7012
a	175	155	2726
a	69	356	3906
a	468	151	8676
a	221	425	7739
a	258	213	5842
a	4	465	2066
a	297	361	7778
a	424	213	755
a	64	108	9266
a	500	352	5581
a	410	8	2912
a	373	30	672
a	50	19	9822
a	359	31	8749
a	396	107	5687
a	202	470	7981
a	22	149	4399
a	188	133	510
a	481	117	3865
a	121	222	4702
a	174	80	9446
a	68	435	9786
a	340	312	3991
a	107	479	6529
a	144	99	7032
a	453	231	6158
a	287	211	5845
a	130	10	917
a	206	289	5323
a	245	325	8430
a	282	497	2029
a	49	474	9921
a	88	384	5086
a	141	394	6721
a	35	155	3827
a	201	231	4957
a	187	52	4055
a	120	17	2787
a	173	121	8772
a	466	5	4360
a	286	296	1624
a	106	44	4045
a	452	48	9044
a	325	334	3244
a	159	58	3250
a	168	391	4602
a	371	128	3018
a	408	182	6782
a	281	168	3989
a	244	434	1222
a	484	481	7963
a	230	197	1835
a	343	318	2670
a	200	56	7874
a	73	270	5392
a	419	278	1530
a	225	475	8986
a	172	70	2730
a	45	208	8786
a	465	468	7666
a	232	489	5538
a	285	353	843
a	105	125	4646
a	31	397	6662
a	128	164	5100
a	310	220	4467
a	183	326	9666
a	243	235	6136
a	153	279	7240
a	462	267	9739
a	266	30	3535
a	33	377	4992
a	72	449	2178
a	381	329	6405
a	312	432	2869
a	367	138	6423
a	404	384	9689
a	210	435	2682
a	390	183	3025
a	157	216	5584
a	30	94	1169
a	270	489	704
a	90	237	7655
a	309	13	8146
a	76	264	369
a	369	274	5626
a	385	469	1942
a	295	110	7306
a	228	83	8869
a	392	343	7326
a	138	167	2373
a	447	179	8749
a	380	118	6970
a	18	401	3211
a	290	362	1125
a	493	177	5288
a	366	449	6551
a	403	57	4066
a	43	110	4634
a	336	244	4680
a	156	263	7844
a	29	15	4034
a	449	267	5538
a	488	463	3711
a	308	122	5364
a	347	404	297
a	294	189	2923
a	167	129	585
a	460	141	5593
a	354	392	5285
a	114	441	1059
a	100	228	9156
a	446	456	3153
a	213	451	6467
a	379	39	681
a	252	303	5512
a	416	43	3339
a	199	240	1661
a	56	2	5791
a	365	8	5675
a	492	382	3614
a	111	484	7946
a	275	224	4524
a	42	61	5705
a	118	448	2365
a	155	374	3214
a	427	493	4970
a	14	191	2824
a	307	179	9175
a	434	387	7395
a	473	95	8081
a	113	192	547
a	293	460	6792
a	60	457	5652
a	251	350	1014
a	431	82	8666
a	198	315	3431
a	491	335	6804
a	71	75	5201
a	401	91	168
a	41	396	8070
a	350	134	1553
a	80	422	634
a	133	420	6516
a	27	161	4790
a	320	341	698
a	412	381	7389
a	179	26	5159
a	255	271	6481
a	292	283	6088
a	165	19	823
a	458	239	9286
a	331	375	7430
a	38	483	9019
a	278	338	3971
a	444	78	703
a	377	405	6578
a	250	141	2977
a	430	393	1742
a	160	381	315
a	469	493	7255
a	363	166	587
a	273	178	160
a	476	479	4525
a	40	195	6303
a	222	239	3002
a	95	359	8304
a	26	282	7336
a	335	276	6103
a	65	304	6701
a	178	113	6263
a	397	209	583
a	127	86	8508
a	164	172	7306
a	37	186	7729
a	217	493	2442
a	224	415	3667
a	316	487	8427
a	83	468	5463
a	376	330	5237
a	302	54	3435
a	122	306	4120
a	69	233	1341
a	362	357	4786
a	175	300	7411
a	272	5	2558
a	145	265	2213
a	454	285	338
a	221	62	2824
a	25	339	2233
a	297	470	2933
a	410	159	9941
a	304	438	7583
a	177	184	9690
a	50	134	9371
a	359	144	3486
a	126	357	3317
a	36	117	9418
a	456	369	9898
a	202	349	1228
a	315	22	8128
a	82	247	4028
a	121	363	4186
a	68	294	3800
a	361	308	8245
a	287	68	3711
a	144	478	1012
a	384	365	7628
a	130	129	4600
a	206	172	9250
a	79	166	1324
a	372	92	853
a	499	418	6580
a	282	324	9392
a	49	87	707
a	358	475	6668
a	125	292	2307
a	162	302	8343
a	35	4	3661
a	328	26	1163
a	201	364	6877
a	441	477	7607
a	314	85	8863
a	480	437	9825
a	7	474	2709
a	120	156	9042
a	159	175	1484
a	346	418	3721
a	92	194	7366
a	438	498	988
a	205	477	1540
a	498	297	8762
a	371	13	2083
a	78	21	1706
a	244	261	3861
a	48	24	2047
a	357	226	6834
a	394	124	5436
a	103	450	3273
a	267	198	6181
a	200	163	1412
a	147	412	3267
a	426	429	8972
a	232	340	4080
a	52	487	7825
a	437	43	883
a	183	475	8392
a	370	254	2107
a	423	72	6695
a	243	372	8976
a	483	421	5021
a	63	161	8927
a	72	332	3091
a	418	328	7127
a	185	51	7982
a	494	39	4661
a	132	494	9805
a	404	267	8252
a	247	309	8425
a	284	289	1731
a	104	61	945
a	30	453	2954
a	450	217	6358
a	90	112	2093
a	270	372	7669
a	436	100	7943
a	76	131	7331
a	369	399	1528
a	242	151	2731
a	152	339	3616
a	87	285	1804
a	184	100	388
a	366	332	9252
a	479	215	1700
a	119	108	4931
a	29	132	8973
a	322	142	5763
a	269	405	2674
a	75	458	4829
a	241	38	5095
a	167	314	1695
a	460	256	1737
a	227	23	2714
a	264	107	3022
a	446	375	2641
a	213	72	6652
a	86	206	7833
a	289	424	4468
a	199	101	3785
a	492	241	2748
a	365	381	9093
a	169	146	3702
a	388	436	6328
a	28	115	6642
a	434	310	2622
a	353	462	5220
a	99	190	3945
a	445	406	9989
a	212	391	5240
a	491	440	9926
a	364	74	4546
a	274	350	3984
a	154	312	5178
a	193	342	4861
a	13	195	1612
a	433	455	1339
a	306	79	4077
a	255	432	3903
a	112	130	9783
a	292	398	3524
a	59	397	5771
a	331	480	4548
a	278	233	6294
a	98	493	2642
a	84	40	7136
a	377	34	9703
a	70	15	2741
a	490	259	1098
a	273	303	3253
a	476	338	704
a	349	220	2886
a	386	70	4690
a	95	488	4610
a	335	409	1129
a	192	153	3486
a	139	386	5508
a	411	441	3541
a	487	114	1439
a	291	223	3831
a	164	87	5356
a	37	303	7788
a	330	315	3610
a	224	298	2994
a	277	272	4220
a	457	43	4729
a	443	8	7575
a	316	378	3218
a	69	94	9118
a	415	102	3127
a	272	240	3525
a	475	411	7289
a	221	179	6461
a	258	447	2034
a	25	472	8793
a	334	338	2365
a	373	488	2346
a	410	354	7852
a	304	289	5910
a	177	53	7137
a	486	57	7887
a	126	16	5763
a	163	102	5802
a	96	67	148
a	276	335	6124
a	442	179	8059
a	315	419	6354
a	82	106	9
a	262	366	9336
a	248	126	8067
a	121	496	201
a	301	140	9284
a	68	169	5163
a	234	177	7202
a	453	465	7560
a	384	248	121
a	24	271	5761
a	499	47	3177
a	372	295	2983
a	176	122	8324
a	49	204	9504
a	395	472	2739
a	125	441	4008
a	162	421	4003
a	471	173	148
a	201	409	8242
a	21	110	3102
a	314	216	8255
a	208	427	2942
a	7	79	3218
a	300	475	2759
a	360	374	161
a	233	8	6866
a	286	2	8197
a	159	272	2956
a	219	45	2278
a	399	289	9225
a	256	81	8141
a	438	329	4516
a	78	224	5787
a	498	476	3989
a	281	386	8538
a	357	407	2689
a	394	227	6739
a	124	358	8596
a	161	212	4230
a	34	90	2481
a	343	196	4011
a	110	305	7831
a	147	297	7252
a	313	17	4540
a	186	257	7768
a	426	272	3164
a	299	34	6609
a	66	299	4845
a	232	223	6357
a	105	343	4959
a	158	235	1382
a	345	480	5904
a	91	132	8879
a	128	394	6184
a	437	432	9028
a	204	413	3449
a	497	237	8935
a	370	117	4291
a	243	449	7286
a	190	216	4288
a	483	302	936
a	63	42	6686
a	393	58	8902
a	33	3	1440
a	109	280	6552
a	312	70	5115
a	494	178	711
a	298	121	9074
a	171	253	8575
a	247	398	8575
a	104	168	4530
a	284	436	9211
a	270	195	8082
a	143	115	4167
a	90	455	7918
a	76	54	2419
a	369	4	380
a	422	14	2901
a	189	497	7043
a	482	381	1478
a	62	97	2597
a	392	77	1091
a	228	329	7057
a	87	406	97
a	380	412	671
a	18	251	3653
a	327	391	2186
a	184	239	4722
a	94	406	6861
a	131	424	6455
a	403	335	2684
a	170	462	2896
a	246	381	9031
a	283	229	9692
a	29	281	8574
a	322	261	4968
a	449	29	8574
a	89	54	5904
a	142	40	8466
a	269	266	6753
a	15	218	3994
a	368	459	4577
a	421	95	8853
a	167	431	3212
a	460	443	9395
a	354	146	2507
a	407	156	662
a	227	384	5659
a	264	150	7119
a	47	245	7371
a	213	221	7846
a	86	325	1276
a	17	450	2016
a	326	340	5043
a	56	280	5606
a	492	100	3742
a	365	498	3664
a	478	19	3006
a	388	319	864
a	118	42	6269
a	231	457	3640
a	434	173	6264
a	383	146	653
a	113	490	2436
a	166	380	8339
a	60	215	8583
a	226	203	148
a	279	55	4222
a	136	319	4379
a	445	299	5506
a	212	10	3160
a	16	277	5288
a	198	45	1564
a	491	53	8935
a	71	305	7462
a	311	454	1635
a	168	80	7499
a	350	376	2875
a	463	187	5382
a	193	419	4242
a	140	238	851
a	13	120	5896
a	306	194	7727
a	433	380	2806
a	73	213	2200
a	255	37	1381
a	59	262	4323
a	352	268	88
a	278	100	5450
a	444	340	9334
a	338	307	985
a	211	67	7553
a	377	175	304
a	430	163	3519
a	1	385	9600
a	40	441	7691
a	349	81	6169
a	386	221	4062
a	153	254	9848
a	26	116	1601
a	335	226	4302
a	192	276	4179
a	305	11	705
a	178	283	4952
a	291	72	7
a	58	325	2172
a	330	430	6708
a	277	165	1154
a	97	425	2292
a	443	133	1193
a	376	96	1544
a	196	331	7613
a	235	487	4173
a	272	363	837
a	182	226	9713
a	475	276	7773
a	385	12	9787
a	258	306	5505
a	410	489	7081
a	304	92	7421
a	177	418	9247
a	253	151	8092
a	290	131	4187
a	456	103	9235
a	36	355	3242
a	239	356	9598
a	96	222	5392
a	276	466	1737
a	149	76	340
a	262	229	3090
a	135	105	2307
a	428	245	8621
a	82	481	8399
a	174	497	2765
a	68	28	2918
a	361	46	6733
a	234	292	4907
a	181	475	9433
a	474	343	4637
a	54	91	7984
a	384	115	8033
a	24	410	8128
a	372	426	8689
a	176	245	5463
a	379	478	413
a	395	341	3101
a	125	206	1248
a	111	15	5583
a	148	123	8246
a	21	499	4882
a	441	247	676
a	208	294	9968
a	81	40	6176
a	314	367	8822
a	67	109	7210
a	360	481	5799
a	413	105	7836
a	346	188	5397
a	498	83	1388
a	9	292	7840
a	484	2	3068
a	48	270	1372
a	394	278	8911
a	357	284	7298
a	470	213	1751
a	200	473	9413
a	20	172	9543
a	440	424	2023
a	299	415	1803
a	232	74	8583
a	105	476	1033
a	158	342	8349
a	285	192	2892
a	218	229	4032
a	271	29	3426
a	437	261	2053
a	497	26	8251
a	8	379	5045
a	190	71	3907
a	483	219	5302
a	356	171	174
a	393	167	453
a	63	479	4572
a	160	150	7452
a	33	152	3899
a	146	409	6255
a	455	161	8773
a	494	313	5688
a	5	82	4915
a	298	236	5198
a	104	275	5551
a	51	300	1768
a	344	290	3498
a	270	78	367
a	436	370	1255
a	496	173	4823
a	369	177	6296
a	422	133	8247
a	189	134	3626
a	62	236	2407
a	355	98	7567
a	249	491	157
a	341	59	7357
a	108	346	4839
a	145	224	7390
a	18	110	1554
a	184	378	8543
a	4	45	9607
a	170	309	310
a	479	461	6020
a	246	456	1547
a	269	191	6471
a	89	387	3374
a	75	240	7208
a	368	70	605
a	421	452	1474
a	188	305	5223
a	481	313	5730
a	354	41	452
a	407	17	4484
a	264	257	322
a	47	126	7268
a	467	378	5034
a	17	63	431
a	93	460	7194
a	402	499	9242
a	409	437	7856
a	245	177	9342
a	448	93	2664
a	28	345	5344
a	268	456	10
a	383	7	3925
a	420	19	6674
a	166	491	4388
a	60	106	3926
a	226	350	321
a	279	200	554
a	406	90	1726
a	466	337	947
a	212	157	4470
a	16	384	898
a	325	154	9823
a	491	174	5533
a	364	432	9248
a	371	500	6194
a	387	379	1623
a	154	18	6672
a	230	265	5218
a	140	97	7030
a	433	233	2028
a	306	377	4186
a	73	66	7122
a	382	212	1076
a	255	174	8035
a	59	147	1630
a	352	391	5691
a	338	166	8587
a	211	460	3025
a	391	176	7475
a	451	477	1447
a	31	217	1868
a	197	225	1447
a	490	125	4798
a	70	369	9614
a	1	286	9175
a	183	50	9931
a	40	292	2147
a	349	294	590
a	386	336	7010
a	116	471	6103
a	476	56	5032
a	462	255	8129
a	192	495	9531
a	12	186	8238
a	305	128	6041
a	215	413	6336
a	432	446	4309
a	72	149	9705
a	254	125	5802
a	58	456	8978
a	224	48	6060
a	277	42	7794
a	150	296	6854
a	44	235	9029
a	443	286	8356
a	263	11	4819
a	429	287	3680
a	196	62	8176
a	489	76	6301
a	272	486	2431
a	182	121	924
a	475	225	3902
a	385	153	2116
a	115	134	6322
a	295	442	966
a	25	178	911
a	334	164	3716
a	138	499	2447
a	447	335	355
a	11	67	6520
a	486	291	8724
a	417	296	3776
a	290	22	6571
a	253	44	3501
a	57	257	9148
a	239	233	4614
a	276	101	9360
a	149	209	2109
a	43	306	1132
a	82	340	8876
a	135	482	2020
a	428	360	2017
a	262	80	9377
a	195	143	8390
a	361	155	7
a	414	175	2727
a	234	427	1361
a	181	160	4384
a	54	214	2474
a	257	368	8184
a	24	101	4732
a	100	304	1936
a	137	266	8199
a	10	24	2918
a	319	22	7142
a	485	250	985
a	379	363	2895
a	162	207	6159
a	441	124	4173
a	314	498	9009
a	208	145	2063
a	261	169	841
a	321	470	9414
a	360	108	9549
a	473	275	9766
a	53	23	9910
a	219	307	6812
a	256	295	610
a	399	63	7946
a	39	100	7410
a	332	242	6042
a	498	198	6999
a	9	209	5652
a	85	422	8225
a	378	400	8208
a	401	431	8595
a	274	183	7131
a	147	63	274
a	440	51	1911
a	313	299	2204
a	223	360	9294
a	133	112	5759
a	6	262	7628
a	66	53	8805
a	412	41	4728
a	158	477	8306
a	345	250	2923
a	218	360	5003
a	271	230	1981
a	38	183	9951
a	204	139	5375
a	497	407	9942
a	317	356	5249
a	63	320	2052
a	483	68	4059
a	393	300	3620
a	123	61	4476
a	160	33	8560
a	469	25	2445
a	363	490	4031
a	109	2	6491
a	146	12	4516
a	19	230	6260
a	132	79	1318
a	425	195	7141
a	298	339	8369
a	247	148	3829
a	104	414	5820
a	284	130	3350
a	127	482	7414
a	143	329	5012
a	203	466	797
a	496	88	7905
a	189	27	3408
a	482	7	5173
a	355	239	145
a	62	283	4760
a	122	238	3554
a	175	88	710
a	32	218	4810
a	341	320	9433
a	302	490	9710
a	184	389	587
a	4	144	8947
a	297	170	7245
a	207	427	9997
a	283	459	7387
a	359	348	315
a	89	264	1249
a	269	52	3554
a	329	281	7293
a	202	233	7978
a	368	241	9299
a	421	329	7211
a	248	423	9248
a	264	396	3692
