p	max	100	5000
a	49	44	414
a	67	51	33
a	95	90	10
a	30	32	870
a	13	100	610
a	9	65	33
a	56	76	734
a	84	91	32
a	26	69	224
a	65	91	251
a	83	7	513
a	61	15	256
a	60	38	492
a	51	72	994
a	28	2	79
a	88	71	183
a	11	95	312
a	97	83	519
a	44	100	934
a	57	81	632
a	53	54	41
a	74	5	281
a	8	81	624
a	10	52	105
a	7	72	81
a	28	13	534
a	30	3	632
a	66	18	693
a	40	30	240
a	47	43	753
a	65	76	882
a	99	56	677
a	29	25	679
a	93	84	541
a	37	62	732
a	44	23	666
a	55	21	702
a	3	78	999
a	76	56	567
a	63	30	757
a	90	33	985
a	22	70	698
a	39	21	542
a	59	12	202
a	90	15	959
a	27	46	381
a	7	22	188
a	5	34	205
a	61	53	968
a	89	72	122
a	51	14	352
a	90	45	949
a	85	11	247
a	84	62	138
a	60	72	824
a	66	33	633
a	68	62	104
a	70	98	607
a	49	57	116
a	85	91	928
a	72	62	826
a	38	59	994
a	7	97	378
a	40	63	38
a	28	23	466
a	55	26	122
a	31	65	611
a	13	97	51
a	68	88	645
a	42	37	363
a	38	55	490
a	3	44	475
a	93	19	672
a	29	58	280
a	4	46	785
a	41	96	655
a	75	9	838
a	63	23	800
a	60	7	677
a	43	62	240
a	75	11	40
a	70	23	721
a	27	26	191
a	93	51	644
a	82	65	166
a	52	26	13
a	30	82	818
a	57	28	589
a	85	81	790
a	55	96	254
a	54	94	309
a	57	73	894
a	56	70	700
a	12	49	386
a	62	75	213
a	88	80	703
a	13	27	554
a	49	76	802
a	37	73	532
a	22	64	953
a	37	77	672
a	45	59	168
a	59	57	430
a	37	17	52
a	24	14	31
a	46	24	703
a	60	95	820
a	91	17	414
a	46	76	947
a	69	18	756
a	58	72	614
a	17	45	759
a	97	48	108
a	83	90	519
a	67	23	180
a	94	38	42
a	24	80	340
a	20	2	826
a	36	20	364
a	93	54	981
a	56	94	271
a	45	26	125
a	90	25	897
a	50	12	790
a	26	30	794
a	1	6	806
a	3	99	455
a	28	33	376
a	16	96	371
a	87	22	36
a	11	73	174
a	48	57	268
a	78	67	82
a	85	39	985
a	74	58	119
a	14	58	165
a	74	96	249
a	71	57	475
a	29	41	755
a	86	89	479
a	36	6	43
a	43	63	225
a	91	73	735
a	53	33	154
a	98	13	903
a	46	31	807
a	44	58	765
a	53	83	450
a	71	25	75
a	68	90	715
a	10	46	326
a	16	13	946
a	68	7	212
a	51	6	212
a	95	76	126
a	67	56	277
a	78	8	672
a	95	38	823
a	31	61	600
a	11	52	396
a	25	57	506
a	98	87	936
a	13	74	981
a	26	90	890
a	65	59	10
a	10	86	256
a	72	24	118
a	59	16	508
a	77	26	894
a	96	84	232
a	4	39	689
a	99	3	239
a	50	67	331
a	24	55	78
a	13	67	198
a	63	59	568
a	91	32	663
a	60	26	727
a	77	31	844
a	88	27	297
a	60	10	935
a	83	91	562
a	82	91	978
a	77	36	341
a	56	64	247
a	44	10	536
a	69	27	255
a	78	23	536
a	41	21	841
a	60	96	727
a	62	68	71
a	22	63	367
a	31	29	747
a	69	20	620
a	6	77	967
a	86	21	103
a	70	85	501
a	80	90	80
a	68	41	379
a	18	81	859
a	81	36	269
a	48	33	926
a	32	38	339
a	68	27	884
a	32	54	897
a	28	25	621
a	83	9	603
a	74	20	675
a	1	9	620
a	34	49	732
a	40	97	293
a	14	40	929
a	25	30	786
a	46	86	693
a	50	37	795
a	80	69	452
a	94	47	596
a	14	55	523
a	60	22	660
a	45	14	344
a	35	29	273
a	82	62	44
a	18	100	609
a	45	18	132
a	29	86	888
a	44	36	573
a	97	74	446
a	38	37	829
a	98	16	323
a	36	42	109
a	67	38	946
a	69	44	960
a	11	96	994
a	89	13	160
a	56	38	107
a	23	49	282
a	71	8	868
a	42	15	809
a	21	24	157
a	28	64	240
a	70	29	950
a	90	71	384
a	33	100	451
a	80	34	671
a	67	49	769
a	63	57	483
a	43	89	820
a	54	70	601
a	63	11	249
a	30	12	642
a	30	50	21
a	38	18	23
a	16	33	474
a	26	39	293
a	82	35	915
a	42	47	784
a	36	86	957
a	5	52	175
a	26	53	293
a	71	28	327
a	73	18	272
a	73	57	721
a	69	2	180
a	76	62	544
a	64	30	132
a	7	25	347
a	19	51	323
a	14	94	964
a	74	69	823
a	42	45	904
a	4	7	242
a	6	16	9
a	57	6	691
a	99	59	796
a	73	59	711
a	73	71	493
a	69	59	16
a	9	76	218
a	66	30	385
a	85	18	689
a	10	54	299
a	3	23	17
a	96	4	344
a	26	8	751
a	52	31	423
a	11	44	793
a	27	10	244
a	90	87	942
a	48	38	978
a	78	64	359
a	57	12	953
a	36	90	797
a	65	72	633
a	58	9	852
a	9	11	514
a	60	12	867
a	75	94	489
a	76	59	900
a	33	70	776
a	14	20	634
a	65	60	136
a	12	63	199
a	98	97	865
a	21	77	138
a	48	49	975
a	43	52	632
a	36	60	239
a	62	21	722
a	44	75	479
a	5	20	151
a	29	27	493
a	90	41	822
a	77	80	439
a	94	26	604
a	1	93	20
a	57	36	287
a	93	77	645
a	69	53	763
a	94	89	214
a	100	18	254
a	50	14	894
a	96	89	107
a	64	34	20
a	43	95	121
a	49	28	385
a	25	93	957
a	25	44	432
a	13	4	568
a	9	19	602
a	27	24	23
a	38	43	250
a	4	43	687
a	66	71	126
a	94	60	59
a	14	24	431
a	39	7	916
a	15	20	205
a	21	45	623
a	78	2	298
a	79	6	240
a	35	53	189
a	19	89	275
a	51	66	718
a	42	33	129
a	10	69	123
a	11	23	984
a	38	91	713
a	20	51	748
a	19	29	857
a	25	70	36
a	84	32	595
a	23	83	586
a	17	51	193
a	90	31	525
a	47	89	97
a	70	84	989
a	76	55	975
a	31	55	884
a	98	64	156
a	97	22	504
a	7	60	86
a	82	93	314
a	52	43	676
a	4	5	657
a	33	45	735
a	88	59	350
a	17	81	209
a	87	34	605
a	62	63	579
a	90	56	698
a	4	13	504
a	34	20	381
a	10	89	93
a	89	2	133
a	96	48	457
a	85	47	981
a	3	82	295
a	53	37	211
a	82	69	358
a	5	71	425
a	82	7	199
a	11	53	922
a	29	23	428
a	8	19	265
a	1	56	448
a	99	75	86
a	6	97	250
a	71	83	145
a	6	82	403
a	60	18	461
a	48	41	370
a	93	28	505
a	85	57	916
a	59	40	667
a	33	69	512
a	71	96	54
a	1	69	809
a	10	22	572
a	98	57	73
a	44	22	579
a	9	47	707
a	20	90	536
a	91	3	834
a	37	74	458
a	94	42	358
a	82	78	821
a	8	56	282
a	31	48	276
a	19	94	570
a	90	50	497
a	69	94	206
a	61	30	564
a	19	91	861
a	95	35	176
a	52	98	7
a	70	35	132
a	38	27	933
a	11	70	388
a	53	4	74
a	50	86	937
a	58	6	201
a	60	40	177
a	37	64	760
a	35	13	580
a	38	95	15
a	14	62	790
a	27	91	415
a	7	86	598
a	10	7	245
a	79	75	432
a	75	73	890
a	17	64	52
a	81	64	341
a	74	98	985
a	6	73	169
a	75	40	519
a	14	82	646
a	84	16	265
a	92	72	493
a	41	59	991
a	27	81	767
a	33	76	77
a	100	68	500
a	74	71	722
a	59	39	858
a	77	78	543
a	77	35	541
a	83	34	808
a	7	15	999
a	89	7	869
a	37	12	976
a	65	61	444
a	81	13	659
a	73	19	364
a	89	84	779
a	68	8	282
a	44	19	656
a	76	33	290
a	7	57	762
a	1	89	59
a	39	76	715
a	89	6	448
a	92	39	514
a	54	57	685
a	69	42	552
a	46	83	331
a	40	28	397
a	19	53	420
a	84	2	97
a	44	48	600
a	38	54	591
a	4	16	71
a	48	87	818
a	19	4	170
a	89	74	847
a	7	56	241
a	50	9	298
a	83	51	220
a	89	20	893
a	55	70	742
a	17	97	352
a	51	10	695
a	78	39	545
a	40	58	130
a	91	64	516
a	20	79	56
a	51	34	32
a	48	43	859
a	73	4	371
a	40	87	786
a	75	69	314
a	12	83	637
a	41	8	529
a	27	83	98
a	35	21	118
a	27	92	383
a	49	27	283
a	15	12	27
a	83	15	219
a	82	72	546
a	56	62	706
a	92	51	86
a	96	21	51
a	11	14	567
a	77	10	34
a	88	91	880
a	59	54	71
a	50	25	250
a	13	60	765
a	91	2	223
a	4	48	797
a	28	35	831
a	69	14	98
a	77	25	397
a	14	76	691
a	37	36	576
a	15	37	273
a	39	14	609
a	40	51	867
a	83	70	510
a	77	100	508
a	64	87	918
a	18	70	421
a	42	71	279
a	79	85	247
a	15	14	724
a	74	15	379
a	38	83	842
a	87	55	43
a	39	95	522
a	51	23	468
a	24	49	200
a	3	47	789
a	24	39	499
a	10	38	218
a	79	49	771
a	52	82	820
a	35	8	654
a	96	75	782
a	27	84	491
a	37	69	531
a	17	60	1000
a	46	52	504
a	88	73	17
a	38	71	532
a	22	80	200
a	98	18	966
a	20	95	667
a	28	36	353
a	85	10	799
a	36	77	924
a	34	75	735
a	46	34	40
a	63	56	33
a	96	54	644
a	39	15	475
a	31	70	568
a	17	85	119
a	21	84	531
a	55	6	912
a	69	17	169
a	69	46	507
a	73	43	102
a	52	8	391
a	25	63	366
a	87	24	911
a	42	13	40
a	48	46	42
a	67	2	115
a	29	4	765
a	85	78	71
a	82	75	209
a	94	36	183
a	57	95	437
a	74	78	623
a	98	65	269
a	63	24	655
a	42	44	133
a	48	59	860
a	77	86	694
a	18	44	268
a	79	43	424
a	66	68	711
a	26	38	118
a	22	74	627
a	22	7	202
a	19	67	201
a	1	29	359
a	23	18	602
a	15	64	564
a	25	29	151
a	26	42	953
a	57	41	806
a	62	91	414
a	48	16	67
a	49	3	706
a	78	72	862
a	84	30	995
a	11	4	163
a	1	35	585
a	64	38	932
a	38	96	199
a	46	39	833
a	98	23	513
a	27	85	527
a	9	67	433
a	17	16	636
a	100	47	87
a	41	56	354
a	37	44	350
a	52	42	200
a	29	6	924
a	91	48	148
a	56	82	210
a	41	45	487
a	5	75	535
a	67	84	354
a	63	82	564
a	78	59	60
a	28	17	937
a	14	39	984
a	24	38	656
a	12	79	820
a	74	72	800
a	90	98	173
a	48	92	310
a	86	2	936
a	71	63	410
a	80	21	264
a	30	95	333
a	70	71	175
a	26	2	24
a	37	26	199
a	91	98	839
a	48	56	55
a	81	83	20
a	94	96	424
a	44	85	919
a	60	9	56
a	57	82	789
a	16	56	982
a	15	92	758
a	16	36	272
a	40	96	757
a	30	75	801
a	16	31	885
a	50	40	326
a	13	20	450
a	5	14	48
a	18	32	528
a	55	4	214
a	8	91	396
a	58	67	637
a	26	10	733
a	86	45	261
a	95	24	702
a	45	9	92
a	18	36	506
a	13	70	297
a	86	73	137
a	18	5	916
a	88	100	213
a	56	59	178
a	69	77	868
a	14	31	900
a	83	12	803
a	72	56	591
a	81	82	426
a	32	24	73
a	46	65	627
a	81	87	773
a	47	25	58
a	62	2	271
a	47	5	241
a	48	10	598
a	65	40	249
a	65	63	622
a	72	90	269
a	74	16	100
a	28	50	110
a	1	37	942
a	56	91	487
a	39	45	67
a	61	83	720
a	47	14	201
a	49	46	427
a	5	98	387
a	94	44	242
a	30	34	648
a	57	59	799
a	15	52	678
a	85	28	308
a	4	71	920
a	43	86	904
a	62	50	184
a	91	86	457
a	92	8	401
a	83	54	194
a	88	41	437
a	61	75	1000
a	32	14	334
a	99	21	466
a	24	37	789
a	96	90	792
a	73	41	741
a	24	66	9
a	69	97	391
a	28	79	635
a	28	5	401
a	82	53	858
a	22	49	683
a	42	75	945
a	57	80	508
a	99	43	89
a	87	89	281
a	97	60	50
a	72	60	167
a	8	43	702
a	24	89	650
a	3	70	778
a	41	19	781
a	14	9	909
a	75	24	593
a	5	11	190
a	21	94	310
a	63	28	121
a	92	84	248
a	97	90	420
a	22	28	995
a	37	33	912
a	67	75	578
a	27	30	485
a	37	52	440
a	6	57	277
a	66	5	965
a	70	32	808
a	69	3	701
a	22	43	183
a	73	81	819
a	96	31	452
a	4	83	50
a	73	39	347
a	94	79	561
a	82	29	438
a	18	97	581
a	88	6	722
a	93	63	823
a	7	19	315
a	47	21	934
a	97	35	516
a	29	85	985
a	92	44	52
a	63	29	777
a	73	82	379
a	74	34	11
a	27	31	362
a	71	90	992
a	6	3	363
a	59	73	172
a	57	99	404
a	27	77	21
a	64	80	716
a	36	9	282
a	3	31	752
a	80	88	451
a	79	91	859
a	8	6	200
a	70	76	926
a	14	41	166
a	93	41	455
a	25	33	79
a	13	25	199
a	76	3	265
a	95	27	392
a	3	48	673
a	89	77	31
a	7	2	259
a	29	30	870
a	1	14	442
a	7	46	524
a	52	38	973
a	29	26	679
a	35	77	89
a	52	25	854
a	8	78	744
a	36	53	714
a	19	73	141
a	100	76	531
a	91	14	986
a	99	15	634
a	88	83	936
a	6	95	190
a	28	88	96
a	64	53	597
a	58	40	736
a	30	86	594
a	100	55	784
a	88	10	80
a	41	28	652
a	74	61	242
a	81	62	607
a	95	10	951
a	66	37	487
a	21	53	122
a	46	38	66
a	77	84	593
a	41	88	399
a	80	49	898
a	11	37	715
a	45	51	154
a	82	79	658
a	89	95	296
a	50	71	776
a	19	60	860
a	15	73	87
a	28	21	919
a	91	77	642
a	53	43	998
a	32	91	698
a	95	13	308
a	87	99	542
a	95	20	702
a	4	97	796
a	4	100	958
a	73	72	442
a	68	96	386
a	48	29	652
a	81	79	463
a	51	49	511
a	50	41	754
a	40	12	110
a	44	66	681
a	71	39	44
a	35	83	764
a	93	76	128
a	91	60	14
a	45	24	382
a	11	15	286
a	5	66	710
a	24	11	205
a	85	50	785
a	72	45	57
a	24	92	288
a	66	23	7
a	99	71	898
a	94	71	829
a	59	13	65
a	27	60	179
a	40	77	302
a	27	8	548
a	53	5	15
a	90	40	347
a	46	89	756
a	9	41	781
a	26	11	46
a	54	74	707
a	80	68	363
a	65	45	963
a	10	90	826
a	28	62	799
a	10	32	748
a	43	51	18
a	88	77	734
a	73	92	731
a	32	92	177
a	54	32	607
a	5	80	291
a	26	36	244
a	84	58	621
a	3	93	119
a	93	88	836
a	60	100	32
a	79	4	588
a	41	86	434
a	83	40	319
a	74	99	420
a	91	51	578
a	88	11	937
a	42	12	636
a	76	47	549
a	8	99	709
a	11	76	125
a	1	96	320
a	91	52	768
a	87	66	282
a	78	73	144
a	77	6	343
a	22	8	418
a	58	31	601
a	29	5	579
a	97	3	72
a	65	62	683
a	18	95	821
a	80	74	748
a	43	29	663
a	58	26	613
a	90	29	703
a	84	73	161
a	82	89	617
a	99	10	86
a	61	23	781
a	84	14	354
a	95	65	452
a	18	87	188
a	71	48	387
a	100	75	795
a	49	55	882
a	65	64	327
a	11	13	67
a	64	65	151
a	74	73	600
a	85	29	400
a	10	33	303
a	25	83	329
a	49	80	899
a	63	73	985
a	12	18	466
a	34	35	4
a	5	62	969
a	61	25	571
a	26	82	878
a	68	60	883
a	11	31	571
a	72	2	220
a	54	76	592
a	76	20	398
a	63	60	463
a	15	83	175
a	41	15	956
a	33	5	784
a	41	98	570
a	34	23	110
a	40	78	647
a	40	53	839
a	77	42	890
a	90	48	596
a	53	11	937
a	15	98	699
a	61	68	676
a	92	54	217
a	19	68	402
a	31	21	338
a	99	64	453
a	11	29	36
a	65	13	634
a	25	8	133
a	5	8	976
a	97	13	269
a	48	27	619
a	20	41	251
a	12	20	696
a	30	79	928
a	16	86	332
a	99	18	191
a	10	27	180
a	60	36	50
a	79	57	416
a	7	6	310
a	55	9	823
a	44	16	359
a	50	88	735
a	99	72	275
a	15	17	899
a	38	65	428
a	50	38	220
a	26	76	762
a	38	51	487
a	49	24	918
a	66	45	320
a	54	99	6
a	58	48	553
a	49	65	491
a	94	69	438
a	26	14	769
a	85	36	990
a	64	15	166
a	24	5	831
a	73	38	267
a	89	66	922
a	4	31	644
a	24	79	819
a	87	26	168
a	97	24	368
a	78	76	484
a	44	9	76
a	43	33	722
a	66	3	66
a	45	99	960
a	92	28	199
a	8	69	311
a	36	12	833
a	32	8	574
a	50	55	198
a	77	21	448
a	75	61	790
a	84	46	490
a	26	34	960
a	42	39	456
a	100	44	307
a	59	66	195
a	55	45	710
a	47	60	571
a	79	7	435
a	87	4	2
a	72	73	987
a	68	47	347
a	20	89	357
a	40	39	911
a	59	36	535
a	22	94	573
a	32	25	486
a	96	27	36
a	84	57	132
a	63	90	457
a	34	36	133
a	68	64	198
a	39	71	508
a	48	24	677
a	72	79	82
a	16	37	435
a	44	20	182
a	20	76	497
a	3	19	283
a	98	51	658
a	9	6	638
a	84	50	298
a	63	15	518
a	60	33	720
a	62	79	133
a	62	90	591
a	16	83	137
a	10	12	784
a	32	74	677
a	83	5	651
a	21	37	7
a	70	24	523
a	51	67	374
a	81	27	538
a	12	56	131
a	62	81	25
a	66	10	978
a	95	75	19
a	39	57	338
a	89	83	332
a	89	43	34
a	54	46	496
a	83	94	209
a	25	47	564
a	52	37	837
a	80	56	679
a	54	22	740
a	59	26	12
a	65	43	656
a	44	35	947
a	12	36	868
a	63	38	753
a	75	58	733
a	82	48	287
a	79	65	896
a	73	45	575
a	62	88	716
a	19	95	683
a	40	55	265
a	87	96	213
a	15	89	251
a	70	20	952
a	30	64	487
a	78	80	930
a	69	10	576
a	47	26	558
a	51	69	529
a	33	82	163
a	40	86	846
a	86	53	325
a	7	42	401
a	51	92	581
a	57	7	765
a	22	32	964
a	23	58	97
a	12	25	1000
a	79	41	126
a	99	39	761
a	41	30	880
a	25	42	961
a	24	50	270
a	76	64	981
a	29	63	704
a	1	80	93
a	61	20	401
a	60	49	854
a	40	93	138
a	60	91	491
a	59	96	884
a	42	50	846
a	72	38	176
a	81	9	271
a	50	51	583
a	47	78	753
a	45	65	393
a	5	30	517
a	53	64	875
a	63	37	763
a	8	77	874
a	83	97	986
a	18	50	988
a	66	48	819
a	15	66	575
a	34	2	621
a	49	64	215
a	72	57	682
a	91	39	560
a	5	55	892
a	25	76	925
a	95	56	201
a	72	89	376
a	32	69	246
a	50	3	166
a	15	85	941
a	35	78	767
a	84	54	501
a	38	4	988
a	60	28	699
a	64	92	279
a	80	8	530
a	10	83	12
a	54	40	1
a	7	66	463
a	98	11	819
a	83	47	86
a	11	38	876
a	19	58	504
a	64	84	253
a	93	74	723
a	61	73	876
a	40	7	837
a	56	46	118
a	25	2	879
a	12	94	438
a	39	90	886
a	19	18	493
a	19	97	612
a	69	67	346
a	34	12	220
a	51	3	235
a	81	89	872
a	3	22	915
a	29	34	753
a	41	74	784
a	48	21	817
a	26	19	905
a	54	39	982
a	37	82	782
a	61	19	909
a	54	72	757
a	4	27	103
a	20	13	659
a	94	87	675
a	67	16	690
a	30	37	860
a	73	85	926
a	72	64	598
a	76	89	977
a	36	64	839
a	20	81	476
a	85	92	532
a	64	69	139
a	26	62	620
a	79	24	372
a	47	8	537
a	34	56	16
a	53	26	456
a	40	59	943
a	71	64	981
a	24	22	195
a	84	17	977
a	78	25	302
a	13	42	157
a	19	46	899
a	57	16	286
a	42	82	932
a	3	18	796
a	20	54	694
a	5	32	342
a	58	91	602
a	59	5	301
