p	max	2000	20000
a	1288	239	5317
a	1470	763	8678
a	1717	1422	8055
a	640	1390	5731
a	472	1894	5403
a	1435	241	5171
a	1593	1606	7375
a	604	373	7945
a	1954	1120	8604
a	1341	1390	8730
a	776	1210	9761
a	137	608	5020
a	1183	1767	8322
a	732	1707	5022
a	1100	1159	7845
a	1681	1843	7291
a	1526	1816	6081
a	1563	1331	7889
a	283	1577	7986
a	444	1081	8521
a	1689	29	7425
a	1968	100	6411
a	1057	347	5508
a	1647	1834	7236
a	363	660	7147
a	93	1827	5703
a	1146	1273	8966
a	83	1097	9205
a	1506	1973	8689
a	1432	1808	8870
a	1893	39	8613
a	298	1644	9568
a	1623	898	7269
a	124	1946	9142
a	1028	738	5580
a	207	589	8826
a	1576	790	8789
a	1604	1424	7444
a	695	1012	8197
a	453	1529	6503
a	333	787	6537
a	965	546	5363
a	1373	1701	8327
a	1518	310	6868
a	1490	1455	9666
a	1787	1743	9640
a	1241	979	9652
a	814	1677	6053
a	1354	722	5556
a	1951	1187	8165
a	1570	1742	5514
a	835	1243	9157
a	606	78	5335
a	689	898	6271
a	945	280	5378
a	230	354	8862
a	1703	511	6762
a	1779	1901	6325
a	43	1805	7623
a	227	940	7160
a	1511	1594	5802
a	1811	934	8337
a	1029	557	6115
a	356	1443	9609
a	1170	1737	9535
a	42	862	9387
a	1130	1009	5102
a	136	1227	6588
a	654	828	7107
a	57	1764	7115
a	271	1396	5385
a	917	86	5865
a	919	1448	8938
a	1576	9	5646
a	785	844	9401
a	1758	1676	6170
a	231	1441	5278
a	1614	1412	8321
a	155	977	7069
a	1646	1045	5708
a	1469	1520	8892
a	627	469	9164
a	1736	941	9527
a	1798	309	8578
a	1205	167	7566
a	787	1734	9620
a	1836	1851	6482
a	903	1164	9545
a	324	1133	7658
a	1900	1045	8565
a	517	1707	9549
a	1033	168	8764
a	1819	1049	8203
a	1415	1475	6228
a	108	1869	6937
a	1521	414	7921
a	762	10	9702
a	1405	868	9695
a	674	1348	8212
a	1354	1442	7493
a	741	1200	7858
a	531	1870	7482
a	1462	739	6434
a	106	776	7144
a	627	1702	9608
a	1039	1579	9337
a	728	803	7183
a	931	966	9676
a	163	80	9206
a	1106	1608	6055
a	497	671	9041
a	973	1421	7808
a	1607	1887	8185
a	1417	1187	5062
a	1883	588	7985
a	617	105	8067
a	1355	1207	6232
a	1737	135	5625
a	231	1370	7337
a	1877	1251	7653
a	427	193	5981
a	92	1747	8690
a	548	846	5712
a	673	1703	6807
a	269	448	6966
a	1850	1935	6947
a	1984	1461	8316
a	1530	631	9646
a	12	1170	9570
a	381	1005	6141
a	1488	431	7275
a	757	550	5896
a	5	343	7928
a	1098	930	5061
a	1485	1614	8747
a	1766	545	6856
a	1842	1041	5369
a	526	1766	5676
a	1976	99	8485
a	1738	1102	9445
a	1565	239	8423
a	594	1088	8170
a	776	296	6238
a	1862	578	5562
a	891	639	6334
a	674	1499	7931
a	681	493	9158
a	1949	658	6659
a	579	1482	6128
a	1407	240	6676
a	1338	1481	7798
a	1875	1570	7722
a	1999	1320	9996
a	844	798	7962
a	680	162	7613
a	1157	1712	6528
a	1284	934	7579
a	223	1392	8467
a	1922	1612	6776
a	592	1337	6607
a	1235	161	6466
a	900	1229	7483
a	531	1431	8749
a	1499	1705	7894
a	1863	513	7413
a	51	826	7034
a	710	1471	8010
a	1955	103	6297
a	1558	448	8649
a	507	317	8042
a	825	912	9317
a	546	1918	5312
a	82	603	8007
a	926	246	9884
a	725	1155	7115
a	804	1082	5802
a	1892	537	6777
a	329	926	5842
a	898	847	8132
a	74	1158	8146
a	210	1862	6385
a	1810	566	5141
a	1351	730	6843
a	431	387	7483
a	495	1800	7729
a	442	1156	7901
a	1161	59	9098
a	873	1045	7964
a	856	404	5938
a	930	1191	5335
a	402	1804	8588
a	171	1097	7447
a	784	800	7303
a	1104	473	5651
a	389	1375	6594
a	569	1087	9813
a	1638	1269	5490
a	1617	942	6788
a	831	808	6461
a	1483	605	5450
a	577	1254	5302
a	519	767	6982
a	1001	838	6257
a	1791	1599	8094
a	1540	363	5851
a	1194	939	6446
a	627	1980	9619
a	516	691	5344
a	191	1711	7320
a	430	688	5444
a	607	912	9156
a	1697	1059	8437
a	1312	1039	9129
a	992	1895	6310
a	1284	1133	6832
a	627	504	6570
a	1012	1542	8588
a	1572	280	5730
a	1021	1840	6370
a	1005	331	6122
a	13	1067	8097
a	1964	98	9298
a	1835	582	5807
a	899	1378	7733
a	1346	1673	6234
a	1844	696	6324
a	834	853	5955
a	1060	1903	9573
a	1615	267	5915
a	633	1365	5029
a	1149	165	9337
a	10	1666	5771
a	441	518	7988
a	964	726	8823
a	1764	213	7304
a	807	776	7068
a	1257	1401	8380
a	1494	66	8946
a	1653	1275	5521
a	1729	539	7889
a	1302	1093	7081
a	811	1754	5968
a	133	506	7040
a	204	513	5241
a	481	396	5041
a	1530	1828	7033
a	72	526	5144
a	1063	654	9926
a	1856	479	8957
a	168	368	9531
a	226	1870	8127
a	424	1818	8018
a	1436	691	6487
a	267	324	5738
a	1263	984	6004
a	1553	418	5650
a	386	509	9371
a	1049	1920	7990
a	1245	112	9374
a	1316	781	8310
a	1576	409	8854
a	1929	1359	8056
a	1124	1605	5941
a	1087	595	7050
a	1020	206	6754
a	1928	1253	7837
a	1623	1342	9131
a	994	1085	8116
a	35	1207	5115
a	720	1917	9371
a	498	819	7220
a	1203	1056	8056
a	1906	1697	8592
a	1069	503	7192
a	1699	1580	8698
a	25	1054	5177
a	352	1492	5530
a	380	1750	5778
a	1447	62	9571
a	1055	1817	8930
a	8	91	6472
a	1297	593	6906
a	1045	751	8856
a	1903	1578	8480
a	1238	99	9620
a	1563	632	7367
a	996	1261	7921
a	832	326	9553
a	1043	1972	5828
a	1601	1634	6907
a	1177	1130	9702
a	974	1456	8736
a	63	1907	8163
a	1820	111	8473
a	151	1568	6061
a	215	1721	7879
a	275	1276	6413
a	1234	1411	7249
a	519	545	8666
a	888	315	6879
a	300	857	6762
a	1243	1523	9259
a	163	1671	9332
a	371	276	6661
a	1971	139	9223
a	1448	1944	6853
a	288	1248	5367
a	1062	1736	9960
a	1846	932	6812
a	1498	862	9050
a	1424	85	5584
a	384	162	8895
a	604	243	8362
a	403	1584	8023
a	25	978	6303
a	1902	1753	9969
a	1701	1618	8384
a	1060	1729	7464
a	391	532	5848
a	746	1906	7592
a	303	477	6496
a	1875	385	7267
a	155	730	9350
a	1121	1207	6147
a	168	1395	9874
a	159	1155	8677
a	1071	1506	7498
a	875	1917	5063
a	340	1536	6618
a	1559	1534	5351
a	593	605	6695
a	1054	738	6339
a	742	1225	7976
a	620	449	9897
a	1335	848	6391
a	380	1325	6552
a	589	1227	7922
a	1822	1296	7265
a	478	549	9549
a	330	484	8473
a	1273	100	9019
a	1877	352	8442
a	925	1759	6711
a	1872	672	6332
a	1503	1602	9183
a	1939	1054	5914
a	1099	625	6732
a	255	1587	8384
a	1915	1523	5381
a	474	269	6193
a	1451	694	7291
a	579	499	7907
a	717	417	7394
a	1097	707	8240
a	1874	1021	5101
a	1904	1144	6693
a	409	1242	7066
a	750	53	9207
a	600	1630	7058
a	653	1516	5172
a	176	1126	6611
a	1358	1575	7043
a	491	1987	9266
a	1127	1219	6308
a	1699	1474	7474
a	818	655	7524
a	1002	1132	7023
a	1629	910	7427
a	375	1851	9537
a	1730	51	9011
a	879	1367	9198
a	386	978	9761
a	1036	1504	6726
a	745	1175	7773
a	1905	63	6712
a	1757	1947	6190
a	69	202	9814
a	270	1247	8060
a	272	100	7036
a	1574	66	8126
a	753	1518	9023
a	112	498	6886
a	1622	350	5847
a	631	1209	9253
a	612	858	7013
a	504	1559	5512
a	88	1770	6892
a	720	747	9408
a	459	1093	5870
a	528	226	5426
a	1042	612	7736
a	906	803	6615
a	1738	444	6100
a	1187	398	9282
a	1708	532	7765
a	1633	1799	8830
a	1534	1950	8417
a	1135	1417	5711
a	1899	1516	9063
a	538	729	6072
a	561	840	6538
a	896	1743	8316
a	1871	1602	7588
a	125	777	6660
a	1658	585	7600
a	683	445	7752
a	1070	699	7914
a	1474	1600	9385
a	478	1611	8865
a	595	537	7143
a	1104	1521	9780
a	957	1575	8857
a	1035	177	7225
a	675	1598	6667
a	1996	675	5724
a	1244	664	8357
a	1913	1035	6713
a	827	1140	8842
a	1385	1698	7791
a	1933	1887	6797
a	494	514	9486
a	1439	1350	8249
a	88	1021	7595
a	1042	339	8100
a	1136	1390	8546
a	1166	912	9534
a	797	1587	7264
a	1606	1506	9919
a	1553	1782	5540
a	757	160	9789
a	229	1991	7757
a	277	305	8924
a	1690	603	6166
a	989	126	6877
a	673	1381	6093
a	262	1762	6601
a	1906	1449	9994
a	1832	119	5163
a	1668	773	8471
a	1216	204	6909
a	1110	1092	8189
a	377	1428	7136
a	58	21	6051
a	478	1402	6503
a	1877	634	5741
a	960	1429	6107
a	14	1784	9306
a	237	1341	5462
a	1173	1012	5806
a	931	505	6460
a	1788	1417	7061
a	204	1561	6078
a	1853	1527	9810
a	1966	1742	5990
a	1364	1060	7462
a	953	115	9711
a	1522	1604	9919
a	1255	1170	6715
a	1543	1873	5734
a	1953	291	6060
a	541	1865	6192
a	415	816	5069
a	774	1709	5003
a	1115	201	7515
a	444	1452	6804
a	1083	1219	8166
a	659	1739	6505
a	361	1306	7578
a	1454	1886	9790
a	405	1883	7835
a	354	181	9923
a	47	138	7533
a	361	887	5621
a	379	1770	5871
a	310	1832	5139
a	863	84	5380
a	280	1259	5022
a	1312	1718	7112
a	1937	1861	7680
a	814	475	9210
a	798	1980	7625
a	652	417	5596
a	1295	441	5240
a	1122	235	9694
a	331	570	7772
a	670	1285	9788
a	1541	450	7174
a	1433	1565	6689
a	1054	835	9872
a	1594	1248	6068
a	1170	1688	5141
a	939	968	6497
a	1303	96	9395
a	1485	1149	6957
a	9	1260	6165
a	825	1170	7151
a	1895	347	8594
a	1625	275	8742
a	297	809	7035
a	1277	512	8579
a	636	1928	9482
a	675	92	6197
a	1143	1147	8693
a	555	754	9290
a	1980	1630	7789
a	1961	1666	7683
a	1186	675	6615
a	1294	1326	6685
a	766	249	5462
a	1769	474	5269
a	1437	530	8664
a	1307	862	6127
a	534	973	5905
a	276	821	6863
a	1860	197	8308
a	841	1053	5108
a	1772	1116	8505
a	1373	1063	8110
a	1031	781	5750
a	1838	615	9694
a	1268	1614	6801
a	1093	1097	8753
a	1607	1475	7426
a	44	1090	9122
a	636	240	7411
a	1305	1113	6598
a	237	347	9410
a	1168	1235	8425
a	1230	1457	6977
a	361	1020	6730
a	1209	378	5594
a	1889	1256	9454
a	898	1699	9014
a	1077	435	7444
a	892	814	6922
a	475	1538	9807
a	343	523	7193
a	1858	1694	8198
a	850	349	7827
a	1242	1131	8155
a	29	1304	7846
a	89	1077	8486
a	328	1635	6445
a	132	1331	9134
a	37	762	5505
a	166	982	7409
a	1497	1480	9847
a	950	162	9663
a	751	1689	9079
a	249	1177	5227
a	1261	1520	6566
a	765	225	5151
a	514	1549	5523
a	1318	1992	7925
a	239	1699	8191
a	790	1297	7905
a	474	445	7306
a	243	376	7871
a	1942	865	8240
a	533	461	5446
a	1070	668	5805
a	1294	784	5613
a	1840	182	5447
a	1623	661	5040
a	887	1645	8008
a	622	150	9076
a	198	750	6916
a	1468	990	7733
a	449	388	8991
a	433	831	5369
a	1966	1504	7593
a	1954	132	5399
a	264	111	7326
a	504	1396	5796
a	483	101	5287
a	1762	937	7916
a	1280	1935	6621
a	953	1669	5364
a	1753	1542	5518
a	1384	191	8853
a	30	901	5773
a	1441	1817	7485
a	752	1956	8082
a	163	1205	9856
a	1779	1652	7035
a	1108	396	5259
a	557	1410	9026
a	619	841	7497
a	1472	351	7375
a	136	1012	9616
a	124	1051	6639
a	1379	1757	5516
a	1436	728	5225
a	901	1347	6092
a	1334	1211	5542
a	693	1057	8121
a	1304	1146	9972
a	1654	95	9510
a	1949	775	9526
a	704	437	5833
a	1077	1020	5613
a	533	158	5718
a	1176	1315	7531
a	1485	1383	5897
a	1621	767	5404
a	1215	1090	5646
a	1171	1256	7222
a	696	611	6377
a	732	272	7189
a	1431	1084	5871
a	612	366	6012
a	349	832	8652
a	1698	1761	5142
a	1350	1076	5649
a	391	1203	7021
a	1458	1446	5118
a	252	397	5258
a	1801	1452	8026
a	1292	1525	8600
a	330	594	8484
a	1669	1602	7602
a	1443	548	5654
a	1535	1930	9554
a	1662	1423	8778
a	4	934	7059
a	1606	715	9781
a	1076	322	5208
a	147	1410	7048
a	1714	808	6812
a	167	427	6237
a	1027	1455	7862
a	1246	1569	5102
a	1463	1203	6087
a	492	96	9473
a	386	661	9915
a	280	1168	5678
a	478	23	8825
a	351	815	9285
a	259	385	6981
a	1167	75	6764
a	678	140	9595
a	865	395	5099
a	1162	585	8129
a	1028	914	8015
a	1263	1635	6155
a	327	1991	7122
a	1980	748	8964
a	221	1829	8829
a	236	658	6006
a	1495	1350	7808
a	872	1434	5851
a	625	710	7304
a	1988	1349	9327
a	1529	24	9545
a	1791	1612	6652
a	1706	1742	9507
a	1653	351	9384
a	1482	1841	7523
a	1323	1407	7414
a	43	445	7057
a	905	1182	6679
a	1177	214	5747
a	1285	1251	6170
a	575	1579	7619
a	74	1304	7852
a	496	1146	8988
a	973	1736	6147
a	648	1095	6007
a	563	1952	8439
a	448	1833	7690
a	1116	76	8692
a	1199	1143	8876
a	719	633	5753
a	410	937	6733
a	1136	737	7788
a	1657	449	6307
a	1567	84	5214
a	133	1015	9292
a	283	1590	7295
a	1479	1504	8319
a	1539	1960	7735
a	796	1940	7376
a	1287	322	8880
a	180	212	8093
a	1423	1895	5023
a	1556	104	8720
a	1690	1062	8655
a	1925	349	5488
a	145	228	6164
a	509	1265	5256
a	184	382	9386
a	631	42	9225
a	1574	1660	7071
a	486	607	9620
a	783	257	5064
a	970	280	6498
a	1036	951	7515
a	564	1604	9339
a	10	1385	5681
a	1049	1461	5295
a	1946	1197	8177
a	157	988	7890
a	726	535	6044
a	606	41	8233
a	594	1405	8340
a	1122	91	6438
a	670	1429	5114
a	1424	169	9360
a	679	1369	7891
a	914	647	8723
a	842	1998	5280
a	1594	1872	6317
a	305	132	6189
a	1248	412	6315
a	644	1159	7497
a	1750	571	7667
a	962	894	5119
a	332	554	6066
a	1265	857	9633
a	859	904	9808
a	1299	1111	5624
a	554	1625	7660
a	1734	664	6501
a	413	506	9934
a	1616	1031	9877
a	1524	684	7233
a	1441	304	7464
a	500	1300	7421
a	463	1152	6468
a	1629	1712	7057
a	804	1255	9231
a	538	1187	8419
a	409	1133	6441
a	1391	786	6561
a	1269	1382	7828
a	1393	394	8214
a	632	1220	9978
a	1667	774	9494
a	1971	700	7460
a	1224	1047	7703
a	1438	579	9277
a	57	1050	5678
a	442	612	5723
a	1908	1168	5512
a	425	643	6866
a	1405	1194	8772
a	1993	950	5864
a	418	588	6808
a	1928	39	5117
a	844	906	7987
a	5	1148	6321
a	1358	915	5619
a	1782	411	5328
a	532	1119	6938
a	1337	1172	8603
a	1461	1190	6519
a	1175	88	6401
a	1802	802	6852
a	1878	1561	8013
a	1306	8	6193
a	1677	7	6724
a	824	799	6767
a	828	587	5695
a	1856	965	7166
a	1469	1250	5889
a	1625	1544	5657
a	502	1476	5137
a	1945	2	9645
a	1029	1463	6069
a	1686	379	5745
a	1248	851	6388
a	607	1584	7567
a	480	869	9357
a	210	1714	8566
a	1121	1888	9303
a	837	855	9235
a	309	1806	9868
a	1849	824	6988
a	1366	496	8477
a	561	1407	8613
a	1541	820	5279
a	305	1209	8970
a	1933	1930	9038
a	1558	1244	5805
a	1676	835	5667
a	1413	867	8213
a	1270	382	8352
a	1219	556	7356
a	730	1763	5200
a	575	985	7275
a	1424	467	7940
a	1516	105	6164
a	451	635	7085
a	1691	311	9068
a	882	1933	7367
a	474	824	8896
a	1363	1530	8042
a	736	330	7131
a	97	384	9469
a	11	929	9655
a	783	979	9872
a	1927	534	8589
a	181	1901	6157
a	1714	1933	8662
a	220	360	7404
a	1527	943	9802
a	750	552	7082
a	694	51	8855
a	1220	1827	9959
a	793	482	9943
a	1789	1870	6239
a	1277	154	7010
a	249	1942	8940
a	1441	414	5026
a	1696	888	9789
a	663	893	9883
a	1438	61	5701
a	815	1062	7024
a	1419	336	8442
a	808	811	9699
a	678	1461	8049
a	1176	490	9256
a	62	245	9178
a	825	365	5687
a	99	1948	6943
a	599	1883	8443
a	1604	1436	7174
a	927	1170	6507
a	106	1322	6184
a	228	1817	9731
a	1545	1700	5810
a	1016	1724	6482
a	1532	1319	7558
a	651	1842	7914
a	1142	930	6346
a	1732	1512	6600
a	1787	424	8251
a	498	283	6322
a	1662	407	7244
a	853	1507	8981
a	712	957	7686
a	50	572	8423
a	163	871	6253
a	571	98	7292
a	419	497	7399
a	702	1036	8411
a	559	909	8695
a	1887	1715	8259
a	1691	972	8185
a	796	1088	5461
a	1785	1802	7289
a	454	1111	5363
a	1752	1516	6343
a	1060	491	5657
a	299	1862	8827
a	1436	1642	5710
a	963	840	5846
a	1601	1162	8648
a	100	861	6033
a	1172	1923	7910
a	1174	849	9276
a	1822	93	9703
a	872	1821	5006
a	627	533	8484
a	1220	1386	7641
a	1318	14	8839
a	1691	1908	9385
a	1288	77	5523
a	1168	739	7655
a	428	1644	7684
a	1684	747	8942
a	1036	1450	6051
a	296	6	6216
a	1665	1730	6282
a	1651	1001	8331
a	1769	1122	6923
a	1411	1610	8132
a	611	884	6339
a	793	1511	9281
a	895	1752	8895
a	219	575	6387
a	809	345	7183
a	115	1022	7810
a	1275	1878	5823
a	1263	1017	6559
a	50	879	9457
a	1318	714	8785
a	75	640	6876
a	815	1604	7461
a	1262	1303	5538
a	787	1503	9737
a	1721	1106	9811
a	1347	592	8528
a	81	877	7798
a	1460	1169	7903
a	162	1818	7211
a	1356	1506	5801
a	768	859	9163
a	1125	555	8167
a	938	1971	8546
a	244	350	8291
a	1256	1098	9823
a	1447	1910	5082
a	181	1607	7873
a	1410	424	8685
a	695	342	6688
a	75	1641	5547
a	1848	792	5809
a	1894	1775	5450
a	1960	757	8850
a	551	132	5688
a	71	1470	9945
a	27	1852	8628
a	1669	1544	5933
a	1927	1984	9556
a	1122	1203	8899
a	647	518	9803
a	1449	1810	8162
a	1232	9	7293
a	1158	289	7292
a	1819	1430	5053
a	779	878	7566
a	193	509	8129
a	181	1364	9383
a	578	1340	5215
a	1772	960	6981
a	458	1646	5281
a	1654	1923	9990
a	644	1350	8020
a	1160	257	8283
a	685	282	7050
a	411	1965	5646
a	364	1719	9924
a	1699	581	6155
a	1224	1571	9920
a	1745	1159	8943
a	105	1621	5367
a	555	835	5729
a	1689	1992	6226
a	1548	821	5060
a	8	877	7099
a	2000	1378	9446
a	1306	1567	6252
a	976	954	5338
a	464	238	7373
a	466	916	8148
a	731	160	7176
