p	max	2000	20000
a	954	1683	2869
a	1304	1834	2899
a	1984	295	8985
a	183	852	163
a	1091	1395	9896
a	360	1135	9981
a	233	1767	5117
a	1063	969	9815
a	28	1034	9179
a	445	1994	1610
a	180	893	6501
a	883	438	1282
a	558	1678	1852
a	387	593	9663
a	1611	166	1431
a	1210	1557	6266
a	412	1060	520
a	1922	1619	3658
a	75	1871	5757
a	1659	1247	4235
a	241	603	1037
a	24	447	1430
a	1919	509	4578
a	1755	1140	4379
a	1674	1266	841
a	1628	321	8794
a	148	1787	5819
a	1856	860	4555
a	973	76	2623
a	1404	656	1098
a	1784	46	1203
a	1604	377	3532
a	649	328	4666
a	836	1998	632
a	490	1166	1575
a	1559	1632	76
a	1215	1642	8264
a	717	826	4078
a	793	1882	5378
a	1590	1821	4913
a	1139	1997	8380
a	717	1375	8886
a	1874	660	1418
a	1127	1172	8432
a	986	988	6649
a	382	765	4815
a	891	873	297
a	1875	1011	1140
a	1435	782	4682
a	1405	1140	8325
a	1409	947	6003
a	1414	1144	4158
a	1909	1232	3296
a	1978	1371	2965
a	105	1407	1813
a	910	1646	7687
a	1691	396	7479
a	1089	338	2305
a	377	1716	8017
a	1986	1191	9707
a	256	1808	2766
a	1676	318	5240
a	11	38	526
a	470	921	4442
a	308	1400	613
a	758	1068	4040
a	1016	271	8880
a	400	1518	6614
a	1149	262	9429
a	254	514	3001
a	79	1921	2996
a	1932	1748	7226
a	189	562	4910
a	1480	235	8719
a	1542	1951	8288
a	1671	57	7675
a	1152	93	3379
a	1802	139	8612
a	706	17	9650
a	634	1368	4625
a	625	71	1316
a	1180	1749	3335
a	1404	239	4743
a	1579	213	1401
a	1484	230	393
a	91	1357	2476
a	578	1709	8979
a	1735	351	3993
a	580	995	5197
a	1993	1144	672
a	490	713	4779
a	231	210	4350
a	141	166	7561
a	434	944	1867
a	353	64	9350
a	1690	526	9767
a	1067	581	5699
a	1037	165	2934
a	336	908	9753
a	1753	320	6742
a	1306	1676	3435
a	860	1682	6423
a	148	314	3047
a	208	485	3605
a	855	1961	4589
a	422	568	2924
a	740	1539	4952
a	652	1737	9950
a	320	1378	1293
a	1270	1431	3187
a	1436	1341	6676
a	730	648	7136
a	1475	1978	4970
a	1274	1101	5890
a	1843	958	4879
a	129	607	5369
a	1609	302	7131
a	1001	1857	8714
a	585	1910	8464
a	1911	1577	9223
a	1009	51	1239
a	1313	219	946
a	1377	1244	7579
a	526	139	2798
a	1301	1039	2829
a	807	678	1782
a	1219	591	4024
a	640	824	5145
a	1617	561	246
a	609	147	7783
a	1877	496	5601
a	392	1295	971
a	1478	1728	4212
a	1595	528	2824
a	447	652	8009
a	1196	1597	3351
a	1491	11	5316
a	1629	305	3557
a	123	1045	447
a	711	1388	6598
a	202	1232	8781
a	1082	679	2222
a	565	1319	2926
a	879	367	6268
a	530	1233	6442
a	934	1987	9341
a	1883	1404	8082
a	987	1699	9837
a	290	285	9539
a	1344	1248	5531
a	15	445	4711
a	1124	1763	6771
a	199	1756	9111
a	838	777	831
a	324	1159	2237
a	1195	328	1353
a	413	1763	2124
a	1409	490	7550
a	1462	1766	2331
a	99	450	8949
a	1921	1699	147
a	152	627	2847
a	1805	1356	4542
a	1235	793	8793
a	1279	820	3389
a	818	575	6290
a	1613	20	2269
a	617	1554	5748
a	776	23	4217
a	1972	1761	5187
a	160	300	114
a	458	1877	446
a	222	62	7976
a	939	594	2991
a	925	539	6990
a	1079	1214	8052
a	583	176	1182
a	1452	931	7092
a	352	465	3566
a	458	1513	1611
a	1525	121	4181
a	1645	1580	7366
a	1891	1935	5849
a	1420	1974	3061
a	1393	1092	2913
a	307	1141	2487
a	394	1640	3652
a	1860	1508	7782
a	707	1320	5144
a	193	946	7130
a	654	801	2502
a	543	43	4206
a	910	810	7631
a	1723	1557	9495
a	1820	649	2361
a	648	1080	9213
a	1612	1998	5723
a	952	1934	2291
a	1310	1841	7170
a	581	1275	1937
a	664	1737	2162
a	1740	1017	698
a	1582	1587	5341
a	1928	1974	90
a	1255	1101	7561
a	1663	1104	313
a	1750	1893	1939
a	833	260	7172
a	1395	650	3374
a	1289	25	8010
a	150	1653	8977
a	242	490	7328
a	1367	1840	5854
a	1558	923	5910
a	147	709	41
a	1715	984	559
a	1175	1481	4365
a	244	711	2873
a	947	42	8460
a	550	69	2039
a	165	41	9419
a	979	509	1703
a	1850	572	8191
a	33	1711	8049
a	983	1833	2270
a	644	921	5521
a	886	1595	5767
a	1697	304	4379
a	1508	559	8586
a	982	978	3106
a	73	1944	8895
a	518	1168	7417
a	1242	718	8183
a	451	368	3325
a	1999	1542	2082
a	1591	908	9480
a	890	1478	2145
a	1881	632	1755
a	1210	1800	2730
a	1859	1342	2211
a	1034	1984	5753
a	19	1921	6073
a	1674	364	8396
a	1506	1908	7670
a	445	792	5665
a	1738	1943	9613
a	124	217	849
a	1270	884	6319
a	552	1085	9915
a	1161	401	7401
a	1158	326	8181
a	1917	1769	4492
a	1255	1990	4593
a	667	377	6421
a	616	287	3585
a	120	1102	3489
a	1757	1201	1669
a	1409	1113	6366
a	1171	934	8663
a	1194	13	7599
a	1284	399	4484
a	297	221	2993
a	1108	1831	9117
a	188	17	8727
a	220	1890	6542
a	1626	298	6186
a	314	1479	6587
a	983	711	8572
a	1033	756	1468
a	267	1620	1724
a	71	714	3898
a	1284	963	5005
a	1590	931	35
a	818	365	9149
a	96	13	9465
a	43	1558	1948
a	1839	1573	3473
a	439	836	8199
a	1190	767	7527
a	58	40	9716
a	286	88	1213
a	855	1561	3665
a	627	146	5132
a	1194	1157	3281
a	1339	1876	8294
a	1752	679	1805
a	830	1557	3953
a	1736	748	7529
a	671	1555	8657
a	539	933	8643
a	1074	1298	8208
a	1454	546	173
a	1276	1400	4657
a	997	238	9351
a	1241	1088	7071
a	123	209	5471
a	17	588	5397
a	1753	1289	2943
a	1070	605	1288
a	50	1867	2911
a	1906	1620	4685
a	1754	788	2137
a	594	1932	4803
a	1396	809	9832
a	1952	511	9635
a	118	16	7611
a	1197	830	2015
a	459	652	4570
a	1847	1924	2976
a	318	1729	7230
a	1356	1633	1656
a	1037	998	3171
a	1754	1711	1896
a	68	402	6257
a	1061	1709	5176
a	1004	838	6465
a	277	219	9509
a	1448	168	1627
a	558	1763	2711
a	943	1455	4614
a	1175	316	4323
a	1961	1791	2487
a	609	719	9869
a	1900	523	6451
a	1796	1374	9831
a	694	960	9070
a	1088	1254	6437
a	919	1062	1826
a	1369	707	6376
a	1587	1297	3758
a	1382	703	1321
a	211	1294	4157
a	561	671	3843
a	377	634	5583
a	1428	435	6631
a	289	316	5816
a	1183	587	2271
a	731	664	1185
a	606	1864	5967
a	975	1654	4412
a	1722	1953	5195
a	940	1406	6376
a	649	895	9310
a	1758	562	7637
a	1919	1056	5435
a	335	1936	3701
a	1829	1709	384
a	97	160	3589
a	604	1617	2257
a	1284	869	8283
a	152	1594	5057
a	1106	1662	3423
a	836	1011	914
a	142	1028	1861
a	345	952	9503
a	838	1825	4489
a	840	325	5747
a	1384	1794	1531
a	553	1713	3366
a	532	1478	6349
a	1238	988	9691
a	806	1084	8726
a	1770	877	5251
a	1878	1392	5071
a	1239	1742	7756
a	285	471	4536
a	287	633	2981
a	1020	1536	9917
a	1675	306	8125
a	1343	384	3837
a	1407	521	9598
a	1176	1647	7101
a	593	63	2805
a	153	1242	2281
a	1822	310	1325
a	1697	1427	3265
a	1540	831	3003
a	1734	1353	6723
a	1109	820	4153
a	1226	812	5865
a	133	182	6899
a	601	1014	2460
a	345	48	1838
a	668	1968	6274
a	1070	887	2020
a	1637	945	9106
a	632	1274	1649
a	1847	1070	9223
a	1362	839	3135
a	1387	408	1
a	10	1110	9917
a	1659	1728	1691
a	960	78	8423
a	854	1498	5569
a	766	694	2201
a	1033	735	3706
a	1953	542	188
a	1572	1248	3638
a	733	456	8208
a	350	1576	1118
a	470	701	4160
a	1401	215	6364
a	488	908	2571
a	912	1822	1973
a	827	1689	5394
a	1359	74	52
a	1832	1746	9677
a	1787	756	9013
a	833	921	9407
a	798	329	9220
a	313	1685	90
a	1922	1990	329
a	731	290	6773
a	420	715	2251
a	369	37	1963
a	978	1101	174
a	1367	241	5507
a	251	217	4871
a	1996	1459	560
a	1133	485	1093
a	250	2	1789
a	1813	745	5804
a	605	652	7076
a	1070	1026	3397
a	1716	484	1417
a	1635	1740	7609
a	1245	1128	1380
a	752	1914	7639
a	1094	1446	5797
a	20	1483	4882
a	1601	127	8599
a	467	1639	4682
a	1612	857	6237
a	364	1760	4245
a	1985	1018	6501
a	761	1592	1649
a	172	1759	4072
a	514	1718	1468
a	716	1052	1975
a	977	292	5352
a	232	493	5771
a	1426	1807	6757
a	492	1235	8445
a	153	283	3594
a	42	1166	8275
a	1170	1116	1867
a	1299	896	4430
a	1596	1018	7864
a	584	17	6737
a	365	1728	7199
a	805	1315	9926
a	791	1776	5708
a	1829	1328	71
a	881	546	550
a	392	347	5942
a	1330	725	163
a	1703	1172	9833
a	20	323	2630
a	1221	909	5396
a	1408	38	7729
a	1087	852	6191
a	817	712	5634
a	1499	773	6180
a	1672	689	9628
a	1192	955	7025
a	1775	121	1529
a	129	1220	6483
a	1694	241	4646
a	366	1180	2973
a	6	1053	5619
a	52	1387	2027
a	1845	781	8921
a	363	1799	7265
a	247	1417	6195
a	1028	248	4296
a	205	917	8102
a	316	1542	4870
a	1448	1879	6218
a	1323	1033	491
a	644	519	7362
a	464	1379	395
a	1340	399	4859
a	132	918	9595
a	976	666	3250
a	611	733	413
a	853	1437	7461
a	1014	805	3492
a	389	1870	9013
a	110	430	7961
a	626	1301	8449
a	1770	886	7819
a	1904	1292	8778
a	449	600	2513
a	1147	1382	6792
a	1760	1850	6807
a	1319	327	9314
a	468	1182	5262
a	1506	1866	5884
a	50	1034	3250
a	274	150	808
a	1733	1990	1998
a	447	1733	1297
a	1364	1330	7527
a	1917	154	9582
a	215	554	8601
a	268	1211	8964
a	690	1648	3386
a	1370	1022	1467
a	551	285	2034
a	1641	1863	9982
a	829	125	7200
a	84	52	988
a	342	740	993
a	951	654	3633
a	1958	1780	3694
a	995	1510	879
a	10	726	236
a	1760	930	1548
a	925	827	8491
a	602	984	2701
a	1160	428	8512
a	572	176	7783
a	240	681	3365
a	1734	490	1849
a	1863	18	1931
a	83	101	103
a	104	1300	1409
a	16	90	5540
a	1927	1053	4232
a	1858	398	7556
a	1609	620	5942
a	1286	1802	2899
a	739	1983	1099
a	1802	1404	3482
a	921	11	6475
a	1896	1278	1302
a	510	401	5499
a	1538	197	680
a	959	1920	3954
a	1725	1477	8579
a	1178	212	1073
a	1895	65	2818
a	1694	1268	5728
a	683	1632	7994
a	1239	195	5691
a	102	568	9347
a	824	374	5134
a	808	923	8429
a	1727	1322	1170
a	897	1647	6602
a	1713	309	7735
a	136	231	8903
a	67	1693	6053
a	1118	818	1495
a	1669	1602	4649
a	1406	1225	3265
a	147	1410	5990
a	700	622	9961
a	967	64	1714
a	898	1609	8937
a	826	1191	8188
a	388	1950	2296
a	1978	1527	8683
a	1436	495	4907
a	1060	515	605
a	1099	111	1408
a	370	1273	4141
a	1610	1837	3509
a	1649	174	5661
a	383	722	9160
a	1988	1349	6745
a	856	1690	5189
a	798	1565	8450
a	1704	788	8575
a	1351	1300	2119
a	839	1088	9226
a	1371	1166	19
a	1629	375	8028
a	836	246	852
a	778	1684	8499
a	1799	1385	4353
a	1128	1048	6370
a	1596	983	1815
a	1306	1609	9373
a	718	1869	9791
a	1107	130	2950
a	58	133	2291
a	1593	1059	3935
a	1252	540	340
a	613	198	773
a	1611	1667	6587
a	1178	1342	9512
a	276	786	5002
a	1717	615	9218
a	1846	437	8756
a	1592	1108	8153
a	511	1444	8229
a	1864	116	1723
a	1384	473	6364
a	982	1850	9235
a	171	1751	9397
a	1471	182	1520
a	1455	541	8114
a	1351	668	410
a	726	107	9248
a	562	1224	2256
a	438	1379	5767
a	884	1042	837
a	1684	891	1328
a	531	329	9985
a	1854	1667	778
a	1843	1946	609
a	300	565	2089
a	120	713	6726
a	424	1897	7528
a	543	1961	5445
a	1642	1089	6415
a	577	583	7018
a	981	1105	7797
a	323	1487	4977
a	1008	1605	818
a	992	90	6762
a	551	1103	1737
a	512	561	3837
a	1180	1420	4729
a	371	52	9837
a	1261	1035	5955
a	862	1134	7072
a	728	1102	2963
a	515	1604	7506
a	9	1592	9842
a	892	1651	5876
a	346	15	3502
a	1734	1287	7235
a	613	75	1412
a	1519	107	1768
a	880	1242	1050
a	647	758	251
a	1353	1209	4443
a	68	583	6099
a	326	1803	5388
a	1880	1498	1414
a	317	352	349
a	178	1298	1526
a	736	1384	4858
a	224	1212	7395
a	1215	1852	2210
a	856	669	7520
a	1432	1786	6741
a	1085	1393	3862
a	246	91	26
a	331	507	6245
a	1772	944	6202
a	1636	1963	1923
a	519	1037	3689
a	727	898	8946
a	416	1254	2646
a	97	11	9434
a	837	223	8153
a	680	22	474
a	1030	1834	5848
a	212	1735	3935
a	1097	1963	2051
a	696	1036	1141
a	931	999	5304
a	1332	1177	3860
a	464	1779	6524
a	1045	1965	3043
a	1488	1286	7561
a	1785	112	5464
a	148	217	1635
a	941	484	2220
a	823	960	4004
a	401	1143	1119
a	433	1574	7753
a	1389	1032	4371
a	38	922	5315
a	1163	77	2699
a	909	1529	2631
a	1259	1717	8960
a	83	1472	5849
a	1317	865	4573
a	434	1662	417
a	544	729	6395
a	1448	895	7050
a	1964	159	8373
a	1519	1937	30
a	202	1988	3256
a	642	1129	583
a	1486	542	6869
a	1362	1196	2612
a	6	1244	9256
a	225	1581	8575
a	1776	1110	1366
a	303	70	9281
a	252	558	6192
a	1656	524	939
a	634	165	5377
a	1542	305	6301
a	638	1113	3012
a	1429	1432	6012
a	1090	144	1773
a	1383	565	5748
a	1113	49	7881
a	1677	1363	8138
a	893	1254	4291
a	1659	1687	5551
a	1552	1155	7541
a	464	1058	5283
a	1686	526	1611
a	416	1137	3885
a	1556	698	5303
a	1895	269	176
a	1420	69	623
a	212	1354	6007
a	1668	690	9406
a	1262	1465	9514
a	65	1149	5767
a	1015	1275	1865
a	544	1037	4965
a	1100	806	8442
a	1567	1566	709
a	382	1934	6035
a	1860	143	7635
a	924	931	5851
a	1631	888	4882
a	672	1979	924
a	605	1043	6479
a	1391	116	4497
a	787	474	2068
a	898	1205	8049
a	1176	1807	103
a	393	1579	9242
a	1727	863	5679
a	341	34	3717
a	770	746	160
a	735	150	5155
a	311	654	3048
a	493	807	3608
a	1196	1295	3732
a	1818	891	9498
a	658	70	8905
a	169	403	3792
a	1354	734	4483
a	1986	1791	6565
a	1646	929	4030
a	1042	115	3404
a	1446	1581	715
a	1978	1383	3743
a	313	1021	3952
a	1528	1512	596
a	910	1650	8043
a	1408	1272	9867
a	624	221	8662
a	661	1576	3673
a	665	1729	7837
a	903	415	2664
a	1511	1590	1088
a	379	1277	1702
a	683	1509	7763
a	930	1674	7469
a	1292	1904	8589
a	1160	1218	750
a	189	906	1506
a	1865	247	2377
a	1533	321	7655
a	513	45	6355
a	623	1546	3850
a	1308	1460	7844
a	155	981	6349
a	1727	524	9858
a	1058	165	9937
a	1775	272	6791
a	1387	941	6392
a	1412	914	7706
a	1522	203	9452
a	720	1581	2308
a	521	1920	7335
a	1423	1687	7514
a	1683	358	1282
a	1028	849	9568
a	1985	1682	954
a	1936	841	1259
a	100	657	7172
a	1670	450	6894
a	1271	155	5734
a	745	1133	1325
a	254	309	1889
a	551	1947	7577
a	353	68	3464
a	521	1628	3299
a	1782	444	5588
a	1747	964	1171
a	361	467	3431
a	1908	625	6292
a	1218	1993	9985
a	1204	1684	2146
a	130	1677	1518
a	1621	1370	2937
a	168	683	3736
a	924	1122	8730
a	567	1582	3946
a	1339	389	2355
a	1212	909	3166
a	1668	1448	2094
a	326	1503	6450
a	1421	1768	1340
a	12	842	2769
a	1412	705	7811
a	1105	849	7831
a	577	1688	4726
a	14	1895	5861
a	749	1803	5240
a	331	1762	1717
a	1994	1971	3575
a	54	1670	4400
a	1956	807	8683
a	928	1734	1396
a	1538	1411	1762
a	74	374	8134
a	1252	1998	5453
a	1985	495	9755
a	899	136	3563
a	809	10	1300
a	594	1084	4829
a	389	726	6071
a	161	1483	5456
a	1500	1080	487
a	601	1605	2808
a	1027	1813	8529
a	1124	1303	8712
a	642	301	809
a	402	1113	4774
a	535	1580	9580
a	1496	264	8670
a	103	282	5071
a	1800	448	568
a	1604	846	1906
a	77	268	1897
a	1917	626	6555
a	1700	200	3712
a	319	339	1141
a	983	808	1417
a	1958	640	4359
a	215	130	3168
a	1725	651	3447
a	886	1117	6581
a	129	876	1323
a	4	1188	1172
a	1360	751	9286
a	1092	62	5373
a	1094	1636	4836
a	1140	802	5639
a	347	345	7083
a	1857	1230	2757
a	1200	215	2941
a	386	1943	1515
a	12	1021	9651
a	1179	835	5189
a	1522	1674	7265
a	1098	1169	5829
a	1531	1976	7167
a	1393	331	2775
a	789	1192	2779
a	353	1766	6901
a	1471	120	1070
a	1270	546	5737
a	1721	87	9180
a	347	1262	4421
a	273	7	2183
a	1329	1310	5090
a	1490	1476	1972
a	478	200	9452
a	1995	289	357
a	1441	1657	8825
a	548	1876	1112
a	774	786	5359
a	575	809	8162
a	582	127	9123
a	568	985	8903
a	1089	329	6324
a	1091	864	7095
a	441	402	2254
a	858	709	9019
a	362	1012	9407
a	862	569	6343
a	115	212	9830
a	1113	541	7325
a	702	1041	9496
a	1728	253	4955
a	1947	413	2085
a	1640	1396	3907
a	1764	1146	5098
a	1402	1978	611
a	288	1862	2273
a	1030	216	4883
a	520	1861	7252
a	1728	697	2878
a	845	367	53
a	940	1817	5568
a	1403	333	2450
a	1151	1928	8208
a	1547	317	1710
a	1796	724	5212
a	382	625	6099
a	852	881	1480
a	909	39	3781
a	1338	1195	1267
a	272	1752	8622
a	5	1058	5598
a	1572	1180	3248
a	929	1242	1879
a	1464	1617	2081
a	1713	1406	6999
a	952	677	9829
a	1226	247	8745
a	1583	145	6461
a	421	1023	9578
a	1055	552	4406
a	1975	587	1406
a	1746	1213	6297
a	93	983	6068
a	132	1269	3896
a	469	1400	1668
a	203	1333	6426
a	1713	826	6465
a	1450	1184	7707
a	242	789	9171
a	1724	158	2161
a	412	1323	4502
a	375	896	5160
a	847	1590	344
a	1285	632	1865
a	1040	985	6960
a	1762	1102	1975
a	553	1134	3435
a	1803	68	6540
a	957	1608	1390
a	657	660	1813
a	69	920	9480
a	380	335	7493
a	80	147	7839
a	818	1505	7351
a	465	1615	3997
a	1908	406	3255
a	61	853	7490
a	51	208	9762
a	1875	1233	7100
a	736	856	8229
a	1971	723	9540
a	260	979	8732
a	1754	193	2988
a	1376	775	2033
a	760	1580	2197
a	467	94	2083
a	171	947	2709
a	1722	1291	3948
a	1920	1247	3830
a	802	610	9467
a	1332	979	5996
