p	max	100	2500
a	26	14	348
a	100	9	745
a	29	19	470
a	76	18	732
a	30	18	824
a	52	91	507
a	17	15	16
a	56	30	270
a	6	43	468
a	75	91	351
a	96	36	331
a	60	26	537
a	99	81	686
a	85	14	763
a	71	47	263
a	39	6	321
a	26	9	169
a	7	89	858
a	19	42	942
a	22	53	845
a	62	76	600
a	66	19	553
a	52	34	415
a	20	11	281
a	59	48	944
a	42	24	338
a	23	46	240
a	64	37	663
a	50	72	399
a	89	35	107
a	18	33	724
a	4	92	897
a	60	17	301
a	85	23	27
a	68	49	16
a	97	28	380
a	51	8	965
a	19	51	820
a	79	21	945
a	52	41	760
a	20	18	122
a	3	58	689
a	25	73	539
a	32	21	78
a	13	77	745
a	35	32	634
a	8	30	321
a	65	83	800
a	63	45	940
a	1	97	600
a	22	84	996
a	61	7	366
a	26	27	865
a	12	26	140
a	68	79	423
a	69	71	238
a	16	93	111
a	73	28	911
a	98	12	108
a	88	10	580
a	35	88	73
a	91	23	668
a	77	24	101
a	42	10	348
a	92	14	295
a	21	6	589
a	60	39	677
a	8	5	374
a	65	84	436
a	11	48	147
a	68	39	66
a	36	8	936
a	39	45	949
a	26	98	18
a	51	22	650
a	19	65	803
a	79	27	620
a	49	28	223
a	30	14	608
a	6	23	82
a	81	86	936
a	18	10	251
a	57	29	621
a	75	71	914
a	7	44	265
a	28	87	147
a	11	41	850
a	68	46	810
a	80	25	971
a	12	8	839
a	86	3	698
a	51	31	107
a	17	83	116
a	37	16	825
a	19	70	917
a	41	85	554
a	81	62	924
a	27	6	728
a	52	6	687
a	55	27	224
a	6	14	937
a	57	38	611
a	38	64	122
a	39	82	404
a	60	53	792
a	63	88	240
a	65	38	295
a	85	43	37
a	33	29	403
a	90	38	54
a	93	59	128
a	97	56	866
a	44	46	849
a	9	20	528
a	86	26	562
a	69	50	868
a	51	100	841
a	17	84	297
a	16	66	863
a	5	96	308
a	67	100	89
a	74	30	856
a	55	16	857
a	3	22	844
a	64	24	157
a	82	78	933
a	32	49	92
a	57	47	838
a	46	11	728
a	68	28	555
a	58	22	218
a	80	23	798
a	44	37	596
a	9	29	265
a	86	29	591
a	69	59	784
a	73	56	217
a	56	96	520
a	41	71	45
a	42	95	449
a	81	40	705
a	66	73	86
a	52	20	527
a	74	25	910
a	20	61	916
a	3	31	852
a	77	60	202
a	25	46	764
a	82	73	707
a	45	83	340
a	14	72	362
a	92	18	855
a	57	48	275
a	21	26	807
a	78	37	541
a	8	33	593
a	7	27	898
a	65	48	275
a	11	92	5
a	85	61	896
a	90	40	435
a	54	82	475
a	41	63	810
a	97	74	941
a	22	11	391
a	26	70	444
a	83	11	8
a	12	53	844
a	69	36	968
a	41	72	888
a	24	16	333
a	5	82	832
a	67	82	218
a	60	83	712
a	25	55	573
a	8	89	786
a	64	22	349
a	82	64	50
a	99	24	156
a	50	25	319
a	53	60	568
a	1	46	946
a	75	99	973
a	78	44	376
a	65	9	588
a	46	21	368
a	16	24	287
a	36	43	969
a	93	6	210
a	22	2	975
a	44	27	362
a	9	15	189
a	88	69	622
a	17	63	761
a	73	42	414
a	15	97	525
a	24	23	523
a	5	91	801
a	42	65	329
a	62	4	119
a	45	52	841
a	31	97	148
a	87	4	501
a	52	26	437
a	84	96	243
a	14	90	467
a	89	27	219
a	53	5	664
a	1	39	473
a	57	66	40
a	65	2	95
a	46	28	143
a	73	66	940
a	36	82	514
a	22	5	951
a	79	92	21
a	9	48	749
a	86	38	548
a	51	64	557
a	34	24	94
a	69	22	118
a	37	61	441
a	76	72	926
a	24	30	678
a	13	4	40
a	87	29	690
a	70	63	552
a	91	70	897
a	38	20	110
a	77	39	330
a	99	6	235
a	82	50	722
a	63	20	630
a	75	17	965
a	40	13	310
a	21	53	320
a	26	32	564
a	58	42	89
a	97	93	824
a	61	79	868
a	79	37	249
a	12	34	628
a	88	83	327
a	51	73	817
a	20	98	772
a	94	41	937
a	98	52	218
a	81	20	715
a	5	77	207
a	13	61	689
a	74	61	157
a	85	96	216
a	50	2	914
a	33	90	179
a	14	36	680
a	75	22	32
a	63	98	576
a	51	33	737
a	90	12	390
a	97	86	789
a	5	37	892
a	83	39	925
a	66	53	428
a	51	78	422
a	37	47	642
a	59	30	837
a	77	72	759
a	23	12	945
a	10	3	880
a	70	41	674
a	74	36	275
a	38	6	337
a	3	96	71
a	25	19	798
a	99	52	382
a	1	10	213
a	57	85	897
a	21	71	564
a	65	21	465
a	29	7	570
a	72	97	647
a	36	79	101
a	62	81	13
a	83	44	867
a	30	62	188
a	88	33	476
a	51	87	97
a	34	37	953
a	17	27	979
a	77	65	529
a	42	37	861
a	23	5	165
a	81	6	874
a	62	32	878
a	84	21	839
a	92	85	732
a	60	14	501
a	25	20	189
a	64	73	871
a	11	25	12
a	33	84	57
a	71	67	155
a	21	64	117
a	95	73	746
a	78	19	367
a	4	8	3
a	83	68	18
a	46	56	48
a	48	98	907
a	37	64	385
a	97	96	943
a	79	48	126
a	9	44	834
a	83	53	126
a	88	40	159
a	69	10	900
a	51	92	566
a	59	44	202
a	32	10	993
a	31	66	589
a	87	33	974
a	74	86	38
a	40	90	963
a	8	99	44
a	11	30	723
a	71	56	379
a	18	68	377
a	1	4	242
a	39	19	658
a	48	25	481
a	54	3	336
a	19	31	159
a	76	20	742
a	9	85	148
a	47	32	655
a	30	40	319
a	86	69	64
a	17	21	315
a	94	5	329
a	59	37	643
a	42	23	8
a	64	40	710
a	84	27	724
a	49	79	758
a	13	33	515
a	92	43	558
a	38	43	484
a	43	60	287
a	65	79	397
a	29	97	799
a	85	4	935
a	89	65	234
a	72	7	780
a	1	29	800
a	21	82	659
a	44	85	340
a	48	16	775
a	11	100	352
a	46	74	201
a	54	26	854
a	76	19	494
a	79	6	804
a	66	25	717
a	86	92	483
a	87	70	519
a	91	3	167
a	6	40	430
a	64	47	816
a	45	3	800
a	10	39	770
a	96	37	973
a	95	23	487
a	60	27	461
a	50	33	174
a	89	74	170
a	72	14	557
a	58	97	259
a	21	91	93
a	22	91	50
a	26	22	70
a	83	91	963
a	68	90	344
a	76	10	103
a	88	61	466
a	87	95	142
a	34	73	433
a	25	71	64
a	10	46	448
a	67	19	695
a	14	99	833
a	70	12	920
a	95	28	415
a	4	93	80
a	99	89	832
a	28	75	88
a	85	22	219
a	71	39	272
a	36	27	333
a	80	53	535
a	5	11	747
a	27	50	550
a	91	17	540
a	23	38	463
a	6	26	692
a	67	24	326
a	32	22	443
a	13	76	648
a	18	25	214
a	3	74	651
a	28	66	406
a	90	74	225
a	1	96	704
a	39	55	484
a	68	72	533
a	98	13	633
a	79	29	208
a	66	98	765
a	55	4	76
a	3	34	305
a	24	93	538
a	42	11	341
a	28	42	729
a	84	63	260
a	13	69	10
a	35	40	135
a	92	15	1
a	38	87	254
a	95	2	55
a	60	32	162
a	4	67	348
a	8	6	247
a	11	51	104
a	85	24	912
a	33	2	519
a	44	57	969
a	69	79	561
a	41	83	743
a	98	4	13
a	49	19	637
a	34	82	901
a	20	33	262
a	81	85	200
a	64	11	51
a	6	20	370
a	67	6	353
a	89	53	751
a	75	70	968
a	39	84	885
a	4	74	733
a	43	17	536
a	29	94	551
a	33	27	130
a	90	92	710
a	53	72	214
a	72	42	353
a	51	30	684
a	16	76	983
a	93	82	334
a	94	64	533
a	98	31	913
a	88	25	393
a	52	7	843
a	35	73	846
a	74	20	269
a	55	26	413
a	3	16	94
a	82	84	332
a	28	56	322
a	84	77	791
a	53	32	838
a	18	2	461
a	57	37	969
a	39	77	782
a	4	49	853
a	21	23	436
a	65	37	904
a	11	33	636
a	53	81	849
a	71	11	852
a	1	75	858
a	80	17	776
a	9	27	673
a	19	78	567
a	52	14	953
a	74	31	391
a	77	2	195
a	60	94	148
a	82	79	165
a	64	25	253
a	50	100	695
a	53	41	539
a	92	20	7
a	57	46	578
a	40	18	558
a	4	56	178
a	46	8	912
a	68	29	629
a	16	43	922
a	72	88	164
a	90	46	421
a	36	38	896
a	41	53	527
a	61	42	823
a	9	28	690
a	34	12	907
a	15	18	206
a	17	76	450
a	27	23	359
a	66	70	51
a	49	6	701
a	20	62	812
a	60	85	819
a	23	67	115
a	89	8	159
a	92	19	605
a	40	25	531
a	39	67	593
a	8	34	87
a	65	55	631
a	11	95	545
a	33	46	491
a	73	87	199
a	93	12	592
a	79	73	146
a	26	71	931
a	12	54	872
a	17	69	980
a	37	10	723
a	76	91	955
a	6	97	505
a	45	58	826
a	91	75	142
a	55	97	962
a	3	7	377
a	82	65	579
a	50	22	770
a	13	98	134
a	11	84	916
a	12	94	901
a	16	25	522
a	73	88	632
a	58	25	279
a	80	6	669
a	78	92	331
a	26	78	450
a	9	14	731
a	83	19	12
a	34	30	263
a	76	82	992
a	5	90	999
a	81	25	775
a	62	5	983
a	6	88	877
a	66	88	142
a	30	82	152
a	91	64	31
a	74	8	415
a	77	45	645
a	25	63	834
a	8	65	578
a	23	81	619
a	82	56	478
a	84	97	269
a	14	91	77
a	70	84	10
a	53	4	18
a	89	26	157
a	75	27	369
a	57	65	312
a	95	84	907
a	78	52	146
a	7	8	21
a	100	97	546
a	29	59	46
a	33	56	25
a	90	59	217
a	22	26	394
a	5	50	282
a	98	75	603
a	66	32	480
a	69	21	923
a	91	40	477
a	94	39	245
a	59	3	405
a	24	31	648
a	98	58	408
a	81	18	533
a	49	41	586
a	30	85	132
a	99	9	924
a	18	97	921
a	57	74	473
a	11	66	649
a	16	23	218
a	90	2	441
a	19	2	441
a	79	36	720
a	9	56	905
a	34	16	365
a	17	40	859
a	91	33	824
a	49	34	212
a	67	72	22
a	31	86	122
a	30	92	858
a	13	60	949
a	74	58	470
a	38	12	334
a	99	14	938
a	65	98	714
a	32	85	465
a	18	88	32
a	75	9	453
a	58	67	43
a	21	61	54
a	95	90	12
a	78	6	146
a	43	96	170
a	100	23	920
a	29	13	505
a	54	63	555
a	98	93	805
a	26	91	171
a	9	33	637
a	83	38	845
a	69	7	747
a	17	33	994
a	42	59	607
a	81	12	978
a	49	91	106
a	31	95	560
a	70	46	796
a	95	50	783
a	99	55	620
a	82	37	798
a	72	19	132
a	53	31	703
a	39	28	472
a	80	83	644
a	46	54	724
a	12	66	184
a	90	20	885
a	72	98	191
a	41	3	381
a	22	47	693
a	9	42	879
a	47	29	904
a	51	86	834
a	17	26	231
a	23	4	943
a	10	11	612
a	18	59	744
a	55	66	171
a	38	62	26
a	40	84	22
a	60	15	513
a	82	28	97
a	28	96	364
a	11	24	868
a	32	99	929
a	72	26	426
a	53	24	308
a	1	2	198
a	57	93	118
a	58	85	431
a	4	9	992
a	78	16	147
a	26	58	35
a	44	96	589
a	46	57	137
a	51	46	557
a	93	98	151
a	22	38	963
a	5	22	897
a	61	89	749
a	66	4	818
a	88	41	709
a	69	9	186
a	56	18	571
a	42	45	6
a	6	63	9
a	62	40	166
a	84	29	141
a	49	85	196
a	67	63	831
a	13	39	473
a	35	6	41
a	92	45	292
a	8	100	155
a	82	23	713
a	63	11	543
a	1	27	49
a	58	92	99
a	39	18	262
a	78	27	386
a	68	85	262
a	5	31	663
a	61	82	525
a	62	64	759
a	83	61	832
a	47	35	67
a	87	72	833
a	34	52	470
a	15	74	702
a	20	7	594
a	94	10	811
a	64	41	361
a	45	9	218
a	31	74	396
a	70	19	151
a	92	36	679
a	38	40	676
a	96	47	564
a	95	41	913
a	64	88	718
a	89	64	394
a	71	48	169
a	43	76	636
a	44	86	954
a	29	17	522
a	9	93	530
a	27	39	807
a	66	22	625
a	17	13	699
a	55	56	741
a	76	99	874
a	59	61	440
a	23	19	471
a	49	71	841
a	32	25	454
a	50	79	929
a	35	52	64
a	57	7	555
a	40	73	605
a	96	38	139
a	63	57	235
a	14	8	453
a	89	73	512
a	72	15	329
a	36	29	737
a	22	88	547
a	80	63	475
a	97	25	887
a	68	91	842
a	51	5	1
a	16	97	643
a	73	16	643
a	9	70	224
a	20	21	221
a	96	78	814
a	77	100	331
a	24	80	469
a	23	40	931
a	67	18	658
a	50	70	168
a	35	61	628
a	92	58	19
a	96	61	392
a	64	86	239
a	65	88	988
a	71	38	90
a	39	57	225
a	21	99	447
a	80	54	824
a	68	66	46
a	73	25	992
a	37	99	709
a	19	53	228
a	79	23	127
a	27	53	620
a	56	46	326
a	3	60	857
a	64	62	360
a	50	65	678
a	31	33	469
a	13	75	121
a	70	4	839
a	74	75	110
a	38	93	333
a	3	77	11
a	28	67	862
a	29	75	374
a	68	58	717
a	89	91	228
a	90	75	757
a	39	54	690
a	97	43	123
a	44	67	376
a	47	86	695
a	68	73	698
a	51	19	995
a	93	95	269
a	94	87	372
a	76	57	224
a	79	28	282
a	10	78	685
a	30	5	283
a	55	7	440
a	77	22	362
a	23	62	86
a	32	46	479
a	13	68	409
a	18	17	278
a	57	26	409
a	39	94	181
a	95	13	304
a	43	27	857
a	8	7	232
a	65	42	994
a	29	68	407
a	72	36	717
a	53	78	353
a	97	44	15
a	48	61	165
a	88	100	921
a	16	86	315
a	56	77	651
a	76	48	599
a	41	82	330
a	42	96	976
a	56	60	404
a	3	42	725
a	77	15	658
a	60	73	711
a	25	89	763
a	82	90	947
a	84	71	688
a	67	9	910
a	18	8	350
a	57	35	495
a	4	75	430
a	7	46	163
a	11	43	941
a	68	40	543
a	22	100	203
a	16	77	164
a	98	28	880
a	81	60	647
a	55	21	576
a	20	41	48
a	59	94	600
a	6	12	723
a	81	77	986
a	32	60	44
a	18	3	72
a	38	70	275
a	63	90	375
a	46	6	787
a	71	10	428
a	54	70	975
a	93	57	517
a	58	13	307
a	41	51	816
a	80	18	500
a	44	40	979
a	27	96	965
a	48	43	223
a	86	24	121
a	69	48	463
a	56	91	926
a	37	7	980
a	13	30	965
a	55	18	234
a	85	65	460
a	14	71	629
a	70	96	195
a	53	40	651
a	78	32	555
a	8	60	916
a	65	61	736
a	85	50	52
a	33	20	909
a	71	3	770
a	58	20	298
a	97	55	168
a	61	41	241
a	83	4	830
a	86	19	120
a	15	29	372
a	73	62	531
a	20	72	892
a	98	46	432
a	5	87	707
a	81	46	657
a	66	71	427
a	20	63	475
a	60	86	367
a	25	44	818
a	23	66	473
a	45	81	982
a	40	26	569
a	99	98	748
a	8	35	493
a	63	72	133
a	46	16	560
a	11	94	583
a	48	74	160
a	90	54	720
a	72	64	697
a	36	46	404
a	73	86	163
a	78	90	259
a	9	4	907
a	83	13	706
a	12	55	157
a	76	84	347
a	24	18	413
a	66	94	594
a	52	29	909
a	91	74	510
a	3	6	47
a	84	91	112
a	50	23	672
a	14	81	548
a	1	44	492
a	57	63	510
a	4	47	551
a	65	15	828
a	48	65	986
a	29	33	253
a	16	26	870
a	58	38	517
a	97	65	192
a	66	38	815
a	86	45	48
a	34	31	873
a	15	99	294
a	17	61	544
a	73	40	570
a	20	94	337
a	94	61	957
a	76	83	290
a	5	89	355
a	81	24	296
a	62	10	478
a	10	20	705
a	49	55	214
a	13	9	402
a	91	67	104
a	84	98	836
a	14	88	968
a	70	85	63
a	1	37	712
a	57	64	188
a	21	42	206
a	100	98	536
a	29	58	337
a	33	63	32
a	16	17	922
a	90	56	259
a	72	78	877
a	36	92	170
a	1	86	238
a	97	90	288
a	98	72	743
a	83	27	547
a	66	33	63
a	86	36	785
a	76	74	150
a	77	84	499
a	24	96	586
a	42	54	774
a	6	80	814
a	5	66	578
a	45	43	320
a	67	66	444
a	30	90	291
a	82	48	310
a	32	95	842
a	50	9	260
a	70	76	668
a	21	51	12
a	4	29	199
a	78	60	26
a	26	46	912
a	33	48	294
a	5	58	489
a	26	81	324
a	44	11	758
a	27	69	136
a	86	63	325
a	51	75	982
a	88	85	379
a	91	32	9
a	76	65	173
a	62	52	650
a	45	36	295
a	31	81	537
a	35	18	898
a	91	81	762
a	92	65	646
a	55	79	768
a	74	59	390
a	95	52	880
a	65	97	1
a	32	86	220
a	33	88	339
a	14	42	121
a	57	82	135
a	43	99	4
a	12	68	460
a	51	35	201
a	22	21	440
a	5	35	369
a	97	84	268
a	83	41	227
a	47	23	392
a	86	54	462
a	52	66	509
a	34	40	851
a	91	57	320
a	37	45	307
a	25	96	39
a	6	66	165
a	49	90	814
a	91	86	650
a	74	34	353
a	95	61	345
a	82	34	487
a	63	4	529
a	14	45	148
a	53	30	717
a	18	80	377
a	95	66	670
a	100	31	454
a	12	67	716
a	54	55	203
a	37	69	477
a	47	28	366
a	86	73	401
a	51	89	277
a	69	15	875
a	6	69	361
a	67	57	258
a	31	71	329
a	95	58	97
a	60	8	373
a	32	100	648
a	72	27	58
a	57	92	665
a	95	75	929
a	78	17	115
a	43	81	588
a	26	59	355
a	83	70	940
a	29	30	661
a	51	49	315
a	19	24	142
a	93	97	649
a	41	11	330
a	66	5	342
a	15	76	847
a	55	37	519
a	67	62	434
a	50	90	601
a	18	51	342
a	38	54	837
a	96	41	170
a	99	36	865
a	11	16	147
a	50	45	800
a	33	99	439
a	14	63	158
a	72	2	7
a	53	96	178
a	39	13	44
a	22	79	518
a	80	66	385
a	100	13	753
a	83	60	68
a	66	28	492
a	34	53	233
a	56	26	768
a	94	11	473
a	59	39	134
a	42	21	58
a	32	3	301
a	35	14	976
a	60	30	171
a	64	89	845
a	85	2	959
a	33	100	854
a	71	51	173
a	1	19	134
a	58	100	173
a	39	10	53
a	43	79	935
a	44	87	170
a	100	52	759
a	83	84	296
a	68	93	692
a	94	99	195
a	10	82	363
a	52	38	623
a	56	33	595
a	20	15	945
a	24	74	229
a	35	55	548
a	60	21	31
a	28	78	84
a	36	30	884
a	54	96	31
a	100	51	810
a	83	93	741
a	47	48	719
a	34	71	695
a	52	45	936
a	55	48	807
a	20	22	705
a	3	54	407
a	59	53	407
a	23	43	644
a	25	69	947
a	6	33	181
a	14	97	697
a	35	60	947
a	43	44	238
a	99	91	577
a	65	95	263
a	28	69	800
a	85	20	356
a	89	81	109
a	72	55	4
a	79	97	345
a	68	67	181
a	51	13	909
a	16	89	99
a	93	69	5
a	79	22	671
a	56	47	219
a	59	74	322
a	77	28	580
a	6	24	928
a	38	82	731
a	7	59	238
a	100	82	299
a	28	92	559
a	14	27	456
a	90	72	491
a	71	30	554
a	39	49	834
a	12	21	623
a	68	74	133
a	51	18	652
a	69	68	753
a	56	71	137
a	19	61	71
a	76	58	447
a	94	84	810
a	24	48	946
a	98	11	841
a	79	31	343
a	27	13	222
a	30	10	419
a	88	13	445
a	34	89	956
a	96	93	157
a	42	9	175
a	81	82	510
a	32	47	880
a	31	41	29
a	35	42	314
a	18	14	887
a	92	9	731
a	4	77	752
a	60	34	50
a	28	91	200
a	11	53	810
a	16	56	186
a	72	37	861
a	53	77	162
a	80	37	978
a	26	97	362
a	47	94	839
a	62	100	835
a	27	2	193
a	49	17	306
a	87	100	399
a	34	80	844
a	55	31	329
a	3	45	724
a	59	88	541
a	96	84	486
a	6	10	355
a	28	35	592
