p	max	5000	20000
a	3809	3447	121
a	1988	3333	120
a	1734	2337	164
a	1348	844	350
a	691	67	907
a	2686	800	105
a	2961	1865	476
a	870	1291	555
a	86	1786	199
a	3188	209	29
a	4471	734	744
a	704	2496	140
a	935	4519	553
a	327	1322	564
a	493	3134	640
a	3858	709	964
a	4352	6	138
a	476	3846	854
a	1182	4393	304
a	4549	992	197
a	991	1415	891
a	4402	4305	172
a	4847	3708	61
a	479	788	155
a	3459	3950	806
a	783	2241	500
a	1670	791	763
a	3176	2341	783
a	3345	4	766
a	4722	256	238
a	1244	4342	633
a	2277	1683	666
a	2738	487	399
a	4703	56	357
a	2194	3145	541
a	4153	4124	247
a	1613	57	314
a	1585	1477	675
a	1819	3183	246
a	4421	4026	489
a	1581	2537	596
a	702	4833	384
a	3282	44	184
a	3661	4056	763
a	3410	4689	961
a	3974	2147	338
a	826	4293	549
a	45	1490	298
a	2146	2845	250
a	3350	524	10
a	745	3267	293
a	721	2782	957
a	2379	1629	595
a	1337	4315	4
a	4935	3700	848
a	1371	4596	341
a	1423	958	763
a	277	3754	176
a	2676	2990	170
a	2832	1031	38
a	3692	1806	396
a	3042	380	77
a	574	4170	894
a	319	3672	322
a	3489	3520	438
a	4566	30	845
a	3480	3049	508
a	2999	1163	544
a	4943	3230	550
a	4462	4961	857
a	1489	99	37
a	2200	3501	438
a	1779	2523	394
a	4963	2430	789
a	374	131	291
a	86	3619	788
a	2201	19	294
a	2194	828	127
a	1833	561	786
a	4590	814	953
a	2115	322	146
a	3208	1185	628
a	4838	1859	622
a	2052	1133	582
a	2702	931	536
a	2945	2538	763
a	2084	4081	104
a	766	605	662
a	168	363	784
a	1459	303	481
a	3733	1732	101
a	4156	1627	863
a	3703	1146	6
a	4617	1247	158
a	4952	1494	728
a	3558	399	415
a	3505	3601	567
a	2273	2722	244
a	4717	4579	403
a	4076	1247	98
a	2789	2063	983
a	4051	1175	588
a	88	3131	389
a	964	36	846
a	1462	815	680
a	2708	702	129
a	2075	4755	320
a	1524	28	497
a	1232	4179	974
a	4668	3507	889
a	2017	149	511
a	4591	4884	904
a	3786	1062	735
a	1448	3263	584
a	1418	4699	741
a	1608	1829	558
a	980	2680	139
a	4674	338	647
a	2820	4412	640
a	3076	3025	743
a	883	1317	156
a	2645	3375	427
a	675	2954	604
a	4686	1202	979
a	621	102	514
a	2446	1452	184
a	1185	3656	991
a	4858	2759	581
a	4183	1164	839
a	4291	3383	454
a	1444	2861	570
a	3686	2228	773
a	1957	3360	240
a	805	4746	393
a	291	4364	531
a	2692	3625	363
a	4961	204	327
a	3437	4602	955
a	938	3353	489
a	2193	3834	844
a	83	4990	584
a	803	1886	596
a	1626	2916	878
a	2944	1576	380
a	1259	953	489
a	4522	2345	776
a	2795	2608	288
a	2516	4023	988
a	1436	617	155
a	1601	3630	953
a	410	447	135
a	322	1091	942
a	2198	1478	441
a	455	3017	446
a	1485	4289	643
a	3862	1474	84
a	2149	3213	304
a	3821	4382	60
a	1494	4033	923
a	1114	756	227
a	4269	4728	959
a	3990	3537	931
a	632	2627	721
a	2582	4614	461
a	2220	4214	14
a	2995	3583	69
a	3088	3978	691
a	3922	1309	794
a	570	2448	637
a	3446	3423	819
a	1294	3025	508
a	2130	3950	490
a	1759	1140	505
a	3946	1097	146
a	1203	1158	773
a	1311	1428	210
a	4172	1159	239
a	2137	3225	710
a	3848	447	705
a	3428	1145	985
a	74	2650	319
a	4484	4255	820
a	1293	3159	884
a	3074	3731	629
a	143	578	86
a	771	4690	24
a	1279	3031	674
a	4647	3679	286
a	3853	2112	190
a	1346	442	81
a	2193	2268	798
a	2511	3036	998
a	61	3297	2
a	1946	2603	602
a	4467	3447	191
a	4027	444	367
a	1275	1144	806
a	4321	3342	761
a	2457	2433	802
a	1784	482	695
a	1159	828	76
a	1786	304	464
a	384	2493	471
a	4652	2773	740
a	1207	976	399
a	2323	4472	213
a	4797	4849	497
a	3566	510	523
a	4938	2765	72
a	4529	2612	773
a	4788	1587	271
a	3642	3928	139
a	4384	195	812
a	916	2063	956
a	606	4120	972
a	2950	4142	279
a	4291	884	303
a	812	531	662
a	2211	2824	166
a	4821	44	278
a	3377	827	618
a	1487	3290	914
a	2340	3079	700
a	1296	1323	685
a	911	2626	109
a	3822	2866	51
a	2305	3881	196
a	4942	1111	217
a	3124	1334	784
a	2824	2775	973
a	3883	1311	792
a	3939	4147	347
a	4076	560	357
a	4997	3144	133
a	4826	3258	167
a	3933	1598	175
a	2552	1222	189
a	1992	1428	35
a	2191	1639	833
a	825	1941	313
a	2809	3446	727
a	948	3565	271
a	50	2803	324
a	1228	1488	760
a	962	1064	78
a	1349	3020	470
a	368	4440	556
a	549	2045	290
a	2043	3099	709
a	1196	4032	192
a	1438	1949	207
a	4553	1196	160
a	2028	520	966
a	2831	2072	737
a	1405	108	446
a	723	3393	626
a	2570	3401	298
a	756	615	41
a	2814	645	601
a	2830	686	227
a	3460	4085	444
a	3955	1367	380
a	4336	232	178
a	2362	3388	989
a	600	1668	847
a	3106	4150	254
a	4408	3506	246
a	3450	585	442
a	3227	3243	94
a	224	4958	649
a	2587	1376	236
a	2059	267	798
a	4511	2008	86
a	1658	3812	146
a	4997	829	454
a	3677	3613	364
a	4270	357	452
a	3102	3683	926
a	1028	313	752
a	3602	3326	838
a	1431	2424	349
a	2275	4620	2
a	59	115	901
a	866	609	684
a	2532	717	55
a	4710	3417	878
a	2574	3785	439
a	3173	3429	322
a	3183	3011	176
a	3562	3160	402
a	1292	1663	270
a	2217	2960	850
a	4441	481	645
a	2928	2228	206
a	3407	1872	467
a	1170	4323	243
a	4025	1553	22
a	2256	1152	998
a	1418	2228	216
a	861	2329	30
a	2621	3428	199
a	1600	3106	835
a	4440	2097	656
a	457	2780	714
a	629	4479	674
a	4229	219	166
a	395	3147	648
a	2766	516	607
a	2823	3443	995
a	1982	3178	411
a	619	3555	384
a	941	4433	252
a	4210	4188	495
a	1482	2198	265
a	3136	2754	135
a	142	1661	642
a	258	4410	95
a	972	1716	834
a	3892	1209	654
a	318	4367	942
a	40	823	622
a	4935	2561	311
a	2103	3240	151
a	4740	2137	356
a	596	3731	188
a	2606	2109	5
a	1505	2897	25
a	4278	2694	404
a	2976	4040	848
a	3523	2585	833
a	4286	4224	707
a	3147	1509	281
a	4192	1714	727
a	6	2868	461
a	1247	4578	843
a	4122	4593	126
a	1651	798	608
a	392	1183	583
a	915	1069	37
a	2775	1499	766
a	264	3725	788
a	4321	4145	497
a	4884	2726	453
a	3758	771	352
a	2846	4057	317
a	122	4364	31
a	1340	2104	706
a	1942	241	581
a	2284	1996	570
a	4914	1156	422
a	3575	3854	771
a	506	2353	105
a	4019	4471	772
a	1729	1685	41
a	57	3793	957
a	4711	4844	245
a	3359	4239	124
a	1588	819	376
a	4253	3896	119
a	3270	310	452
a	3459	133	447
a	867	4418	410
a	1445	3923	161
a	2026	3098	216
a	3860	4469	53
a	27	4056	50
a	3010	1261	670
a	3262	3967	645
a	704	4291	28
a	4116	4461	994
a	534	3092	771
a	1003	2149	740
a	418	3769	409
a	31	607	953
a	3041	995	177
a	4428	2572	652
a	2530	4183	138
a	217	462	851
a	2545	889	64
a	260	717	591
a	4571	3589	910
a	4440	1076	55
a	4770	4968	846
a	2261	3223	453
a	427	4073	383
a	4976	1305	860
a	1717	4504	181
a	1451	1383	66
a	2241	2424	926
a	1909	1711	914
a	2296	1021	942
a	4718	4972	531
a	4925	2682	853
a	2920	3777	838
a	2045	2153	399
a	2645	156	589
a	4559	3616	353
a	3038	3677	751
a	2728	712	444
a	3753	3217	180
a	1862	1776	30
a	2799	3128	232
a	2348	4128	860
a	249	2616	373
a	4865	617	580
a	4076	2979	141
a	4600	1364	876
a	4057	29	85
a	380	1715	378
a	784	4542	350
a	3327	2014	356
a	3722	4259	135
a	4806	4840	68
a	4708	1619	856
a	4010	4198	996
a	2135	4872	620
a	3242	4108	300
a	78	1355	23
a	650	1096	594
a	1954	2248	978
a	4416	2085	324
a	2530	2375	703
a	2639	2295	628
a	4413	749	431
a	478	2878	993
a	2590	407	170
a	528	1916	393
a	2080	443	941
a	4846	3922	507
a	544	4210	534
a	2119	2399	919
a	142	2798	545
a	3413	4401	722
a	120	2987	519
a	2675	4243	545
a	4549	817	840
a	3497	470	795
a	4979	4588	657
a	3339	2959	345
a	1779	1481	207
a	3890	1058	345
a	1473	858	629
a	1978	2985	238
a	1365	4261	112
a	589	94	608
a	4042	2099	417
a	2661	4245	911
a	1712	4090	125
a	3691	3573	108
a	3190	3435	121
a	4003	1373	568
a	635	2947	999
a	3016	4079	68
a	121	1702	769
a	4953	872	816
a	2359	3321	338
a	1000	4310	628
a	382	3126	168
a	4171	1280	241
a	3573	1392	213
a	4230	1199	553
a	1164	1653	627
a	1555	2896	301
a	3957	310	482
a	2558	3365	343
a	3632	2100	863
a	2188	1405	15
a	1534	1336	782
a	555	4476	738
a	2489	2063	600
a	3776	3042	810
a	987	417	430
a	1422	2922	781
a	711	4173	166
a	832	690	852
a	4761	2663	145
a	2781	1517	292
a	1352	3820	12
a	4249	4256	613
a	3403	1851	605
a	2989	4158	341
a	3649	1355	498
a	4063	4971	694
a	3589	171	418
a	4730	2865	689
a	4429	2933	203
a	790	3515	85
a	4093	3518	710
a	1133	3249	949
a	2486	978	783
a	440	2018	574
a	4220	1945	178
a	651	752	849
a	1138	2432	295
a	3975	821	448
a	4307	3419	885
a	3413	2543	148
a	2160	3269	688
a	305	2758	335
a	1022	2645	46
a	128	3781	851
a	4338	1825	726
a	2865	4847	856
a	2960	4582	110
a	1423	3931	542
a	2592	4539	564
a	4431	2366	471
a	2058	19	291
a	4309	3111	636
a	612	1292	612
a	3722	2081	462
a	931	2224	643
a	1518	808	764
a	1523	638	143
a	3542	2142	196
a	4246	3126	84
a	1150	3147	220
a	27	4199	9
a	3480	4535	627
a	4723	3961	89
a	4587	2785	578
a	3042	290	149
a	3041	3489	240
a	726	4720	25
a	2727	630	613
a	2357	4340	518
a	2569	4961	364
a	3300	1165	33
a	2459	3211	826
a	3802	2042	4
a	4621	1998	469
a	551	2296	610
a	1716	1726	853
a	3421	204	712
a	3633	2505	809
a	4581	3571	404
a	1307	2525	254
a	3465	3892	183
a	3511	818	21
a	668	4959	656
a	4554	1202	318
a	3264	2000	652
a	601	2484	22
a	4841	2726	145
a	2460	3453	3
a	1055	987	54
a	1816	1281	94
a	3529	4345	37
a	3984	3467	417
a	3975	3483	308
a	597	1319	198
a	4069	1629	997
a	4993	4856	163
a	2391	4330	756
a	3955	1710	40
a	341	638	566
a	4595	4152	666
a	2428	1231	693
a	4458	3683	589
a	4985	1225	211
a	1852	1181	104
a	51	423	483
a	2309	3247	549
a	14	2484	214
a	209	2299	705
a	4996	52	43
a	2476	4515	212
a	4365	4619	234
a	4846	1680	950
a	4804	1164	87
a	1431	1760	882
a	1267	473	980
a	4640	101	389
a	323	4144	338
a	1640	3697	437
a	3422	2023	44
a	847	2547	783
a	4904	88	871
a	2176	2368	909
a	4353	1014	858
a	2062	3109	117
a	3116	384	196
a	379	4167	552
a	3201	390	651
a	2500	1832	262
a	460	1310	463
a	2381	2227	49
a	3117	1632	808
a	3709	466	701
a	2393	2022	677
a	3636	4171	341
a	267	1723	746
a	3042	2917	995
a	2825	118	241
a	4074	2191	906
a	4819	4984	574
a	4595	3513	677
a	4	2804	659
a	2057	2681	945
a	225	2911	389
a	1714	471	27
a	792	3956	608
a	3462	4434	299
a	2102	2031	378
a	3214	2246	250
a	4640	4286	937
a	4822	4778	351
a	2555	4481	262
a	4794	4875	929
a	4147	503	214
a	370	2020	944
a	2604	4197	838
a	1522	123	5
a	252	3150	347
a	984	1674	651
a	1564	4075	890
a	4969	4584	753
a	1498	3939	53
a	4797	53	322
a	811	3860	461
a	2053	4541	587
a	3848	633	299
a	949	3427	25
a	2392	2775	861
a	354	3311	439
a	2386	3445	705
a	332	1987	88
a	4372	2445	307
a	652	2702	221
a	237	1978	990
a	435	2190	724
a	2135	3899	180
a	4484	1410	804
a	1233	1198	996
a	4841	441	460
a	1137	4933	802
a	786	4114	525
a	303	3141	310
a	3275	3280	965
a	4901	4132	314
a	4584	844	939
a	1732	2329	426
a	2180	99	186
a	3922	4424	986
a	4035	2260	623
a	588	4146	543
a	3801	4411	90
a	662	2297	12
a	1708	3860	306
a	3789	3738	512
a	810	3823	50
a	2349	1671	750
a	825	3361	55
a	1993	4363	394
a	1728	2308	159
a	4817	4887	773
a	4972	1900	67
a	593	689	116
a	1626	1881	621
a	4941	4024	413
a	4492	2438	221
a	2189	627	802
a	802	1998	256
a	223	1832	464
a	1279	627	579
a	2402	4373	941
a	2633	2198	40
a	4017	130	468
a	3855	882	193
a	3830	2762	836
a	1064	527	674
a	4700	2462	814
a	2325	4962	299
a	4335	385	127
a	2123	1658	688
a	3265	1249	466
a	2637	4726	120
a	4668	1457	104
a	2175	2472	40
a	2578	396	860
a	137	1090	595
a	1466	2199	118
a	1609	4361	791
a	660	1898	529
a	2319	271	147
a	1378	4757	23
a	1100	947	187
a	4167	4624	108
a	1010	713	38
a	4749	3934	814
a	568	4768	874
a	3850	3267	872
a	3398	4231	281
a	4395	700	989
a	169	618	367
a	584	2951	316
a	1983	316	894
a	1447	3898	154
a	1066	3946	441
a	1907	3802	604
a	3395	1170	387
a	657	2235	271
a	470	3109	380
a	2502	3235	71
a	3050	1784	451
a	68	4013	638
a	4360	2245	791
a	3333	1190	775
a	3326	2886	581
a	3818	3307	961
a	2558	3347	329
a	4362	4355	754
a	1421	2709	883
a	3290	2129	568
a	2025	3410	592
a	4726	3271	773
a	1300	1939	966
a	4478	4921	906
a	3791	1261	783
a	3796	4873	860
a	2285	3614	658
a	3480	4274	934
a	2228	2282	478
a	4038	1420	51
a	3441	228	573
a	3934	1357	395
a	1422	3147	569
a	2742	3267	929
a	95	4331	401
a	709	2186	680
a	3318	413	702
a	2518	1465	563
a	3498	3435	684
a	850	3950	514
a	1290	3731	413
a	4146	2068	513
a	2191	1087	646
a	3475	2766	437
a	4167	3634	672
a	3111	4828	354
a	733	3578	59
a	2630	462	659
a	4674	2870	711
a	3030	3115	670
a	691	2423	230
a	4933	1951	172
a	3169	1942	550
a	2012	3146	405
a	1005	1188	662
a	3326	3432	428
a	4983	2645	450
a	3469	4362	466
a	2409	2233	764
a	3734	4771	844
a	943	4374	751
a	2153	392	547
a	1211	743	146
a	960	1737	431
a	1529	392	903
a	4625	3146	404
a	3107	3383	206
a	47	4131	483
a	1180	1449	530
a	3291	454	246
a	4974	3541	724
a	2293	2150	342
a	4714	278	731
a	2127	4311	657
a	4849	3165	871
a	4072	64	990
a	453	722	145
a	4744	2258	404
a	4543	1610	358
a	4400	1228	211
a	3331	746	627
a	1701	3960	381
a	4454	1238	883
a	1012	3320	494
a	3135	4261	734
a	4239	319	76
a	82	945	12
a	778	2232	496
a	4817	1660	704
a	3352	2012	283
a	4678	1379	269
a	930	2969	855
a	4294	3695	481
a	3587	2245	683
a	1282	1365	12
a	2710	144	97
a	983	4096	934
a	4049	1199	238
a	783	433	317
a	4228	2991	756
a	3394	1347	863
a	1550	788	654
a	3711	2240	435
a	1048	2836	9
a	1797	2601	246
a	3082	420	669
a	3074	4553	809
a	1393	809	349
a	3438	2750	251
a	1513	4681	40
a	798	4715	697
a	1294	4023	919
a	2467	1006	152
a	2621	1233	1
a	4490	30	486
a	229	300	171
a	2335	3247	737
a	254	241	456
a	237	3881	254
a	1273	3524	809
a	4385	14	410
a	1399	3341	228
a	470	2487	714
a	3427	2348	672
a	2518	1031	873
a	625	1295	630
a	2646	471	694
a	1110	4325	987
a	1533	794	478
a	4151	3059	171
a	1546	84	538
a	2394	2361	328
a	1573	1961	792
a	2332	4523	869
a	1859	180	541
a	2550	1104	388
a	4233	3900	42
a	3624	223	100
a	3658	1679	537
a	3637	2494	27
a	1612	292	949
a	3365	2267	50
a	749	2996	531
a	2914	2569	790
a	2391	247	915
a	3803	4550	178
a	4446	1579	296
a	1171	4429	415
a	4230	3295	621
a	4923	1670	874
a	2082	4357	680
a	4947	1972	649
a	3457	438	932
a	4169	3848	208
a	3138	1921	217
a	3761	2029	577
a	2566	261	74
a	1573	326	96
a	3093	2504	789
a	2337	2383	533
a	4229	888	322
a	2161	4855	803
a	727	2011	367
a	3070	3142	265
a	2025	2094	40
a	4534	4269	227
a	2757	2352	829
a	4184	1200	937
a	2374	2816	293
a	1480	73	179
a	1302	646	104
a	3292	3038	71
a	3737	2687	172
a	2899	2064	941
a	1415	2566	794
a	1891	1083	547
a	998	4208	252
a	252	2685	270
a	4743	1051	235
a	4443	728	416
a	2803	625	778
a	3335	1188	500
a	3497	2629	229
a	577	4831	738
a	3110	4868	610
a	3218	3181	134
a	2791	3733	530
a	1447	2351	578
a	4072	2711	601
a	746	4018	717
a	3000	1454	522
a	2716	3386	163
a	1234	2507	986
a	3100	3993	765
a	1045	1066	25
a	2114	2446	941
a	2591	2720	609
a	3321	2172	896
a	3033	1092	8
a	3190	1206	954
a	534	3812	555
a	3369	883	164
a	3745	660	931
a	1857	2422	252
a	2125	3683	39
a	3334	158	986
a	2107	1457	414
a	4270	2164	986
a	1451	1227	488
a	833	2813	386
a	218	2956	615
a	1759	3526	654
a	4628	3256	565
a	551	4592	417
a	4172	267	411
a	4346	4170	231
a	4423	2865	764
a	4090	1266	58
a	741	362	653
a	4468	2537	359
a	840	3664	943
a	3863	3282	84
a	689	1761	358
a	4729	2617	18
a	773	4857	769
a	3930	1476	159
a	2758	197	185
a	666	3066	815
a	4920	3409	889
a	4460	978	685
a	3988	2739	782
a	673	4734	444
a	3685	4163	827
a	3135	1139	545
a	333	3429	637
a	951	4577	561
a	3767	4391	386
a	4635	4884	284
a	1762	4690	308
a	3691	3368	566
a	923	1917	76
a	4939	2087	573
a	2392	4881	163
a	3493	1144	488
a	1096	4469	678
a	1524	1601	456
a	495	1373	453
a	2844	2502	294
a	2380	3	860
a	3544	1138	173
a	2948	4360	253
a	2383	4533	573
a	1584	3988	558
a	3341	2444	826
a	4861	2311	154
a	2856	606	264
a	1501	226	463
a	2214	1868	280
a	1657	2888	109
a	2946	3879	392
a	1314	1991	184
a	4418	4659	632
a	3039	1904	969
a	349	817	294
a	2428	1150	79
a	2874	1634	756
a	3187	3269	54
a	3199	3010	470
a	1879	2906	520
a	536	2507	447
a	2869	1837	147
a	4246	1753	176
a	1230	702	742
a	1102	3885	335
a	2586	3753	617
a	4235	4097	24
a	2957	4414	434
a	3600	3142	86
a	884	2740	178
a	4911	63	552
a	4891	3915	969
a	1942	3613	16
a	4176	3546	272
a	1574	3761	611
a	670	2471	743
a	4828	4437	689
a	4586	3672	159
a	1424	397	621
a	1239	1528	390
a	3053	533	982
a	774	2599	667
a	3473	2748	103
a	4853	4694	602
a	789	4065	151
a	3080	862	788
