p	max	100	5000
a	49	13	7239
a	59	84	4795
a	25	36	3806
a	82	79	3370
a	31	26	613
a	78	35	8234
a	7	29	3593
a	48	82	3754
a	11	38	6657
a	72	88	2603
a	1	76	2015
a	78	82	9909
a	44	38	8944
a	48	33	9127
a	81	47	5219
a	30	96	887
a	53	50	817
a	39	67	26
a	43	4	2668
a	63	73	2121
a	29	41	9602
a	33	46	2656
a	90	41	5480
a	9	5	8280
a	19	92	9316
a	42	71	5666
a	62	2	5320
a	52	28	2689
a	99	27	9703
a	28	5	4667
a	85	84	6015
a	32	64	8953
a	89	17	2264
a	14	80	8141
a	71	97	4509
a	8	41	3933
a	65	8	9671
a	41	39	3699
a	61	60	8625
a	94	60	4291
a	74	8	5641
a	3	12	1402
a	23	81	2133
a	50	17	3912
a	70	84	8330
a	40	7	923
a	46	29	2635
a	12	85	3926
a	93	30	1741
a	79	95	8448
a	83	24	2284
a	59	3	9270
a	49	41	8804
a	92	73	7486
a	82	51	7937
a	1	63	9808
a	21	52	4089
a	11	66	5915
a	58	43	2804
a	44	10	4185
a	34	16	3948
a	91	33	8988
a	81	11	3761
a	6	74	5913
a	10	25	2194
a	30	92	6964
a	87	21	3464
a	53	22	456
a	43	96	4713
a	5	36	10000
a	9	33	8424
a	66	50	4415
a	86	49	9503
a	52	65	7826
a	56	4	3562
a	95	50	3639
a	71	69	37
a	18	83	2609
a	4	2	258
a	65	20	4939
a	51	41	9147
a	37	70	3012
a	41	3	9917
a	98	84	8554
a	47	29	469
a	94	24	8870
a	23	4	3868
a	70	33	7050
a	74	44	9056
a	50	53	9992
a	46	57	8783
a	22	38	579
a	79	51	6372
a	83	52	3174
a	69	9	1346
a	59	47	6150
a	49	85	1611
a	31	77	5985
a	35	6	8769
a	92	45	5604
a	96	40	985
a	82	23	9304
a	11	17	7779
a	58	92	6627
a	78	27	9352
a	44	95	1757
a	48	26	1134
a	87	72	9996
a	34	52	753
a	20	7	9879
a	24	66	2288
a	67	36	3358
a	87	57	1579
a	43	63	5475
a	63	48	4537
a	80	56	9629
a	100	11	7974
a	15	34	6725
a	76	12	4068
a	62	75	2826
a	66	22	6875
a	76	99	7341
a	75	93	1136
a	38	35	1642
a	8	18	5679
a	65	71	8024
a	28	77	9079
a	85	12	2117
a	14	8	5658
a	89	73	3519
a	47	64	2280
a	51	5	5662
a	27	60	3283
a	3	55	7371
a	64	39	9728
a	84	42	5254
a	13	82	7246
a	70	13	4008
a	74	64	3152
a	60	19	409
a	64	86	5715
a	36	4	221
a	97	18	3757
a	26	30	7209
a	83	99	7437
a	46	85	5926
a	12	29	5306
a	16	88	178
a	93	70	5465
a	35	85	9059
a	96	69	5285
a	59	75	5345
a	35	34	9291
a	96	52	5520
a	7	56	9758
a	11	61	672
a	68	58	1105
a	7	73	4861
a	48	6	7153
a	68	73	9384
a	24	47	4041
a	10	78	7260
a	30	5	1532
a	34	88	561
a	20	27	9274
a	77	22	1179
a	24	94	8105
a	57	26	6934
a	100	88	8965
a	39	47	9337
a	80	36	7708
a	86	14	8789
a	56	77	6292
a	19	67	6477
a	76	48	598
a	42	96	4973
a	52	57	8402
a	56	60	177
a	32	37	3498
a	89	52	9039
a	38	79	8156
a	95	10	380
a	65	35	417
a	28	81	1068
a	85	32	9845
a	47	100	423
a	51	97	8450
a	17	81	2580
a	37	30	9094
a	94	65	804
a	41	91	4349
a	98	28	3284
a	74	21	6945
a	3	19	4789
a	60	64	3566
a	23	76	7704
a	84	78	5422
a	74	100	4458
a	40	44	9329
a	60	55	7051
a	36	56	6622
a	16	68	7597
a	73	53	8210
a	49	12	4973
a	55	18	8700
a	59	87	2793
a	25	43	4185
a	82	76	7492
a	31	5	635
a	21	31	6911
a	78	32	5769
a	7	28	7990
a	68	30	2390
a	72	89	878
a	54	89	1158
a	1	67	2903
a	48	34	5934
a	24	11	4161
a	10	98	7123
a	20	63	519
a	53	49	8565
a	39	66	5479
a	43	7	1280
a	63	72	1436
a	29	40	1884
a	66	47	3256
a	86	42	637
a	19	95	3595
a	76	84	3074
a	42	68	2876
a	62	3	2794
a	52	29	1478
a	38	24	7946
a	99	26	8409
a	28	6	8829
a	85	83	6876
a	89	16	1038
a	14	81	8672
a	71	96	5147
a	4	47	2320
a	8	42	6230
a	41	38	5383
a	61	59	6380
a	88	71	9812
a	17	61	5520
a	94	61	7507
a	13	9	6151
a	60	100	3431
a	84	98	6437
a	40	8	9410
a	26	39	5304
a	46	34	2634
a	73	64	6867
a	93	29	7233
a	97	90	4481
a	79	94	2120
a	26	86	1610
a	83	27	5866
a	69	20	4211
a	92	74	339
a	96	13	8553
a	25	7	4967
a	11	69	4349
a	58	40	8510
a	44	11	7561
a	30	50	739
a	34	17	5835
a	91	32	2771
a	81	10	4348
a	67	75	2294
a	91	81	7129
a	53	21	1518
a	80	93	3200
a	43	99	5872
a	100	16	7746
a	29	12	462
a	9	32	3790
a	52	66	7143
a	62	63	8258
a	38	4	235
a	95	61	506
a	71	68	874
a	18	80	8828
a	98	85	6497
a	88	35	8263
a	51	89	3176
a	84	23	1855
a	13	45	698
a	74	45	1799
a	60	8	8784
a	64	75	1844
a	26	59	349
a	83	70	8385
a	46	62	4406
a	93	97	921
a	22	39	6171
a	79	50	8787
a	83	55	1339
a	55	37	3406
a	45	15	4781
a	92	46	3034
a	96	41	2337
a	72	2	171
a	1	26	3429
a	21	87	4045
a	78	24	5520
a	7	100	2411
a	48	27	6152
a	68	86	1262
a	30	46	9567
a	87	75	6839
a	24	67	7756
a	10	58	568
a	43	62	3666
a	33	100	4607
a	29	16	2176
a	15	45	6773
a	9	92	2477
a	86	82	5911
a	15	82	12
a	56	33	488
a	42	28	4730
a	32	26	5660
a	38	32	6332
a	95	17	9863
a	8	19	1762
a	28	78	6858
a	85	11	1411
a	89	72	4129
a	75	45	2554
a	61	99	8641
a	27	63	4306
a	88	63	9941
a	17	5	8206
a	84	43	9273
a	50	71	7043
a	70	2	6080
a	74	65	5769
a	3	71	9429
a	64	87	5846
a	36	5	1961
a	97	17	6590
a	79	97	5848
a	26	31	6532
a	46	90	2009
a	93	69	1572
a	79	22	8361
a	35	84	9269
a	55	9	2236
a	59	74	6149
a	25	78	248
a	31	32	8986
a	35	37	4237
a	7	59	5618
a	72	62	5816
a	7	72	4062
a	10	79	8149
a	30	10	2261
a	20	36	8365
a	24	95	4799
a	81	82	1563
a	67	3	3109
a	39	89	6461
a	43	26	746
a	29	67	208
a	90	83	5070
a	53	77	5681
a	80	37	9573
a	100	40	5392
a	86	15	8838
a	56	78	8564
a	19	66	1505
a	42	97	2015
a	28	35	466
a	99	78	2576
a	28	82	7387
a	85	47	2375
a	71	12	2615
a	51	96	200
a	17	80	6704
a	94	70	3451
a	41	90	4188
a	98	29	7180
a	88	27	7881
a	60	65	8246
a	23	79	6942
a	64	4	8525
a	40	45	1213
a	97	61	2102
a	16	69	2235
a	73	52	9782
a	49	3	4050
a	59	86	6539
a	25	42	6043
a	82	77	8386
a	31	4	7183
a	7	31	3469
a	48	84	4452
a	11	88	2227
a	54	94	4928
a	44	32	9618
a	81	45	2921
a	77	57	7231
a	57	53	8211
a	63	75	8856
a	29	39	7827
a	33	44	4613
a	86	43	4325
a	19	94	12
a	42	69	7677
a	5	95	8396
a	66	95	194
a	38	25	6932
a	8	92	3794
a	99	29	827
a	32	66	7325
a	71	99	5415
a	75	100	4985
a	4	40	3372
a	65	14	6256
a	98	78	7936
a	88	72	85
a	37	49	8369
a	94	34	5035
a	70	59	5844
a	23	83	1310
a	50	15	4154
a	26	36	1636
a	46	35	6149
a	36	93	5203
a	83	26	4908
a	12	38	977
a	69	19	1640
a	92	75	9165
a	82	49	6115
a	7	3	515
a	34	46	877
a	91	35	4629
a	81	9	8595
a	67	74	3541
a	87	23	9039
a	91	80	7918
a	53	20	5257
a	57	81	6195
a	80	94	2490
a	43	98	1262
a	100	17	2676
a	5	34	2864
a	66	48	7533
a	52	67	3431
a	62	60	83
a	38	5	550
a	99	57	6029
a	4	12	10
a	51	43	874
a	98	82	6424
a	61	94	6028
a	27	82	3279
a	17	24	3234
a	94	30	379
a	84	16	1398
a	74	42	9358
a	40	86	5464
a	64	76	8536
a	50	51	6992
a	26	56	9123
a	83	73	3261
a	93	96	2033
a	83	54	6818
a	59	33	8456
a	49	75	1819
a	55	85	9037
a	82	21	2442
a	11	19	626
a	72	3	6466
a	21	86	7072
a	44	89	3656
a	48	28	6624
a	11	96	5953
a	54	6	4416
a	30	47	9227
a	24	68	8528
a	87	59	9124
a	43	49	2696
a	63	50	3788
a	80	58	2426
a	100	53	589
a	15	44	9799
a	19	41	5882
a	5	6	4011
a	9	67	8173
a	66	20	3555
a	15	93	5151
a	56	34	5795
a	75	95	6399
a	38	33	6187
a	99	85	1891
a	28	79	3927
a	89	79	4599
a	71	43	4940
a	47	66	7508
a	61	98	690
a	17	4	7290
a	23	42	3022
a	64	57	2427
a	50	68	9941
a	70	3	4831
a	40	50	8488
a	36	6	3542
a	46	91	9936
a	12	31	2677
a	35	87	5029
a	55	8	3175
a	31	35	6871
a	96	54	2499
a	7	58	5583
a	11	63	1771
a	68	36	6490
a	44	61	1561
a	48	56	1594
a	68	75	8859
a	10	76	9563
a	34	86	3659
a	20	37	5300
a	77	20	6476
a	67	2	5797
a	57	24	4929
a	39	88	5348
a	43	29	4068
a	100	90	3498
a	90	80	7033
a	80	38	9128
a	86	12	3352
a	19	69	9733
a	76	50	9747
a	52	59	3034
a	28	60	4756
a	65	33	9871
a	85	46	7362
a	51	99	815
a	17	87	4665
a	94	71	507
a	41	89	4650
a	98	26	4265
a	88	28	7246
a	3	21	8153
a	60	66	7527
a	23	78	8140
a	64	5	2550
a	74	98	5079
a	46	4	9493
a	16	55	1667
a	36	58	5000
a	97	60	8066
a	16	70	9342
a	92	96	9377
a	82	74	1744
a	45	86	7730
a	11	91	7363
a	72	91	7834
a	58	18	7204
a	44	33	3119
a	34	11	5570
a	20	74	7224
a	24	13	922
a	81	44	6506
a	10	96	1457
a	67	81	1129
a	53	63	7965
a	57	52	9604
a	63	74	7122
a	29	38	7336
a	80	2	2353
a	9	10	4435
a	66	45	818
a	42	66	6940
a	5	94	7480
a	66	92	2514
a	38	30	5305
a	8	93	56
a	89	22	5440
a	4	41	7489
a	8	44	8031
a	65	13	681
a	41	36	638
a	98	79	626
a	61	57	740
a	27	73	9133
a	17	51	8611
a	98	62	3019
a	13	7	4759
a	70	56	4493
a	23	82	3406
a	70	75	6915
a	26	37	7553
a	46	32	2726
a	12	80	1757
a	16	19	2755
a	73	70	9278
a	36	94	264
a	22	25	8614
a	97	88	1860
a	79	88	1280
a	26	84	956
a	69	18	316
a	45	41	8419
a	49	46	137
a	92	68	1160
a	1	60	8569
a	7	2	9688
a	11	71	4076
a	54	59	4048
a	58	54	1652
a	91	34	8120
a	6	73	146
a	30	67	2474
a	63	25	149
a	53	19	4611
a	100	18	6715
a	29	10	8089
a	19	12	6176
a	9	38	8829
a	18	63	8889
a	28	100	1824
a	14	51	5665
a	71	70	225
a	18	78	3420
a	4	13	3868
a	95	76	8868
a	51	42	6466
a	98	83	5267
a	61	93	2340
a	27	85	8964
a	88	37	9382
a	51	91	4124
a	70	36	3165
a	74	43	7443
a	40	87	3249
a	60	10	9025
a	64	77	9462
a	50	48	2266
a	26	57	7691
a	83	72	5352
a	46	60	7486
a	73	98	8491
a	22	37	8927
a	83	57	1820
a	59	32	8192
a	31	78	6598
a	55	84	7120
a	82	18	8280
a	11	18	2380
a	72	4	5812
a	58	91	8395
a	78	30	7828
a	44	90	9847
a	68	80	6784
a	87	69	7609
a	34	51	761
a	20	2	6040
a	24	69	663
a	6	53	5966
a	67	41	6309
a	43	48	4912
a	39	4	196
a	80	59	5184
a	62	78	112
a	9	66	3207
a	52	32	7163
a	42	26	7065
a	4	82	6907
a	95	19	9539
a	65	68	5624
a	28	72	3178
a	85	9	9265
a	89	78	9871
a	71	42	8309
a	51	6	6766
a	27	49	8965
a	3	56	929
a	64	58	1333
a	84	53	4913
a	50	69	324
a	13	79	7794
a	74	79	5997
a	40	51	9539
a	60	46	1620
a	36	7	5633
a	22	86	860
a	79	99	5484
a	12	24	8865
a	16	91	5604
a	73	30	1096
a	93	67	300
a	79	16	7644
a	35	86	6050
a	55	11	9746
a	59	76	9531
a	35	39	2659
a	7	53	7144
a	72	32	4763
a	1	100	7073
a	44	62	3329
a	7	74	1060
a	48	57	8250
a	24	50	8370
a	30	8	3820
a	34	87	1182
a	20	38	2615
a	6	17	2864
a	81	80	7242
a	67	5	1778
a	39	91	2630
a	43	28	9805
a	63	81	9508
a	29	65	5540
a	33	6	880
a	90	81	2369
a	53	75	9399
a	39	40	7943
a	100	42	3957
a	86	13	4174
a	15	3	4543
a	56	80	4090
a	76	51	1016
a	52	4	684
a	56	63	1287
a	28	61	3682
a	8	49	6355
a	65	32	6806
a	71	14	725
a	61	20	2390
a	47	97	3626
a	94	68	7964
a	98	27	1837
a	27	29	7285
a	88	29	8389
a	74	16	8102
a	3	20	9227
a	23	73	8067
a	64	6	1564
a	84	73	1949
a	40	47	5068
a	16	40	8080
a	36	59	210
a	93	54	5188
a	97	51	7063
a	79	71	3747
a	12	60	7319
a	16	71	9312
a	96	100	6921
a	25	40	9265
a	45	85	5039
a	31	6	1612
a	92	16	8982
a	21	28	8399
a	78	39	787
a	7	25	8865
a	11	90	4759
a	68	25	5111
a	72	92	1318
a	54	92	3100
a	48	37	2905
a	10	97	1477
a	87	13	8173
a	53	62	6278
a	57	59	8457
a	33	34	8595
a	90	53	7826
a	66	42	570
a	86	41	8474
a	76	87	4460
a	62	6	2442
a	99	31	578
a	14	84	3014
a	71	93	7333
a	65	12	3199
a	41	43	5404
a	61	56	4093
a	27	72	9515
a	47	5	5406
a	94	32	4668
a	13	6	1063
a	70	57	7202
a	74	52	6491
a	50	13	3702
a	40	11	5852
a	46	33	5935
a	16	20	7828
a	73	69	7170
a	93	26	4860
a	22	30	9436
a	79	91	6668
a	26	85	3382
a	83	28	8943
a	31	85	4519
a	1	51	3123
a	58	68	984
a	21	48	2608
a	78	3	5528
a	11	70	9767
a	58	55	5906
a	44	6	555
a	34	44	3081
a	81	15	5524
a	67	76	244
a	30	64	4417
a	91	82	7906
a	63	24	1774
a	33	93	3558
a	53	18	444
a	57	87	3943
a	100	19	3957
a	90	9	6308
a	19	15	3142
a	9	37	4256
a	66	14	9623
a	52	77	7226
a	56	8	747
a	42	39	2454
a	18	60	2894
a	99	59	2043
a	14	48	2507
a	75	2	1543
a	41	7	6883
a	61	92	5532
a	27	84	7302
a	47	25	476
a	88	38	7537
a	94	28	4373
a	84	18	7748
a	50	94	5963
a	74	40	7818
a	60	11	7632
a	50	49	413
a	26	6	2685
a	83	75	6900
a	69	100	1716
a	59	35	1807
a	45	12	1525
a	49	73	3541
a	92	41	461
a	55	87	6522
a	82	19	2806
a	1	31	9483
a	58	88	4912
a	7	97	6349
a	11	98	5229
a	68	81	7974
a	30	45	9551
a	34	48	7566
a	20	3	4622
a	24	70	3330
a	67	40	4438
a	87	53	6280
a	57	2	5690
a	80	60	2575
a	43	64	807
a	15	46	3059
a	76	8	8339
a	15	95	4942
a	56	36	6213
a	42	27	2040
a	8	22	3887
a	99	87	2074
a	65	91	2088
a	28	73	3571
a	85	8	4630
a	71	37	3500
a	41	99	7227
a	61	96	4897
a	27	48	6200
a	3	59	8966
a	64	59	8232
a	84	54	868
a	13	78	8801
a	40	52	245
a	3	72	1154
a	60	47	9575
a	22	87	2941
a	97	22	8703
a	46	89	4352
a	12	25	3754
a	73	29	1124
a	55	10	2516
a	96	89	329
a	31	45	8805
a	35	38	3755
a	92	13	4791
a	7	52	1961
a	44	63	5445
a	48	58	4101
a	10	74	7333
a	30	9	9833
a	6	22	887
a	81	87	8177
a	67	4	9727
a	57	30	3909
a	39	90	9269
a	29	64	501
a	90	94	9125
a	53	74	5445
a	100	43	5562
a	15	2	3790
a	19	71	8690
a	76	44	8809
a	52	5	5273
a	89	56	9548
a	18	4	6918
a	61	19	7846
a	47	96	3188
a	17	85	6682
a	94	69	6274
a	98	24	8547
a	64	7	3585
a	74	96	7311
a	46	10	2117
a	93	53	1981
a	97	50	3898
a	25	47	8710
a	92	17	6851
a	21	27	9405
a	78	36	9142
a	7	24	1281
a	48	87	8818
a	11	93	9138
a	68	26	3992
a	54	93	3694
a	58	16	7201
a	78	87	4509
a	44	35	906
a	48	38	5156
a	81	34	2346
a	91	73	1343
a	20	59	1313
a	57	58	5142
a	29	36	7020
a	80	4	1776
a	66	43	2132
a	86	46	7277
a	76	80	5463
a	42	64	9384
a	5	92	9374
a	62	7	27
a	66	90	5739
a	52	25	6771
a	8	95	2395
a	85	95	4429
a	32	69	8131
a	89	20	1987
a	14	85	8672
a	75	25	1601
a	65	3	7611
a	41	42	5589
a	61	55	4225
a	27	75	2924
a	94	33	5213
a	74	53	4132
a	50	10	3616
a	70	73	127
a	40	12	1203
a	26	35	9489
a	16	21	7319
a	36	88	9455
a	97	94	8728
a	83	31	5126
a	69	16	3239
a	45	39	6163
a	49	44	7861
a	92	70	6003
a	1	50	3033
a	58	69	2832
a	21	63	6324
a	54	57	6226
a	44	7	3924
a	30	54	9320
a	34	45	6572
a	91	36	3354
a	77	73	947
a	81	14	6590
a	30	65	1627
a	91	85	2203
a	33	92	5654
a	5	47	4821
a	62	80	9379
a	9	36	5935
a	66	15	4883
a	56	9	255
a	42	36	5524
a	18	61	6761
a	99	58	3479
a	14	49	8563
a	75	5	7348
a	95	78	9479
a	37	65	898
a	98	81	4287
a	61	91	8758
a	94	29	4246
a	23	3	1140
a	84	19	8676
a	50	95	334
a	13	41	987
a	40	89	7422
a	60	4	7905
a	97	9	9220
a	22	72	8967
a	26	7	7564
a	46	66	6013
a	69	99	3909
a	83	59	9374
a	49	72	2147
a	92	42	903
a	55	86	6712
a	96	45	6623
a	72	6	7588
a	58	89	5508
a	7	96	468
a	10	87	9488
a	30	18	2074
a	87	71	4149
a	6	43	2486
a	10	38	6900
a	67	43	8340
a	87	52	2705
a	43	50	9186
a	39	6	9436
a	80	61	3262
a	43	67	8942
a	15	41	7685
a	76	9	1229
a	9	64	2901
a	66	19	5496
a	52	34	1548
a	42	24	1097
a	32	30	1063
a	89	35	8823
a	75	80	373
a	38	36	1900
a	99	86	3899
a	65	90	9618
a	85	23	7749
a	61	14	9661
a	47	79	1632
a	51	8	9884
a	41	98	2051
a	27	51	5821
a	88	3	5953
a	64	60	8519
a	84	55	3003
a	3	75	8789
a	60	40	3760
a	22	84	67
a	26	27	5714
a	69	71	5476
a	16	93	2398
a	93	65	9549
a	79	18	9764
a	55	5	3936
a	96	90	4556
a	25	82	1561
a	21	6	904
a	7	55	1905
a	72	34	7878
a	44	56	7408
a	7	68	56
a	48	59	5078
a	10	75	6065
