p	max	100	2500
a	25	30	4260
a	64	79	1466
a	63	9	4718
a	14	56	3104
a	22	72	4095
a	43	85	1733
a	83	74	300
a	69	99	90
a	90	24	571
a	73	96	2285
a	54	2	3807
a	37	74	1853
a	5	17	4176
a	61	84	4251
a	30	43	2130
a	34	54	2831
a	17	22	2868
a	56	23	4059
a	20	5	2861
a	94	4	727
a	42	22	2689
a	67	34	3592
a	35	13	805
a	3	84	974
a	99	40	3910
a	29	98	1794
a	39	9	4464
a	80	70	3888
a	100	9	500
a	29	19	3338
a	68	82	2217
a	54	5	3073
a	76	18	1611
a	27	37	1039
a	66	24	1379
a	30	18	3950
a	87	71	4981
a	52	91	2955
a	94	15	4957
a	23	17	4594
a	10	38	1657
a	67	43	3308
a	32	7	4245
a	40	71	2669
a	38	45	1543
a	4	85	4332
a	82	11	4378
a	72	13	3518
a	71	47	1724
a	75	40	3779
a	21	92	2785
a	44	83	379
a	100	48	2360
a	46	76	4012
a	51	3	3079
a	22	53	1125
a	62	76	2276
a	87	92	1374
a	6	34	3234
a	81	99	1809
a	32	30	2819
a	14	98	2322
a	74	66	4944
a	92	56	3144
a	96	59	2925
a	4	92	1587
a	28	74	971
a	89	76	1687
a	97	28	4061
a	80	52	769
a	61	14	4503
a	44	74	4155
a	79	100	4042
a	83	97	1936
a	47	79	1028
a	12	99	1166
a	73	27	2601
a	54	23	4258
a	79	21	270
a	56	44	768
a	77	31	4612
a	42	3	1034
a	23	39	1532
a	6	37	4372
a	84	55	476
a	50	67	911
a	13	77	1604
a	89	36	31
a	92	55	2650
a	75	73	3788
a	74	77	1048
a	96	50	3510
a	85	16	1960
a	14	20	558
a	90	77	62
a	53	71	1286
a	89	85	959
a	75	38	2087
a	22	84	3819
a	80	43	4015
a	26	27	1707
a	48	4	1908
a	68	79	2547
a	16	93	2970
a	19	56	3606
a	27	8	2521
a	52	48	2925
a	91	23	2792
a	59	78	4620
a	24	92	4662
a	32	44	4608
a	13	70	1089
a	95	3	2693
a	33	3	3957
a	89	94	4134
a	14	31	1809
a	71	26	4779
a	36	8	3635
a	90	84	4921
a	93	41	1656
a	39	45	113
a	97	46	1918
a	56	75	580
a	42	98	241
a	98	7	1987
a	79	27	3324
a	10	75	4171
a	52	63	325
a	35	65	3484
a	55	2	654
a	77	17	471
a	60	79	659
a	23	53	1447
a	25	91	2113
a	64	10	1280
a	28	32	3854
a	84	69	4559
a	32	35	807
a	31	21	907
a	89	54	561
a	57	29	1348
a	38	73	4513
a	39	85	4939
a	95	8	3269
a	100	69	3069
a	68	46	2422
a	16	60	4861
a	72	41	1744
a	71	19	744
a	36	55	3038
a	93	34	293
a	80	25	565
a	48	50	4076
a	51	31	2041
a	73	14	2761
a	19	70	2933
a	94	67	4010
a	41	85	3113
a	81	62	4909
a	55	27	1687
a	20	47	437
a	77	10	4501
a	59	92	1834
a	25	92	3885
a	31	18	4138
a	53	33	736
a	92	28	4726
a	57	38	2757
a	38	64	905
a	4	48	1388
a	43	23	1999
a	63	88	3964
a	65	38	3651
a	85	43	3208
a	90	38	4014
a	36	62	4494
a	93	59	1879
a	47	99	2484
a	86	26	14
a	16	66	904
a	37	25	1071
a	76	36	3984
a	94	74	1787
a	27	31	2174
a	52	13	4439
a	35	79	1636
a	74	30	747
a	59	85	1643
a	85	67	520
a	32	49	2766
a	70	98	144
a	57	47	3503
a	40	17	702
a	11	39	3658
a	33	22	3179
a	90	33	4867
a	93	52	770
a	58	22	50
a	44	37	4897
a	48	32	1281
a	69	59	724
a	20	78	320
a	98	16	692
a	62	26	3033
a	66	73	545
a	13	25	4874
a	52	20	3303
a	74	25	302
a	77	60	1497
a	23	64	4447
a	64	31	551
a	45	83	1252
a	85	76	4675
a	40	24	2495
a	39	64	1429
a	4	38	1455
a	99	96	442
a	7	27	2364
a	63	78	4142
a	48	72	1227
a	68	27	1190
a	16	33	4373
a	54	82	3761
a	93	13	792
a	41	63	3148
a	78	84	3609
a	61	36	3621
a	26	70	92
a	19	93	4016
a	76	90	2385
a	42	70	2455
a	5	82	487
a	6	96	1941
a	62	29	4234
a	45	59	1943
a	66	64	4267
a	38	26	4654
a	84	89	233
a	32	79	3073
a	33	32	4693
a	73	89	1964
a	54	85	3748
a	41	32	1584
a	97	67	4567
a	44	27	2378
a	9	15	4726
a	83	16	4097
a	26	65	240
a	12	44	3655
a	15	97	2537
a	73	42	3958
a	20	92	4437
a	94	63	808
a	24	23	1866
a	81	26	4177
a	45	52	4930
a	67	91	2225
a	31	97	2768
a	35	98	4124
a	25	56	3771
a	82	59	2992
a	85	94	2194
a	33	72	2654
a	53	5	4105
a	21	44	2676
a	78	55	911
a	16	31	2421
a	47	7	4966
a	51	64	3340
a	17	48	432
a	94	38	3557
a	76	72	2972
a	77	86	2602
a	81	19	3221
a	62	15	1137
a	53	14	376
a	18	96	1529
a	75	17	2224
a	95	82	4127
a	78	62	2374
a	26	32	3748
a	29	53	301
a	73	75	1104
a	54	39	339
a	97	93	3170
a	98	69	553
a	26	83	3734
a	9	57	1501
a	83	30	2254
a	91	46	4672
a	20	98	2508
a	87	26	1644
a	55	77	2810
a	96	2	4882
a	23	100	3377
a	65	99	2198
a	28	17	772
a	32	84	3073
a	70	65	4164
a	53	23	1935
a	18	91	21
a	39	100	2868
a	4	26	906
a	80	91	672
a	26	43	1243
a	16	13	3757
a	37	94	2449
a	98	92	1045
a	9	34	2774
a	86	48	1312
a	51	78	3739
a	6	76	1146
a	84	14	3143
a	49	36	563
a	13	54	860
a	87	19	2906
a	74	36	1578
a	92	94	1871
a	99	52	3059
a	65	100	1303
a	90	100	137
a	1	10	1142
a	75	15	2673
a	58	77	2775
a	21	71	3141
a	78	8	2721
a	65	21	1184
a	51	38	1621
a	54	49	1566
a	36	79	2359
a	5	46	4657
a	62	81	2630
a	27	81	3164
a	9	43	4240
a	86	75	4155
a	88	33	1903
a	17	27	53
a	15	69	4060
a	37	40	3240
a	42	37	1161
a	45	24	4551
a	84	21	4950
a	49	93	3150
a	30	73	3227
a	92	85	2492
a	96	16	3087
a	82	31	2493
a	33	84	397
a	72	25	4778
a	83	68	4633
a	62	88	1617
a	83	53	3697
a	47	27	4048
a	69	10	1091
a	52	86	4368
a	15	66	3691
a	34	60	3339
a	55	43	853
a	10	53	3281
a	49	86	1425
a	70	27	4465
a	35	7	1171
a	92	44	3785
a	55	88	3484
a	40	90	2243
a	14	57	577
a	53	98	4571
a	71	56	2416
a	75	61	3637
a	22	73	43
a	48	25	2690
a	90	25	4365
a	54	3	3134
a	61	83	1142
a	79	57	1203
a	47	32	237
a	34	55	1894
a	17	21	2170
a	56	24	4240
a	59	37	701
a	6	49	4562
a	50	87	3534
a	40	65	210
a	43	60	4271
a	64	71	40
a	65	79	2669
a	63	49	4971
a	75	50	871
a	80	71	621
a	44	85	1160
a	83	82	443
a	29	18	3455
a	36	100	289
a	76	19	1515
a	27	36	2984
a	47	41	4403
a	30	19	706
a	34	78	1638
a	56	31	3214
a	94	12	593
a	42	30	3874
a	45	3	4971
a	67	42	2717
a	74	88	4343
a	40	72	3669
a	60	27	3688
a	82	8	3851
a	63	62	3158
a	28	76	1183
a	11	12	2960
a	71	46	3547
a	36	28	3210
a	1	22	135
a	75	43	4539
a	7	88	555
a	46	77	4329
a	47	65	1158
a	48	23	1178
a	51	2	61
a	15	40	307
a	54	29	3301
a	27	61	4962
a	47	54	2508
a	86	87	886
a	88	61	43
a	91	24	1859
a	59	51	755
a	23	41	3702
a	81	98	3663
a	84	41	4524
a	13	83	2998
a	89	34	1325
a	70	12	428
a	31	57	1595
a	75	83	3373
a	38	37	1435
a	64	85	1367
a	28	75	4657
a	85	22	4691
a	72	53	825
a	36	27	1975
a	75	32	2954
a	21	100	1585
a	22	82	1746
a	80	53	959
a	39	62	1069
a	26	17	2676
a	97	19	756
a	44	75	1359
a	46	84	4429
a	7	81	797
a	69	93	1014
a	73	26	3362
a	41	97	4529
a	5	11	2807
a	79	20	2479
a	9	72	1206
a	34	64	2960
a	35	82	3684
a	20	19	2986
a	3	61	1527
a	77	30	215
a	24	86	2820
a	6	26	1984
a	84	48	3468
a	13	76	2737
a	89	43	4212
a	70	7	1245
a	92	48	3234
a	3	74	556
a	60	41	906
a	63	44	991
a	28	66	17
a	71	28	3098
a	39	55	613
a	44	66	2591
a	100	39	950
a	7	78	3372
a	17	96	4387
a	73	3	920
a	15	62	3593
a	93	64	4101
a	88	11	327
a	35	91	1237
a	91	22	2764
a	20	26	231
a	3	34	66
a	23	63	2603
a	64	52	4522
a	13	69	2492
a	18	16	1979
a	75	65	3762
a	38	87	1736
a	21	5	2816
a	57	27	4408
a	4	67	585
a	100	95	471
a	29	69	4059
a	85	24	1870
a	11	51	2960
a	14	28	3181
a	89	93	2283
a	100	46	2406
a	47	92	2237
a	86	9	1257
a	69	79	172
a	17	89	2337
a	76	55	1589
a	24	53	844
a	79	26	4837
a	35	64	3685
a	55	29	4965
a	20	33	2387
a	6	20	3185
a	53	39	4527
a	38	78	2894
a	99	76	2588
a	7	47	246
a	29	94	530
a	85	33	1542
a	68	47	1434
a	16	61	3156
a	72	42	507
a	71	18	4592
a	80	26	4753
a	48	51	540
a	12	9	379
a	69	72	4739
a	19	73	274
a	93	82	2768
a	94	64	4838
a	98	31	4321
a	52	7	3740
a	35	73	1754
a	55	26	4486
a	20	40	3623
a	3	16	1830
a	59	95	905
a	77	9	3321
a	57	37	3769
a	43	22	3199
a	65	37	3692
a	29	87	3675
a	93	58	1488
a	58	12	3269
a	78	75	4020
a	48	42	4893
a	16	67	1090
a	41	93	1710
a	98	22	346
a	62	16	2168
a	27	30	858
a	9	100	1104
a	66	79	114
a	49	13	3053
a	13	31	4877
a	74	31	3980
a	25	36	2370
a	23	74	4751
a	28	55	2927
a	85	66	1062
a	89	7	4432
a	70	99	4496
a	4	56	3788
a	78	35	166
a	29	80	4251
a	33	21	3289
a	53	90	4317
a	58	23	3366
a	41	53	2345
a	79	64	2874
a	44	38	803
a	9	28	2659
a	61	42	3668
a	69	58	2379
a	34	12	2574
a	19	87	3533
a	94	50	2537
a	98	17	4773
a	30	96	4826
a	52	21	2061
a	25	45	4358
a	50	31	2198
a	14	73	2216
a	57	55	1428
a	46	19	182
a	29	41	2166
a	16	34	4267
a	1	69	551
a	93	12	4778
a	22	8	3632
a	80	15	4217
a	26	71	4423
a	83	10	1849
a	20	86	4348
a	94	53	3560
a	41	79	3376
a	42	71	1066
a	81	32	1579
a	6	97	2755
a	45	58	3519
a	49	63	2949
a	67	85	70
a	87	14	259
a	99	27	4972
a	64	23	307
a	89	17	967
a	14	80	2961
a	53	59	2897
a	1	45	4473
a	57	56	3028
a	7	19	1296
a	65	8	2058
a	33	39	3539
a	1	94	698
a	97	66	4295
a	83	19	4802
a	66	41	4624
a	12	45	2108
a	86	44	4621
a	15	96	3872
a	98	35	41
a	66	88	3936
a	30	82	737
a	52	27	3462
a	23	81	778
a	82	56	987
a	84	97	2632
a	50	17	390
a	32	71	376
a	21	43	1811
a	95	84	827
a	78	52	1084
a	48	71	551
a	11	77	2789
a	54	45	501
a	5	50	4747
a	27	77	2752
a	83	24	1846
a	66	32	3848
a	69	21	2242
a	91	40	249
a	20	100	4234
a	59	3	4541
a	42	73	2656
a	24	31	3492
a	77	85	3237
a	13	3	252
a	70	60	2823
a	92	73	3929
a	38	21	1972
a	60	98	1808
a	8	72	3923
a	50	8	2883
a	1	63	4948
a	57	74	2699
a	4	28	4576
a	78	63	3353
a	65	26	1841
a	46	36	1103
a	33	49	812
a	90	2	1654
a	73	74	2098
a	54	36	1355
a	36	90	3081
a	93	23	2863
a	41	17	1631
a	61	78	2535
a	26	80	575
a	27	66	2546
a	83	33	1828
a	47	15	4172
a	12	35	517
a	88	84	3816
a	51	72	1017
a	34	16	896
a	94	46	3826
a	5	76	1273
a	81	11	4628
a	62	55	1826
a	6	74	732
a	10	25	2140
a	45	37	257
a	30	92	4700
a	13	60	3392
a	92	64	2442
a	95	53	1704
a	99	14	364
a	89	100	3557
a	75	9	714
a	58	67	2115
a	4	27	615
a	26	40	3282
a	29	13	2458
a	51	32	4983
a	36	65	1474
a	19	11	3206
a	22	20	933
a	79	45	3999
a	26	91	2335
a	9	33	655
a	83	38	3765
a	51	81	2428
a	17	33	4530
a	42	59	1226
a	25	97	318
a	30	71	2436
a	91	87	3343
a	96	26	3371
a	95	50	3358
a	50	58	2718
a	1	9	2185
a	39	28	2301
a	4	2	700
a	43	89	1495
a	26	51	958
a	65	20	3025
a	46	54	4627
a	51	41	3356
a	16	5	464
a	36	72	3166
a	19	16	2034
a	58	61	4401
a	41	3	3369
a	98	84	4014
a	56	11	3135
a	94	24	3908
a	42	34	1852
a	6	68	281
a	62	33	1379
a	10	11	1978
a	84	22	3331
a	31	68	2527
a	92	86	1107
a	38	62	25
a	99	60	4221
a	28	96	2197
a	32	99	2867
a	14	55	212
a	18	74	4015
a	1	2	453
a	78	16	74
a	43	94	1975
a	48	99	424
a	19	25	1251
a	37	79	3270
a	61	89	4562
a	79	51	3717
a	27	41	4623
a	83	52	622
a	66	4	3912
a	86	67	4035
a	34	61	3695
a	59	47	3080
a	6	63	4609
a	62	40	3669
a	67	63	2694
a	49	85	3589
a	31	77	4428
a	74	87	4339
a	40	91	3069
a	8	100	4497
a	82	23	1297
a	11	17	2171
a	14	62	1270
a	53	97	4691
a	71	59	2970
a	58	92	3467
a	43	87	4515
a	68	85	1876
a	69	97	4626
a	79	56	4172
a	9	84	2801
a	27	46	2094
a	30	41	3566
a	20	7	756
a	76	100	1253
a	59	36	700
a	24	66	4671
a	23	26	1340
a	64	41	4570
a	45	9	4667
a	10	61	794
a	50	84	1992
a	13	32	3241
a	70	19	3374
a	40	66	2152
a	38	40	3009
a	65	78	4965
a	71	48	3957
a	36	22	842
a	1	28	1553
a	22	65	159
a	7	98	4013
a	83	85	3873
a	29	17	3393
a	68	92	1952
a	15	34	3969
a	19	39	3773
a	62	75	4770
a	27	39	503
a	88	55	1469
a	91	2	2574
a	94	13	2195
a	24	73	497
a	6	41	2782
a	10	36	1916
a	84	35	3047
a	50	79	817
a	35	52	1238
a	74	89	1680
a	40	73	3929
a	85	12	494
a	14	8	507
a	1	21	1665
a	75	42	4574
a	22	88	3553
a	80	63	2397
a	97	25	1260
a	26	23	1542
a	7	91	184
a	46	82	4976
a	76	11	50
a	24	33	4232
a	61	100	3593
a	34	70	2376
a	55	49	247
a	20	21	553
a	96	78	3790
a	6	32	4966
a	31	56	371
a	89	33	1021
a	70	13	3363
a	92	58	4745
a	75	82	1403
a	60	19	1345
a	99	88	1602
a	63	38	3068
a	28	68	1340
a	11	4	1733
a	85	21	3644
a	14	19	713
a	90	64	3575
a	26	30	3442
a	83	99	4560
a	16	88	591
a	15	48	1911
a	19	53	892
a	93	70	2046
a	5	10	2222
a	9	79	2641
a	30	2	2156
a	20	28	2859
a	3	60	1108
a	77	29	2199
a	25	79	4257
a	6	27	2806
a	13	75	3798
a	40	55	2453
a	43	34	2758
a	99	65	3107
a	7	56	4600
a	68	58	2105
a	14	26	798
a	72	61	4998
a	80	45	4348
a	26	25	2650
a	7	73	4928
a	12	20	1411
a	51	19	2762
a	15	57	1248
a	88	12	1814
a	52	50	3385
a	55	7	226
a	77	22	4093
a	24	94	4795
a	25	80	4660
a	13	68	2522
a	89	51	1527
a	40	62	2692
a	95	13	1284
a	43	27	4164
a	11	50	2835
a	89	92	1524
a	90	82	4121
a	36	10	4936
a	39	47	1723
a	80	36	1294
a	61	30	2026
a	100	47	3566
a	47	95	3527
a	12	19	2561
a	86	14	2323
a	19	67	3413
a	37	21	1230
a	49	18	2410
a	30	12	2107
a	88	19	3081
a	25	89	1406
a	23	55	1212
a	64	12	3621
a	53	38	788
a	4	75	1342
a	100	71	4368
a	63	93	2003
a	65	35	860
a	33	26	4129
a	16	62	498
a	39	36	599
a	97	37	2554
a	80	27	4432
a	44	49	4023
a	69	55	1869
a	16	77	2972
a	51	97	1302
a	56	84	397
a	98	28	1330
a	81	60	543
a	27	24	2163
a	35	72	4785
a	3	19	2615
a	59	94	874
a	81	77	2406
a	82	85	210
a	45	95	3146
a	49	100	1555
a	89	61	3459
a	53	47	2513
a	18	3	3011
a	92	30	2161
a	74	100	1950
a	43	9	497
a	7	39	2065
a	65	36	3108
a	29	86	3831
a	1	74	1462
a	73	53	3518
a	19	81	1431
a	94	72	2634
a	81	53	555
a	49	12	1739
a	74	28	1639
a	59	87	801
a	64	26	1083
a	84	85	2134
a	14	71	1420
a	4	57	2096
a	8	60	4164
a	7	28	283
a	46	9	4852
a	29	47	1557
a	33	20	210
a	36	39	3334
a	1	67	3405
a	58	20	4467
a	80	9	3144
a	79	67	1109
a	73	62	726
a	94	51	4360
a	24	11	1438
a	98	46	3438
a	64	17	1476
a	28	15	2368
a	50	28	470
a	31	2	4808
a	1	43	1526
a	95	97	514
a	78	43	465
a	8	35	2322
a	11	94	1976
a	1	68	3324
a	93	11	4371
a	97	72	1511
a	78	90	1478
a	26	68	860
a	66	47	2600
a	17	68	3769
a	19	95	2627
a	45	57	2992
a	66	94	3927
a	13	16	1548
a	87	9	1362
a	91	74	4854
a	55	96	3615
a	25	53	3049
a	99	26	4940
a	32	65	777
a	13	97	926
a	14	81	4047
a	53	58	130
a	21	33	3846
a	8	42	4533
a	46	27	522
a	16	26	2477
a	72	71	4712
a	36	85	2285
a	58	38	2478
a	17	61	2869
a	20	94	4867
a	24	25	3680
a	42	79	1714
a	6	89	2029
a	98	32	739
a	45	50	1353
a	66	89	4674
a	13	9	186
a	70	58	2384
a	38	19	1105
a	25	62	4666
a	82	57	4694
a	45	67	3945
a	28	29	201
a	33	78	4403
a	57	64	2532
a	38	98	4603
a	40	8	4651
a	29	58	4620
a	97	90	1081
a	79	94	4999
a	12	37	815
a	86	36	3628
a	34	22	3044
a	17	54	3232
a	37	59	3351
a	5	66	3388
a	6	80	3163
a	30	90	716
a	87	31	3376
a	70	61	3605
a	77	37	1561
a	82	48	2810
a	26	46	1992
a	33	48	3973
a	16	8	2847
a	36	91	2259
a	41	16	166
a	61	77	523
a	30	50	4895
a	86	63	1769
a	51	75	3771
a	37	36	1972
a	59	27	4523
a	98	50	196
a	49	33	408
a	30	93	3864
a	13	59	4857
a	35	18	4451
a	91	81	4476
a	38	13	2983
a	99	49	4933
a	82	43	3823
a	28	19	632
a	70	71	4966
a	1	55	4370
a	57	82	3272
a	12	68	1183
a	97	84	206
a	5	35	1565
a	79	44	3091
a	61	70	1952
a	86	54	3553
a	51	80	2816
a	88	92	4094
a	69	6	2141
a	37	45	2990
a	77	70	3793
a	42	56	4140
a	84	8	3923
a	87	45	4195
a	38	4	135
a	96	27	581
a	50	59	1156
a	33	81	3120
a	18	80	1077
a	57	91	626
a	39	31	89
a	4	3	3175
a	80	84	4725
