p	max	2000	50000
a	905	1034	2353
a	1138	1446	1195
a	1908	646	4096
a	1214	1043	8732
a	1714	75	2313
a	757	280	7553
a	1308	1688	5161
a	88	1905	7191
a	1430	175	4862
a	321	1705	1830
a	1404	1184	1725
a	1520	1273	4737
a	1923	378	3336
a	1282	366	5625
a	991	1128	3205
a	1053	1277	4881
a	1277	819	8117
a	943	1209	7077
a	288	1677	299
a	862	1451	9738
a	36	1751	3933
a	1053	578	2101
a	276	166	2147
a	43	245	5919
a	1055	500	6912
a	45	1567	9236
a	1650	702	3472
a	1149	1733	6588
a	1064	1625	5761
a	1463	883	7589
a	24	1830	5871
a	1149	106	6317
a	174	1240	6018
a	579	1672	9675
a	1778	1286	7252
a	503	1696	5660
a	125	898	9044
a	93	1944	1044
a	990	1438	4665
a	1414	44	6225
a	1988	65	443
a	1326	1448	1028
a	1697	1300	65
a	1792	1020	4869
a	1017	1136	7587
a	1727	740	3585
a	1999	579	8360
a	1321	1128	3181
a	978	1105	6349
a	1254	1982	9033
a	726	231	7339
a	1685	208	1705
a	1851	1736	883
a	198	588	5943
a	1316	1365	3730
a	1519	302	2096
a	1429	530	9796
a	1881	1597	9919
a	43	689	5624
a	1867	638	419
a	1830	582	9688
a	1152	377	9533
a	1295	1017	4461
a	677	434	4925
a	716	152	3590
a	1124	109	2468
a	1087	123	4565
a	1230	550	3938
a	1385	1323	4356
a	1947	1623	9721
a	425	898	9228
a	791	1515	6529
a	1718	698	7564
a	1665	1582	6347
a	1769	1374	2034
a	346	1412	8228
a	844	651	9020
a	789	1834	6566
a	316	108	3855
a	46	1853	9274
a	1791	1057	5277
a	1515	1734	9255
a	523	934	2392
a	394	1054	9182
a	1872	133	984
a	1558	1154	6992
a	1932	743	9958
a	1238	1658	2801
a	1699	1268	8524
a	1733	1144	1544
a	1014	238	1960
a	744	1438	1936
a	447	827	2377
a	283	266	7651
a	1925	1658	3163
a	1560	546	3140
a	656	1748	5584
a	1948	1677	4143
a	1309	1477	8537
a	1071	154	5591
a	439	1619	1261
a	460	866	9974
a	1938	163	4445
a	1403	1287	2124
a	1292	356	5047
a	436	1146	8944
a	1679	1837	2888
a	1536	1109	4371
a	563	1533	6006
a	1646	516	5190
a	1572	1391	858
a	1683	1786	8869
a	67	522	2315
a	103	1956	1510
a	193	1012	4795
a	569	957	8407
a	216	1427	3682
a	1906	1312	5041
a	1173	697	6509
a	1620	22	4081
a	1546	1169	6734
a	1710	1936	1248
a	239	377	3153
a	1198	100	5437
a	804	1751	9930
a	86	1256	880
a	790	1414	8401
a	861	1710	2528
a	368	793	4918
a	845	873	310
a	61	1242	191
a	79	401	6047
a	976	1292	7859
a	780	916	4003
a	674	371	4431
a	1061	613	9382
a	261	281	6923
a	653	1031	8720
a	1995	1044	2589
a	549	1270	4950
a	217	629	4975
a	145	1060	1443
a	1570	624	7267
a	1736	888	2866
a	1897	1646	1819
a	1494	600	6700
a	1487	1793	2837
a	735	1580	165
a	223	472	4076
a	149	1573	2271
a	956	1947	8346
a	1385	255	3380
a	297	1630	3521
a	1064	1988	1065
a	1887	1500	5306
a	1966	1361	6594
a	310	536	9088
a	725	759	2444
a	409	1273	1961
a	197	1870	140
a	416	43	9583
a	794	1328	8217
a	95	931	2329
a	1015	114	2796
a	824	1843	595
a	1561	1854	1868
a	1568	1006	3127
a	1310	1463	8694
a	115	1934	1771
a	1127	825	8011
a	576	1420	8866
a	378	228	8167
a	1192	1298	6159
a	1542	54	7327
a	952	171	9127
a	1085	1285	4979
a	1201	1060	802
a	456	1050	8542
a	223	1948	2972
a	1219	303	8746
a	1392	713	181
a	1445	1873	8784
a	1191	173	9727
a	626	1681	6323
a	453	1459	7843
a	517	351	2698
a	1764	1852	3995
a	1331	135	2268
a	706	648	8897
a	1315	1290	8363
a	247	552	2037
a	1349	1458	3481
a	747	1632	4404
a	1303	1845	4875
a	540	1659	2953
a	1549	1513	4891
a	443	895	1563
a	1937	283	5356
a	835	1169	8194
a	1455	110	6161
a	1667	590	1651
a	1600	635	3508
a	1028	252	5700
a	1198	1432	7192
a	841	145	8343
a	1138	617	780
a	1344	1796	7950
a	1491	299	5556
a	1553	484	315
a	804	1926	6136
a	1839	1758	2016
a	757	446	6592
a	741	537	8428
a	1700	492	5503
a	524	113	3500
a	409	974	4764
a	40	1914	5031
a	390	486	8446
a	1683	1415	7634
a	318	1257	1320
a	217	1286	3575
a	1139	571	690
a	251	1222	9989
a	1655	579	536
a	1874	1766	2952
a	832	521	8584
a	228	898	2227
a	689	400	697
a	984	884	7800
a	1461	1518	4187
a	507	1757	7816
a	1724	216	7813
a	1344	1472	5866
a	1085	1554	4517
a	1450	837	8571
a	239	2	7214
a	105	1677	2554
a	170	1543	2557
a	1253	1868	4531
a	66	1620	3495
a	852	1963	215
a	624	1110	8229
a	1246	543	1227
a	121	1084	813
a	1368	649	9642
a	1815	465	2959
a	93	1086	498
a	476	1194	1768
a	1933	1402	9957
a	611	1173	6903
a	574	1387	9142
a	445	1357	925
a	565	848	9154
a	1886	990	1543
a	233	735	8330
a	1100	747	6921
a	1393	1655	7528
a	1879	371	6042
a	25	715	6509
a	1664	1684	2108
a	1639	1703	9442
a	221	779	3732
a	1722	1745	936
a	1666	901	3079
a	894	1074	3431
a	1779	52	2962
a	1816	42	4049
a	89	169	8693
a	437	751	7724
a	225	1465	2842
a	6	1864	9590
a	1903	95	6673
a	1776	1218	9940
a	674	970	7417
a	1741	1724	7052
a	718	1263	5518
a	916	627	4735
a	1877	1356	2380
a	579	987	7375
a	946	458	5400
a	1349	1251	4551
a	127	391	1772
a	420	997	4283
a	1856	1241	7514
a	1623	221	2210
a	846	1383	9171
a	500	1831	7580
a	122	5	84
a	1807	1702	424
a	608	1960	9588
a	1662	1240	7953
a	1588	283	8946
a	191	1035	4421
a	138	1157	5854
a	447	1181	8052
a	728	221	766
a	1546	819	4139
a	43	1024	9267
a	940	1298	3193
a	884	1276	5936
a	24	1528	9926
a	580	825	6262
a	1444	1406	1004
a	1507	1550	9070
a	425	1361	1565
a	1697	1671	5711
a	549	1640	7123
a	397	1771	1712
a	1542	1001	2651
a	1268	620	1454
a	475	411	3449
a	73	1871	5491
a	184	988	914
a	1860	1220	2114
a	1258	1394	3883
a	288	1190	7501
a	486	57	9016
a	1392	1792	5697
a	1270	1565	4003
a	1143	1281	6752
a	221	1560	8782
a	147	1901	8407
a	163	102	8571
a	292	834	6866
a	617	743	250
a	232	515	6539
a	1763	1932	3138
a	379	1080	4536
a	188	1334	9540
a	794	319	507
a	1532	655	1422
a	134	1624	9241
a	1750	1497	7992
a	1476	838	9280
a	1155	683	3822
a	606	1483	4738
a	680	1609	8282
a	1681	1955	7819
a	205	82	7910
a	1134	649	1621
a	1244	1893	9105
a	809	1216	727
a	1599	1085	2382
a	1378	1427	4008
a	1053	637	484
a	1311	933	5966
a	1493	1090	4620
a	926	93	5668
a	1191	723	8031
a	213	1796	574
a	1781	287	246
a	176	390	9014
a	1670	647	5693
a	898	1033	2059
a	1663	1392	8884
a	1075	1019	3766
a	388	251	7162
a	1199	897	7225
a	1289	1692	7349
a	263	677	4482
a	413	344	1670
a	1856	1512	8114
a	364	1430	3026
a	973	256	2889
a	1775	215	2371
a	463	1506	6275
a	541	1896	297
a	1180	437	8909
a	1844	988	573
a	1915	1828	9037
a	1097	1137	7732
a	1369	500	5201
a	1883	126	3656
a	447	1346	5860
a	905	1893	3861
a	1083	1186	3211
a	484	1398	8460
a	1853	922	3511
a	986	812	1798
a	1991	1419	458
a	1691	1143	670
a	866	326	9835
a	1491	841	8817
a	520	472	5981
a	919	432	8456
a	370	1593	7751
a	1555	784	1686
a	612	166	1751
a	372	1119	4607
a	1744	183	2542
a	432	1116	3196
a	17	450	5075
a	785	1844	6257
a	492	100	4077
a	1603	252	7020
a	1179	740	6008
a	1382	1069	1680
a	464	973	9471
a	88	105	3638
a	1725	1585	3510
a	217	267	8866
a	1909	1056	6486
a	1365	66	2031
a	800	262	8029
a	1249	1213	8337
a	580	1225	2785
a	87	1407	9010
a	1618	1049	1396
a	1592	1981	7153
a	1323	1215	3651
a	57	1208	7073
a	218	790	6737
a	1085	948	1856
a	1417	490	6610
a	1493	351	1587
a	407	832	74
a	1827	1107	7638
a	621	1652	7021
a	144	120	7788
a	128	669	7189
a	642	283	1260
a	1548	1411	3063
a	1216	956	3297
a	898	1969	6471
a	1698	1520	3099
a	1859	706	9164
a	280	584	5365
a	1868	652	4827
a	934	674	2220
a	886	1991	2509
a	632	1826	7355
a	309	1183	4827
a	710	965	2460
a	1139	725	2353
a	362	95	4456
a	1337	925	1378
a	1962	616	2376
a	475	276	5001
a	590	671	6848
a	1916	1067	6624
a	1969	444	1464
a	498	1679	1109
a	1678	292	4455
a	636	1897	4402
a	122	1251	3495
a	1014	591	8635
a	968	435	5994
a	1948	1902	2540
a	1341	1006	4969
a	408	1846	4458
a	1899	76	901
a	45	235	3708
a	502	1278	1287
a	400	606	534
a	1947	498	1758
a	1200	861	5841
a	1744	922	68
a	1306	1613	4825
a	1068	348	4229
a	127	1408	236
a	473	1833	4456
a	646	782	343
a	478	1286	4893
a	775	174	3054
a	727	1925	1378
a	369	373	4129
a	1164	734	5232
a	975	999	7572
a	265	178	6848
a	541	1465	6062
a	887	1339	2066
a	1316	993	9114
a	1913	939	795
a	520	1260	7616
a	1366	1871	6662
a	693	195	3053
a	1668	1261	4875
a	1373	609	5860
a	1604	1847	1389
a	453	922	8009
a	1	1545	190
a	98	1551	4599
a	1832	1210	7787
a	1845	1939	7265
a	1410	1136	337
a	1193	1376	2553
a	909	1175	4462
a	1947	1179	4937
a	273	649	2260
a	1603	301	9695
a	402	47	4595
a	976	456	2573
a	118	485	2752
a	192	615	7441
a	639	781	6478
a	1815	1152	8155
a	985	430	3367
a	1817	463	6841
a	1213	750	3738
a	74	631	6581
a	1646	380	9054
a	1222	772	7495
a	892	331	2259
a	514	863	3377
a	1503	869	2402
a	1602	766	3369
a	1837	1541	785
a	1219	306	6320
a	781	467	5880
a	1835	1720	4887
a	161	1226	5260
a	474	1743	1029
a	813	834	6014
a	1970	1081	9871
a	1382	829	9945
a	107	1827	983
a	1857	325	3783
a	715	1812	1965
a	522	1108	121
a	667	389	6895
a	47	1683	5052
a	941	1482	852
a	2000	1575	3673
a	252	1107	5326
a	1960	1166	8109
a	784	1419	677
a	916	1452	6072
a	217	400	3240
a	1771	1416	2459
a	1623	491	9293
a	978	549	3003
a	1402	221	9268
a	1531	819	6301
a	1517	764	9564
a	214	1511	4616
a	219	651	4451
a	71	426	5633
a	1263	1512	5509
a	509	1849	7878
a	1325	1269	4631
a	1775	1201	1893
a	1166	139	5759
a	998	1715	7334
a	1422	817	775
a	103	21	1817
a	1925	1674	8736
a	1798	1160	3581
a	1959	1658	8472
a	550	732	2136
a	419	1962	8045
a	954	1597	569
a	271	1941	3949
a	555	1090	4299
a	1735	19	4045
a	465	664	7127
a	714	1761	2319
a	1908	1477	1908
a	1735	1652	6760
a	266	938	1532
a	1294	1694	5758
a	501	1691	8831
a	653	302	991
a	782	1458	2498
a	141	538	8739
a	999	428	9223
a	482	1400	3089
a	1992	1275	9265
a	1667	17	2855
a	1063	1416	1245
a	966	718	3609
a	1010	598	2991
a	1397	154	1718
a	401	1286	3791
a	1789	1704	5560
a	1473	1722	8173
a	1224	1760	7237
a	200	136	8322
a	1198	212	2623
a	594	40	7024
a	601	1532	2573
a	875	529	2274
a	340	876	6484
a	1523	477	5841
a	236	1229	7043
a	1601	599	4290
a	681	872	5439
a	1290	838	5452
a	884	353	8021
a	1435	1683	3821
a	1845	1188	8263
a	605	1293	1836
a	1248	964	7803
a	40	1499	7733
a	1474	1562	1179
a	1810	1868	7625
a	948	1909	5786
a	69	1420	9964
a	1674	691	4697
a	897	433	4304
a	293	536	9310
a	1729	1828	3180
a	1199	1276	9353
a	491	1078	8408
a	1310	1803	3414
a	1012	1660	4251
a	41	1259	5934
a	982	156	3257
a	362	1149	9058
a	1837	1846	985
a	735	444	6994
a	1537	26	8811
a	1221	529	3844
a	1904	1193	9977
a	389	134	9222
a	1959	359	1730
a	1334	848	2737
a	52	64	6654
a	1961	1258	6830
a	1908	381	4979
a	202	1621	2730
a	1124	300	9097
a	1036	746	7879
a	467	587	2432
a	1813	814	854
a	822	1475	5167
a	363	490	8276
a	1543	245	1589
a	1004	482	929
a	298	339	6998
a	1977	1881	4126
a	1289	1974	577
a	275	1773	4241
a	1049	706	9553
a	1093	989	8912
a	991	1825	2037
a	16	1727	2548
a	1835	72	6116
a	606	340	7310
a	491	479	7347
a	484	1132	2422
a	945	1782	6826
a	592	1901	2362
a	1378	260	8081
a	1523	1365	5859
a	38	371	8003
a	1274	1877	5606
a	1587	1820	1743
a	748	12	1949
a	1161	1687	8336
a	381	1185	8271
a	1142	324	5527
a	476	335	8111
a	1419	1371	6300
a	1421	393	7982
a	1739	146	1881
a	289	1364	5912
a	1748	1708	6283
a	867	503	6448
a	1462	718	2990
a	1390	1921	8258
a	1964	1968	2575
a	221	174	1438
a	73	1874	499
a	1897	1491	9834
a	518	1114	3313
a	961	543	2021
a	357	958	1405
a	797	1457	8262
a	1906	611	1450
a	1445	357	4568
a	311	1713	7710
a	592	1193	5146
a	1304	1051	9023
a	790	58	2436
a	1811	588	8408
a	804	1558	3860
a	1871	324	2937
a	704	342	9909
a	561	499	7129
a	319	455	7580
a	941	1795	8971
a	563	541	7096
a	750	921	1517
a	980	626	4866
a	1918	131	6779
a	355	512	5782
a	1902	1284	1482
a	325	1208	2192
a	1784	163	239
a	1837	487	7011
a	1599	1048	1246
a	1489	377	2540
a	1415	17	5928
a	1994	1302	6654
a	688	1804	6589
a	1239	1689	8675
a	1816	1694	7593
a	737	1945	8879
a	1818	308	1524
a	1431	1055	8116
a	746	1753	3409
a	1651	1654	5420
a	623	73	7657
a	644	1602	3197
a	1213	1199	2302
a	1218	635	4648
a	298	898	5113
a	187	1789	5545
a	134	292	611
a	542	417	2774
a	1937	1331	4588
a	1026	626	6851
a	1282	1000	1417
a	1796	1138	7670
a	1685	1793	6387
a	1914	931	7442
a	353	1906	2078
a	1455	1003	4518
a	585	1811	6611
a	811	465	3611
a	11	1061	8886
a	1666	565	8639
a	1929	1885	2888
a	760	1954	7175
a	1096	1776	959
a	1977	73	4272
a	1382	1030	2825
a	1091	1847	3906
a	1013	417	5655
a	1257	579	5280
a	1741	177	3232
a	1121	1320	2320
a	1960	1064	7162
a	1130	1462	7940
a	443	700	6241
a	171	1081	5836
a	1139	1212	4238
a	288	463	6439
a	108	64	8918
a	1088	1614	5312
a	1858	126	2252
a	1897	540	9739
a	500	298	9767
a	1724	603	3839
a	1300	1107	7211
a	440	1045	6783
a	1823	897	8168
a	1915	992	478
a	829	209	9975
a	684	776	8694
a	1668	114	4211
a	939	910	7781
a	155	1983	780
a	102	268	9940
a	893	527	596
a	17	1678	2108
a	1372	1400	6949
a	328	345	415
a	805	809	7660
a	434	714	4252
a	420	265	2446
a	1054	1504	1333
a	828	414	1772
a	1427	770	995
a	1729	134	7552
a	1342	1471	4401
a	1607	1649	7509
a	406	1675	1013
a	1459	405	4615
a	871	169	1051
a	1943	127	4440
a	917	449	5940
a	244	1759	6712
a	1198	50	4704
a	294	1024	7686
a	691	1432	9241
a	1389	829	7094
a	197	987	3364
a	1251	1264	1201
a	1548	988	3661
a	1216	285	4005
a	771	516	5161
a	42	1224	3992
a	372	343	4509
a	669	1917	8375
a	160	719	6225
a	621	824	5334
a	1209	708	6722
a	88	1798	6752
a	1815	278	1606
a	1070	475	1593
a	579	348	7214
a	1077	1477	8465
a	745	100	505
a	1199	1110	3374
a	1510	189	3272
a	46	1054	1611
a	975	514	4829
a	1807	1059	8764
a	1286	226	8542
a	301	736	9766
a	202	1675	2500
a	347	430	5888
a	734	1102	6928
a	6	1547	5065
a	1751	363	7242
a	1963	1470	7380
a	799	1242	4685
a	358	866	1790
a	93	1827	8512
a	1430	1724	2361
a	1824	1143	9022
a	616	4	91
a	464	273	4821
a	999	1283	892
a	872	174	9582
a	1531	1601	5795
a	1352	1444	7212
a	964	582	2576
a	219	1561	4180
a	97	657	5925
a	1752	1241	7778
a	267	1423	8435
a	1067	12	2123
a	1429	621	1332
a	1565	1797	3081
a	147	853	1190
a	573	1447	6773
a	133	362	1568
a	1221	1291	7707
a	942	1252	6011
a	1440	1646	5891
a	543	787	908
a	1064	1098	700
a	400	1787	2087
a	1507	210	7
a	861	1516	7394
a	497	1721	3431
a	1052	1595	1629
a	1970	1042	2957
a	1498	1767	1355
a	1636	1793	2272
a	1940	718	6580
a	1924	1867	4163
a	1488	261	7040
a	153	562	6479
a	1241	979	6332
a	602	671	1367
a	51	1935	7640
a	413	1804	8570
a	148	883	1657
a	535	353	2967
a	1197	776	4518
a	662	765	3143
a	1789	570	7943
a	1024	1474	3339
a	267	1867	9552
a	1914	1921	7917
a	823	426	1713
a	258	126	8738
a	1567	783	6681
a	1609	1321	1847
a	979	1580	8285
a	739	1784	5662
a	723	223	4864
a	1295	1965	5260
a	799	338	8593
a	144	392	7176
a	755	558	550
a	681	695	7997
a	220	163	3568
a	884	842	107
a	367	1928	2620
a	1038	277	3752
a	1315	944	6051
a	1769	845	5819
a	1202	1782	1040
a	738	403	3550
a	422	1510	8569
a	1098	1959	2771
a	1997	1381	2150
a	992	1734	6221
a	1999	235	4636
a	1160	1246	5199
a	1397	133	9883
a	258	674	5341
a	1953	1927	1593
a	514	1607	4482
a	1980	132	248
a	1641	1428	7658
a	493	1560	6758
a	1385	342	81
a	1751	1047	5177
a	1025	261	9484
a	1408	395	7133
a	1816	1592	1082
a	451	60	7189
a	801	1481	2671
a	1638	379	7407
a	683	1965	1478
a	391	1524	5930
a	155	1140	8282
a	1246	1440	6855
a	379	334	3477
a	676	562	1583
a	492	743	532
a	476	1276	6940
a	312	261	930
a	1324	134	3043
a	1933	1328	9678
a	1068	236	4838
a	570	29	2380
a	579	457	213
a	1810	1897	3252
a	293	611	2289
a	454	1107	5562
a	1508	330	4150
a	1932	1748	6408
a	1420	512	6311
a	392	268	1370
a	652	1434	9004
a	599	11	8470
a	1800	958	4088
a	1987	252	3142
a	996	1753	239
a	380	1638	3171
a	126	1094	6518
a	1396	566	8547
a	1269	800	5222
a	1412	1331	450
a	1440	472	261
a	815	448	8138
a	1239	968	4769
a	1018	1724	2937
a	838	995	3541
a	1580	4	6597
a	1543	144	5353
a	1280	1989	6755
a	1430	1483	3546
a	1361	826	9885
a	1347	379	8722
a	102	1966	2944
a	1757	700	5770
a	798	545	5715
a	680	1152	3582
a	1953	15	4967
a	1111	355	505
a	392	1864	2003
a	1314	707	367
a	1208	66	1383
a	1780	1190	7867
a	1155	1757	3615
a	989	1647	875
a	246	120	5894
a	1777	220	708
a	569	1317	2837
a	1687	1707	762
a	682	1548	5942
