p	max	100	2500
a	62	91	6698
a	66	6	9731
a	30	32	2212
a	15	67	2415
a	94	29	9464
a	6	57	5965
a	50	95	4970
a	31	67	5838
a	70	26	4040
a	18	52	2422
a	74	41	4499
a	96	22	7557
a	25	30	3945
a	99	35	24
a	63	9	9113
a	11	31	1645
a	18	71	396
a	57	96	168
a	75	58	4718
a	22	72	768
a	78	21	7732
a	44	93	2759
a	48	24	1516
a	22	59	3716
a	79	62	6842
a	9	86	5350
a	27	44	2799
a	88	46	1436
a	87	78	3807
a	52	92	4455
a	15	72	443
a	59	34	2724
a	42	22	7201
a	23	24	9217
a	6	48	875
a	45	11	8710
a	10	63	4415
a	84	26	2485
a	31	72	8411
a	38	42	4723
a	82	16	187
a	11	20	4742
a	85	5	6525
a	50	41	6993
a	29	98	9857
a	58	89	5467
a	39	9	584
a	97	2	8262
a	78	28	2086
a	80	70	5091
a	26	14	3841
a	68	82	7719
a	51	58	1993
a	15	32	684
a	22	50	6061
a	47	46	2763
a	30	18	1831
a	34	49	6850
a	55	62	9750
a	94	15	4877
a	24	71	3304
a	23	17	4885
a	6	43	7679
a	64	46	6636
a	45	4	1762
a	50	81	1900
a	87	52	2994
a	3	93	8440
a	60	26	1991
a	8	16	9295
a	11	13	9570
a	50	32	9016
a	89	75	3288
a	36	19	6904
a	58	96	8402
a	7	89	4084
a	48	22	8141
a	51	3	7807
a	36	98	1112
a	93	79	6835
a	76	9	1526
a	47	55	4749
a	87	92	1996
a	56	37	1095
a	3	53	605
a	59	48	2677
a	64	37	6474
a	10	33	7945
a	32	30	96
a	14	98	1691
a	70	15	5616
a	57	10	7193
a	3	66	5078
a	4	92	3236
a	64	84	6710
a	65	90	7625
a	89	76	4800
a	90	66	3394
a	22	93	1196
a	61	14	6360
a	44	74	3262
a	100	63	4497
a	46	87	3706
a	93	72	2685
a	41	98	9589
a	24	38	1022
a	5	12	3842
a	34	67	1506
a	35	83	3740
a	20	18	4109
a	64	60	35
a	84	55	510
a	67	25	5399
a	92	55	8614
a	75	73	1887
a	96	50	9405
a	4	91	7544
a	43	32	4818
a	7	62	3473
a	65	83	4453
a	11	59	1215
a	85	16	210
a	33	10	3822
a	72	59	6953
a	47	84	4790
a	51	17	4680
a	17	97	6701
a	73	28	2381
a	79	18	8864
a	88	10	5360
a	86	96	1856
a	56	51	6535
a	55	5	6374
a	59	78	9995
a	81	93	5457
a	6	28	9087
a	32	44	9719
a	13	70	3144
a	89	45	7588
a	35	41	5971
a	18	19	9755
a	92	14	9384
a	21	6	1834
a	99	68	8578
a	100	94	2788
a	65	84	8225
a	28	88	6429
a	63	42	6614
a	85	25	6462
a	53	64	8969
a	36	8	9485
a	97	46	1994
a	47	93	6333
a	12	17	7938
a	69	64	1052
a	15	4	8920
a	73	5	9107
a	56	75	7472
a	88	17	5144
a	20	32	7219
a	25	91	1289
a	6	23	2402
a	23	53	9091
a	81	86	5571
a	32	35	1576
a	89	54	2692
a	92	5	7865
a	21	15	178
a	95	8	2644
a	8	12	4154
a	11	41	4875
a	68	46	8918
a	90	95	564
a	53	73	1684
a	36	55	590
a	54	73	819
a	93	34	8525
a	58	4	3004
a	78	67	4126
a	9	19	5799
a	56	82	6797
a	37	16	3007
a	93	83	1954
a	24	59	3951
a	98	30	808
a	27	6	7184
a	35	70	1616
a	74	23	8698
a	77	10	800
a	59	92	6065
a	25	92	2731
a	60	70	6383
a	82	87	2396
a	84	76	8475
a	31	18	1300
a	57	38	865
a	40	42	1193
a	38	64	5734
a	43	23	9302
a	8	51	9998
a	72	80	4813
a	78	74	5220
a	48	41	9536
a	69	50	3052
a	17	84	2437
a	98	25	8214
a	62	19	6183
a	66	78	787
a	67	100	5534
a	88	31	9823
a	74	30	4122
a	3	22	6832
a	23	75	1610
a	64	24	224
a	28	54	4195
a	84	75	3593
a	85	67	3095
a	14	65	2312
a	57	47	6016
a	40	17	8151
a	21	17	2452
a	4	63	6708
a	7	34	68
a	11	39	6409
a	68	28	5211
a	72	87	5049
a	1	77	9834
a	69	59	7681
a	73	56	5906
a	37	2	3375
a	98	16	2572
a	81	40	9815
a	66	73	7297
a	13	25	9331
a	92	99	4860
a	77	60	5460
a	23	64	824
a	64	31	8430
a	32	72	3328
a	89	9	5527
a	57	48	7717
a	40	24	1682
a	39	64	356
a	4	38	9907
a	43	5	2307
a	63	78	3630
a	29	42	5553
a	90	40	1813
a	54	82	4487
a	80	14	5467
a	61	36	4825
a	69	36	3293
a	17	70	5829
a	73	33	1911
a	81	33	8313
a	62	29	2888
a	67	82	8577
a	87	15	2708
a	91	72	1538
a	23	89	2488
a	8	89	8343
a	64	22	4634
a	28	4	7111
a	13	99	3619
a	89	18	153
a	1	46	5541
a	21	35	3671
a	7	16	73
a	11	85	5125
a	90	51	2512
a	41	32	4895
a	83	16	1556
a	69	45	8810
a	20	92	820
a	6	91	1824
a	31	97	4762
a	3	13	4546
a	77	46	6121
a	82	59	6577
a	45	69	1146
a	84	96	5041
a	85	94	3848
a	50	16	7284
a	14	90	6783
a	70	87	5312
a	57	66	2053
a	21	44	5943
a	95	85	8412
a	78	55	2188
a	48	70	285
a	33	57	8499
a	72	76	137
a	90	58	3001
a	73	66	6723
a	1	80	9590
a	58	35	7195
a	22	5	6149
a	9	48	1487
a	83	25	4038
a	20	91	665
a	76	72	1385
a	94	38	4108
a	81	19	1779
a	62	15	2698
a	30	84	6775
a	13	4	2542
a	87	29	6906
a	70	63	7416
a	92	72	7055
a	38	20	4705
a	8	71	320
a	82	50	3818
a	32	93	6708
a	33	65	4942
a	14	93	1793
a	70	78	548
a	71	84	1996
a	53	14	8287
a	4	19	9940
a	65	27	5589
a	36	89	2192
a	37	85	6045
a	58	42	8364
a	98	69	7041
a	79	37	7522
a	9	57	3842
a	83	30	5227
a	12	34	3830
a	88	83	9605
a	69	31	3214
a	76	71	6627
a	77	79	546
a	42	51	6432
a	5	77	112
a	6	85	9821
a	62	54	7734
a	84	7	1518
a	30	95	2458
a	87	26	4415
a	70	54	6654
a	74	61	5675
a	25	10	3988
a	8	78	1845
a	82	45	9732
a	85	96	1917
a	70	65	7746
a	1	49	9778
a	75	22	385
a	39	100	4130
a	80	91	832
a	63	98	8267
a	97	86	3935
a	79	34	8311
a	9	34	9687
a	66	53	6119
a	30	55	5525
a	51	78	5936
a	34	42	9661
a	59	30	2507
a	42	58	366
a	62	57	3194
a	10	3	5067
a	38	6	5693
a	99	52	4835
a	53	16	3660
a	1	10	2856
a	75	15	646
a	21	71	4574
a	39	29	7689
a	51	38	4944
a	16	4	3955
a	54	49	7032
a	36	79	746
a	19	17	3716
a	58	60	8752
a	83	44	5322
a	86	75	4290
a	52	79	617
a	17	27	8674
a	67	55	4802
a	13	47	2669
a	38	57	6006
a	63	3	3942
a	11	25	1882
a	72	25	2782
a	57	94	9333
a	58	84	3766
a	21	64	5550
a	4	8	8678
a	26	61	9132
a	100	4	6137
a	48	98	5067
a	47	27	564
a	30	33	7727
a	69	10	7419
a	34	60	9344
a	15	66	2093
a	91	53	2833
a	59	44	7236
a	23	2	1475
a	6	62	1678
a	70	27	6006
a	8	99	8126
a	82	22	236
a	53	98	6001
a	97	8	1714
a	22	73	2478
a	78	26	3313
a	83	77	9652
a	48	25	2228
a	69	98	8390
a	54	3	2873
a	19	31	9617
a	76	20	350
a	41	14	3933
a	22	56	8987
a	27	47	3965
a	30	40	1160
a	86	69	33
a	34	55	8272
a	15	75	4661
a	52	93	7917
a	45	10	8474
a	84	27	6957
a	49	79	1132
a	70	18	5901
a	3	87	3282
a	82	17	8627
a	11	23	307
a	85	4	2669
a	72	7	3410
a	71	49	6463
a	22	64	7487
a	83	82	7340
a	10	84	3026
a	52	36	4289
a	24	72	9596
a	42	30	6741
a	64	47	3610
a	32	24	9959
a	87	55	6037
a	92	34	2670
a	75	90	8041
a	38	34	2590
a	95	23	5423
a	60	27	3521
a	99	80	9879
a	8	17	475
a	85	13	7154
a	71	46	8922
a	78	100	7607
a	43	66	5820
a	44	76	7760
a	7	88	3655
a	24	32	2807
a	5	2	48
a	88	61	9145
a	86	87	656
a	52	35	7614
a	96	77	139
a	59	51	2614
a	24	79	2372
a	23	41	6770
a	25	71	8821
a	81	98	8123
a	10	46	5864
a	31	57	9662
a	14	99	7953
a	63	39	8656
a	85	22	9802
a	14	18	2581
a	71	39	8807
a	75	32	9886
a	26	17	3681
a	12	28	7503
a	69	93	7613
a	73	26	4115
a	41	97	7951
a	24	39	7824
a	79	20	644
a	3	61	7631
a	77	30	5544
a	59	72	2871
a	25	72	1882
a	84	48	7031
a	67	24	1575
a	75	72	9596
a	60	41	7354
a	43	35	6876
a	99	94	1803
a	28	66	9691
a	72	60	5492
a	53	70	5007
a	39	55	4888
a	22	85	5431
a	100	39	3040
a	48	5	2577
a	69	70	2805
a	17	96	7022
a	73	3	524
a	76	56	570
a	91	22	3478
a	56	52	7146
a	20	26	3684
a	59	65	645
a	64	52	1250
a	35	40	6024
a	57	27	604
a	99	71	1793
a	100	95	3522
a	63	85	2518
a	65	43	8706
a	89	93	4221
a	14	28	4646
a	53	79	9346
a	90	85	157
a	97	45	1864
a	100	46	7780
a	17	89	867
a	15	7	8453
a	56	76	3531
a	73	4	5492
a	93	89	3088
a	19	64	5790
a	41	83	146
a	42	99	4753
a	98	4	5144
a	35	64	7974
a	23	52	1907
a	25	90	4983
a	32	36	6971
a	31	20	9981
a	89	53	5778
a	40	36	8129
a	60	63	4085
a	33	27	1258
a	90	92	1861
a	78	64	799
a	19	73	2668
a	76	46	650
a	35	73	6090
a	3	16	6133
a	59	95	1961
a	81	78	2303
a	64	2	9831
a	31	29	6779
a	89	62	2781
a	92	29	4906
a	40	43	3799
a	4	49	788
a	43	22	4323
a	63	91	4208
a	65	37	3202
a	11	33	905
a	29	87	7338
a	85	42	6704
a	72	81	7861
a	53	81	8473
a	39	34	161
a	78	75	4612
a	61	17	7828
a	48	42	6233
a	47	98	4692
a	73	54	8647
a	41	93	4775
a	42	85	5716
a	98	22	5554
a	24	3	9092
a	62	16	6823
a	13	31	801
a	52	14	9806
a	35	78	3704
a	81	71	4928
a	28	55	1372
a	14	70	518
a	21	16	856
a	78	35	5765
a	8	59	9924
a	85	51	1793
a	68	29	4418
a	72	88	8221
a	36	38	3710
a	80	8	5302
a	78	82	5965
a	44	38	9346
a	83	5	2226
a	12	63	9484
a	66	70	9016
a	74	6	4898
a	3	30	6333
a	40	25	2145
a	39	67	6963
a	78	42	7912
a	43	4	4043
a	29	41	4163
a	54	83	2386
a	1	69	146
a	58	30	8699
a	41	62	5175
a	97	73	4836
a	26	71	7516
a	12	54	8395
a	15	27	9258
a	17	69	4597
a	76	91	7067
a	94	53	4347
a	42	71	7338
a	6	97	3952
a	62	2	9236
a	66	65	1193
a	87	14	7236
a	52	28	3632
a	55	97	6611
a	38	27	7445
a	59	98	1037
a	23	88	1605
a	82	65	63
a	45	75	7415
a	84	90	4983
a	32	64	70
a	70	93	5546
a	21	34	3960
a	16	25	6910
a	72	70	6718
a	58	25	1464
a	97	66	74
a	79	86	1786
a	9	14	4708
a	86	44	650
a	98	35	713
a	81	25	6809
a	74	8	1425
a	8	65	2482
a	50	17	6796
a	33	79	9056
a	32	71	6431
a	70	84	4268
a	14	91	9142
a	89	26	1753
a	95	84	5895
a	26	38	6607
a	11	77	3602
a	12	85	7940
a	68	10	4079
a	90	59	250
a	73	65	5312
a	93	30	8953
a	97	91	15
a	98	75	3405
a	79	95	9849
a	47	6	7074
a	12	36	9539
a	88	77	74
a	69	21	9615
a	17	55	981
a	91	40	7847
a	77	85	1109
a	24	31	6366
a	91	89	3560
a	77	38	2229
a	75	16	4575
a	38	100	5710
a	46	36	6593
a	16	23	1563
a	90	2	3350
a	36	90	4196
a	37	84	939
a	93	23	3042
a	58	43	4490
a	83	33	8102
a	91	33	2822
a	98	53	7772
a	70	55	2607
a	91	94	9435
a	82	42	7344
a	100	23	4863
a	12	75	9521
a	41	26	3669
a	26	91	3741
a	51	81	6033
a	34	43	9367
a	52	65	3360
a	56	4	4998
a	25	97	9187
a	81	12	7846
a	70	46	9654
a	91	87	2417
a	92	95	2530
a	38	7	8547
a	25	18	3233
a	82	37	6228
a	50	58	1569
a	72	19	5480
a	53	31	1692
a	18	83	1418
a	75	14	9098
a	4	2	5884
a	43	89	1160
a	26	51	8027
a	12	66	1777
a	51	41	8416
a	16	5	1505
a	36	72	2015
a	19	16	8737
a	5	45	1384
a	86	72	5554
a	52	72	5965
a	15	68	9933
a	91	63	3512
a	6	68	3773
a	62	33	3756
a	67	54	1197
a	13	46	8783
a	87	43	1299
a	74	44	3219
a	92	86	2727
a	95	59	3485
a	82	28	8453
a	64	74	4844
a	63	2	3331
a	32	99	3138
a	14	55	9756
a	18	74	4663
a	1	2	8242
a	58	85	5251
a	39	21	9346
a	43	94	5455
a	22	38	2051
a	61	89	9183
a	83	52	5918
a	66	4	1798
a	52	87	928
a	91	52	5768
a	94	3	5773
a	67	63	4932
a	31	77	9790
a	13	39	4093
a	96	40	284
a	25	28	2118
a	11	17	5820
a	50	44	7046
a	53	97	3453
a	39	18	559
a	78	27	9186
a	100	12	8464
a	29	24	7309
a	37	72	3069
a	87	72	803
a	52	94	6781
a	17	20	1073
a	56	25	1714
a	94	10	1623
a	76	100	7063
a	24	66	3200
a	23	26	5890
a	67	36	9096
a	87	57	1855
a	18	45	8507
a	74	94	5737
a	71	48	2696
a	36	22	5243
a	75	53	8681
a	78	98	3191
a	100	11	2863
a	51	60	7617
a	76	12	6955
a	22	48	8133
a	98	97	6930
a	34	79	5824
a	15	83	3806
a	91	2	3109
a	24	73	8543
a	42	31	8813
a	6	41	896
a	3	95	9454
a	95	22	8849
a	43	52	7629
a	8	18	4854
a	28	77	1775
a	85	12	3197
a	68	52	2057
a	54	99	9080
a	75	42	1145
a	43	69	1072
a	68	91	2089
a	69	83	8950
a	79	14	6941
a	27	60	9349
a	66	17	1848
a	86	84	7542
a	34	70	7371
a	17	6	1316
a	91	27	7710
a	55	49	7124
a	3	55	7105
a	24	80	1855
a	25	70	4228
a	6	32	7158
a	50	70	4066
a	35	61	8167
a	57	8	3463
a	95	31	7812
a	85	21	806
a	68	51	8653
a	89	82	2168
a	71	38	4044
a	75	35	9004
a	39	57	1000
a	46	85	1155
a	51	10	7947
a	69	92	2336
a	19	53	1675
a	93	70	4135
a	37	99	5209
a	41	96	6997
a	88	5	9275
a	34	65	2868
a	24	87	7554
a	23	33	5230
a	6	27	9653
a	64	62	1176
a	31	33	779
a	35	34	6815
a	18	22	877
a	99	65	4089
a	63	47	7510
a	28	67	7499
a	68	58	2048
a	90	75	9975
a	72	61	7883
a	53	69	6708
a	61	5	8165
a	44	67	943
a	48	6	9582
a	68	73	7986
a	15	57	1977
a	19	58	5918
a	93	95	7337
a	30	5	3882
a	88	12	2566
a	35	90	6509
a	24	94	7727
a	89	51	6282
a	95	13	9983
a	8	7	3658
a	100	88	7026
a	85	39	9409
a	53	78	5077
a	71	20	3655
a	80	36	2653
a	26	96	6148
a	100	47	8742
a	7	70	35
a	93	88	6930
a	76	48	6189
a	41	82	767
a	81	59	6589
a	30	12	1849
a	56	60	3737
a	96	83	8499
a	59	89	91
a	25	89	6696
a	23	55	8818
a	84	71	3581
a	32	37	7561
a	53	38	6416
a	60	56	6399
a	43	16	9207
a	99	79	1797
a	65	35	8136
a	63	93	2317
a	29	93	2529
a	90	93	6874
a	97	37	5823
a	44	49	5577
a	69	55	9936
a	51	97	2302
a	17	81	7068
a	56	84	2141
a	27	24	4823
a	9	98	768
a	67	97	6693
a	88	26	5604
a	35	72	2882
a	3	19	2679
a	59	94	5338
a	60	64	1672
a	25	34	3566
a	82	85	2630
a	49	100	7130
a	40	44	3483
a	39	76	3496
a	21	22	8178
a	60	55	9843
a	8	53	9337
a	48	92	6788
a	68	23	211
a	36	56	988
a	86	24	1729
a	69	48	1455
a	37	7	8074
a	92	21	447
a	57	45	3419
a	43	14	6615
a	48	83	9394
a	90	47	4528
a	58	20	7439
a	9	3	9096
a	17	67	1693
a	19	86	759
a	76	93	3539
a	98	46	6321
a	27	22	9011
a	10	98	1011
a	49	5	9456
a	99	21	5012
a	82	71	6590
a	50	28	3996
a	31	2	389
a	14	78	7388
a	89	15	8029
a	53	49	9035
a	1	43	8338
a	21	24	4333
a	43	7	6708
a	63	72	1087
a	29	40	2468
a	85	59	8332
a	72	64	6449
a	41	61	7064
a	78	90	3139
a	79	72	7856
a	26	68	3544
a	9	4	5550
a	15	26	366
a	17	68	479
a	94	58	4024
a	81	39	6409
a	66	94	4528
a	87	9	1769
a	52	29	5026
a	3	6	6887
a	8	91	2395
a	28	6	1661
a	32	65	8795
a	31	11	7032
a	21	33	5876
a	7	18	5983
a	65	15	4834
a	72	71	3004
a	54	43	1610
a	93	4	6674
a	41	38	6458
a	12	46	5830
a	34	31	4155
a	17	61	1889
a	19	100	943
a	98	32	3534
a	49	55	7588
a	67	93	8224
a	35	100	7317
a	91	67	3519
a	77	44	5183
a	45	67	4054
a	70	85	8973
a	57	64	7259
a	4	22	8138
a	95	87	9729
a	46	34	7839
a	68	11	4453
a	54	34	7598
a	93	29	3567
a	58	33	5156
a	41	47	3582
a	61	52	4118
a	79	94	367
a	27	76	2058
a	83	27	834
a	88	78	4107
a	76	74	9487
a	77	84	158
a	98	59	6981
a	10	31	21
a	67	66	2720
a	40	96	553
a	28	20	396
a	33	71	8052
a	14	35	7193
a	53	12	4957
a	1	62	5984
a	46	37	684
a	11	69	3811
a	12	77	9289
a	93	22	8835
a	58	40	675
a	98	67	664
a	9	63	3531
a	47	14	5288
a	88	85	9628
a	91	32	690
a	98	50	9139
a	67	75	4099
a	49	33	182
a	31	81	6149
a	96	4	8668
a	95	52	1055
a	25	8	1630
a	63	31	3798
a	21	60	1271
a	95	69	1162
a	65	18	88
a	46	44	2161
a	41	25	8560
a	22	21	6411
a	98	90	890
a	61	70	8470
a	26	88	9111
a	27	90	2560
a	44	2	6023
a	69	6	8655
a	51	80	8276
a	17	32	7510
a	59	16	4631
a	42	56	2611
a	81	3	3548
a	84	8	8507
a	30	68	362
a	31	94	9095
a	70	47	2763
a	3	98	9647
a	99	54	5458
a	14	45	3732
a	90	98	3478
a	68	96	3824
a	51	40	2581
a	5	44	1075
a	62	87	1727
a	66	10	2406
a	47	28	4205
a	51	89	2958
a	56	12	8875
a	42	35	7693
a	10	8	842
a	84	23	1862
a	30	79	7437
a	92	87	3987
a	82	29	769
a	28	97	4058
a	11	27	93
a	14	52	5344
a	72	27	4469
a	39	20	6619
a	80	75	842
a	43	81	8606
a	26	59	5107
a	48	100	1400
a	54	14	1059
a	41	11	2797
a	62	94	3615
a	9	82	3479
a	88	42	2767
a	86	64	7411
a	34	58	4966
a	56	19	160
a	23	28	7282
a	62	41	2776
a	45	15	3003
