p	max	500	20000
a	487	179	540
a	224	489	639
a	353	203	602
a	316	57	874
a	279	167	839
a	46	150	261
a	249	10	959
a	454	459	212
a	297	412	824
a	456	315	878
a	301	461	283
a	70	266	784
a	245	272	6
a	441	427	363
a	367	301	363
a	210	24	375
a	475	132	88
a	177	306	9
a	290	243	261
a	382	373	144
a	419	461	179
a	82	369	805
a	414	176	108
a	125	190	996
a	215	60	646
a	67	253	154
a	366	410	380
a	440	24	710
a	336	153	355
a	119	166	474
a	158	486	821
a	8	459	520
a	407	477	275
a	213	414	186
a	86	132	95
a	252	372	511
a	132	84	751
a	28	5	944
a	288	297	341
a	387	207	975
a	112	124	711
a	338	498	466
a	197	317	105
a	236	469	820
a	192	83	8
a	37	277	650
a	429	235	622
a	244	158	842
a	267	353	529
a	433	121	666
a	82	160	218
a	465	296	401
a	121	318	8
a	361	495	911
a	254	205	9
a	210	143	594
a	219	231	885
a	484	193	154
a	214	446	778
a	493	397	396
a	96	473	221
a	345	430	720
a	497	219	884
a	280	319	114
a	379	219	827
a	289	55	258
a	109	334	6
a	471	299	684
a	425	407	23
a	427	193	114
a	265	399	26
a	320	393	119
a	38	7	228
a	497	359	6
a	199	16	944
a	425	83	734
a	74	330	173
a	293	44	214
a	4	288	97
a	297	314	629
a	377	245	991
a	335	52	21
a	16	139	773
a	362	5	94
a	325	415	361
a	311	92	982
a	168	470	13
a	408	357	710
a	373	387	787
a	267	26	787
a	276	292	587
a	149	18	655
a	82	23	301
a	453	396	852
a	77	272	111
a	24	420	112
a	79	454	959
a	358	315	10
a	215	134	831
a	157	265	716
a	76	479	462
a	295	191	848
a	48	376	314
a	357	450	171
a	417	21	714
a	403	230	983
a	105	266	855
a	393	109	523
a	199	321	332
a	109	451	824
a	455	219	863
a	351	410	366
a	118	435	753
a	134	436	659
a	270	148	89
a	76	99	495
a	108	268	830
a	320	260	229
a	179	459	962
a	472	127	320
a	38	434	566
a	188	267	174
a	178	128	836
a	268	258	647
a	164	371	866
a	279	130	790
a	235	78	569
a	168	5	64
a	50	217	473
a	396	45	484
a	382	130	642
a	456	256	512
a	202	492	973
a	151	309	810
a	250	496	103
a	1	468	454
a	21	138	189
a	159	252	986
a	48	183	841
a	447	305	37
a	417	358	343
a	186	45	980
a	414	85	742
a	24	47	735
a	100	378	649
a	229	90	122
a	219	461	664
a	76	338	103
a	205	178	268
a	394	451	880
a	124	70	719
a	161	52	740
a	470	62	612
a	493	119	907
a	133	38	224
a	345	128	403
a	218	190	625
a	137	140	220
a	356	256	259
a	393	282	955
a	123	119	722
a	425	137	814
a	155	304	352
a	321	40	477
a	104	328	186
a	436	271	65
a	431	20	774
a	94	182	228
a	387	210	85
a	359	278	470
a	472	458	611
a	61	136	41
a	326	116	105
a	476	385	203
a	3	19	890
a	28	486	267
a	448	226	509
a	224	345	150
a	187	335	859
a	376	388	670
a	468	348	293
a	362	187	571
a	221	100	595
a	371	395	541
a	230	498	703
a	359	218	907
a	396	416	434
a	315	80	417
a	121	289	732
a	197	156	830
a	404	137	115
a	429	330	678
a	129	182	192
a	295	353	615
a	48	34	9
a	357	56	819
a	493	424	679
a	366	206	939
a	389	381	530
a	105	160	516
a	195	34	249
a	241	416	118
a	333	400	400
a	319	77	791
a	199	491	621
a	104	119	148
a	323	279	702
a	39	467	8
a	392	156	244
a	341	231	925
a	218	261	451
a	271	317	67
a	114	370	291
a	84	430	78
a	356	395	532
a	478	98	917
a	307	118	944
a	113	315	997
a	353	500	487
a	62	460	241
a	445	476	113
a	71	134	981
a	131	53	521
a	424	73	624
a	188	17	582
a	144	215	398
a	231	34	217
a	178	426	422
a	88	276	381
a	362	46	112
a	415	56	653
a	126	46	7
a	442	105	748
a	352	231	106
a	22	357	893
a	135	62	852
a	384	162	909
a	333	193	359
a	79	493	733
a	432	158	405
a	21	420	861
a	263	299	531
a	323	68	682
a	196	222	257
a	256	27	205
a	385	441	569
a	366	85	605
a	43	210	923
a	426	214	321
a	285	49	212
a	243	443	407
a	446	124	178
a	132	299	22
a	298	63	984
a	51	413	310
a	369	194	573
a	318	133	201
a	265	287	963
a	375	349	969
a	322	331	66
a	29	479	703
a	317	68	977
a	160	257	473
a	86	387	451
a	118	16	953
a	231	275	190
a	37	214	787
a	23	7	555
a	212	76	97
a	198	107	760
a	258	180	590
a	297	330	192
a	405	308	397
a	315	186	162
a	61	402	743
a	338	249	416
a	206	256	161
a	335	164	771
a	432	461	621
a	330	484	217
a	7	326	742
a	11	16	603
a	103	366	495
a	262	163	949
a	105	94	190
a	451	102	15
a	310	191	305
a	333	118	415
a	462	362	803
a	33	282	512
a	72	480	901
a	238	461	355
a	367	171	57
a	81	118	354
a	210	402	638
a	157	185	348
a	30	441	482
a	369	307	884
a	11	476	425
a	447	208	141
a	18	496	107
a	237	252	981
a	493	146	885
a	170	183	487
a	119	248	939
a	488	302	626
a	460	172	835
a	190	29	103
a	296	496	840
a	132	158	763
a	42	28	737
a	388	32	690
a	155	343	664
a	473	184	842
a	113	225	765
a	166	117	601
a	60	488	820
a	62	170	180
a	378	7	759
a	198	282	551
a	108	412	678
a	237	320	322
a	4	231	391
a	50	357	725
a	476	446	820
a	178	16	790
a	23	152	694
a	316	390	338
a	376	361	359
a	69	202	528
a	454	380	616
a	500	202	106
a	230	471	121
a	292	254	20
a	59	221	386
a	225	181	69
a	82	214	254
a	444	401	382
a	234	45	672
a	349	364	308
a	386	278	888
a	229	278	549
a	162	305	474
a	67	340	957
a	429	357	828
a	489	10	848
a	135	292	646
a	158	95	341
a	414	229	651
a	190	332	308
a	63	198	94
a	176	298	303
a	81	483	898
a	392	225	478
a	87	290	47
a	401	373	967
a	119	77	968
a	375	487	584
a	449	97	867
a	460	295	267
a	446	278	617
a	400	442	587
a	113	286	479
a	302	288	120
a	364	169	153
a	269	122	666
a	331	385	747
a	107	102	281
a	409	248	457
a	49	289	818
a	411	390	792
a	420	472	338
a	443	41	744
a	226	411	480
a	83	126	433
a	286	417	389
a	468	460	914
a	373	457	341
a	453	434	314
a	11	262	801
a	299	3	718
a	54	491	336
a	137	461	915
a	293	323	648
a	313	494	221
a	246	348	160
a	449	254	32
a	412	486	242
a	308	311	813
a	398	177	94
a	278	475	231
a	303	124	785
a	86	356	533
a	236	49	925
a	273	57	684
a	146	201	233
a	296	230	337
a	28	293	967
a	113	395	662
a	293	135	296
a	279	84	706
a	83	335	210
a	491	18	942
a	297	365	498
a	410	20	797
a	112	348	165
a	481	137	327
a	349	434	932
a	153	223	549
a	245	321	268
a	395	182	143
a	300	233	904
a	339	373	915
a	159	38	214
a	235	452	476
a	244	446	527
a	484	493	697
a	486	343	817
a	181	316	398
a	153	283	672
a	381	325	947
a	418	177	464
a	404	396	190
a	300	301	236
a	90	233	963
a	498	114	275
a	380	114	929
a	290	358	317
a	493	173	999
a	356	330	576
a	252	299	305
a	109	110	139
a	365	4	645
a	402	14	37
a	270	41	244
a	53	423	712
a	436	337	829
a	136	13	566
a	491	323	947
a	401	95	402
a	237	347	255
a	297	30	664
a	472	20	264
a	329	397	278
a	75	145	778
a	400	160	173
a	93	301	135
a	26	358	782
a	245	146	900
a	487	245	278
a	397	205	658
a	406	101	989
a	173	294	480
a	230	296	108
a	103	58	293
a	225	168	799
a	211	493	90
a	451	442	663
a	476	31	580
a	358	479	876
a	125	288	201
a	21	229	718
a	277	75	378
a	443	319	793
a	67	379	553
a	106	415	33
a	78	25	288
a	25	147	453
a	484	272	126
a	57	290	284
a	172	181	271
a	465	69	381
a	262	51	785
a	105	238	527
a	91	15	37
a	100	471	193
a	312	319	818
a	81	390	464
a	321	439	431
a	219	272	894
a	76	191	707
a	32	317	261
a	412	8	56
a	216	441	363
a	446	379	39
a	378	119	446
a	331	484	124
a	84	52	100
a	287	369	565
a	291	195	621
a	330	295	404
a	226	500	16
a	173	155	952
a	55	155	960
a	408	468	413
a	126	20	867
a	239	479	606
a	451	295	917
a	144	333	423
a	257	98	833
a	116	185	965
a	450	484	503
a	149	391	188
a	495	261	993
a	428	450	750
a	195	473	530
a	333	379	444
a	312	74	31
a	351	363	944
a	298	101	112
a	81	371	915
a	53	253	717
a	459	186	985
a	482	377	158
a	9	127	867
a	193	123	607
a	216	260	662
a	179	440	233
a	75	123	180
a	160	475	490
a	363	324	597
a	273	92	87
a	296	267	481
a	169	3	14
a	482	189	7
a	212	22	376
a	16	265	53
a	108	167	676
a	364	313	572
a	454	447	313
a	193	423	565
a	188	254	937
a	151	490	659
a	98	380	974
a	174	57	436
a	476	161	652
a	386	217	894
a	432	263	528
a	35	226	839
a	429	422	962
a	475	360	546
a	48	198	303
a	103	288	828
a	451	144	543
a	1	65	193
a	77	214	225
a	243	18	572
a	499	188	132
a	185	141	436
a	58	133	430
a	157	207	646
a	450	379	756
a	205	195	236
a	498	79	339
a	484	14	831
a	110	64	872
a	6	399	576
a	345	369	435
a	271	25	293
a	54	411	890
a	241	128	765
a	204	12	593
a	342	134	934
a	492	279	187
a	143	448	177
a	166	35	254
a	332	319	940
a	378	205	598
a	288	189	681
a	401	114	110
a	184	382	270
a	216	143	643
a	458	244	876
a	250	114	522
a	363	177	640
a	93	456	534
a	476	496	514
a	259	10	341
a	192	39	422
a	487	208	855
a	141	82	488
a	307	278	634
a	420	31	442
a	249	43	424
a	122	283	789
a	362	266	638
a	491	162	443
a	311	343	358
a	168	223	174
a	13	489	200
a	359	107	190
a	481	249	763
a	444	491	670
a	451	449	583
a	197	237	739
a	490	121	669
a	3	444	205
a	462	195	950
a	358	48	704
a	72	153	474
a	254	97	440
a	21	192	120
a	286	188	186
a	129	103	644
a	438	491	554
a	205	308	796
a	11	71	568
a	343	426	121
a	82	336	975
a	195	115	315
a	451	29	657
a	414	147	596
a	333	33	477
a	404	380	536
a	461	462	179
a	378	412	526
a	274	179	301
a	389	130	881
a	460	281	795
a	213	447	275
a	351	65	546
a	302	494	425
a	32	222	841
a	4	156	110
a	320	217	479
a	216	26	263
a	202	21	509
a	338	469	705
a	467	139	134
a	47	399	916
a	107	144	867
a	476	331	724
a	40	87	358
a	259	247	732
a	245	2	683
a	335	384	806
a	102	405	604
a	49	287	107
a	226	465	894
a	69	101	63
a	272	137	352
a	129	304	873
a	304	314	427
a	73	499	67
a	22	404	159
a	45	13	793
a	10	375	244
a	125	400	487
a	208	452	285
a	120	272	286
a	452	311	622
a	253	445	385
a	493	366	685
a	345	399	755
a	114	244	226
a	497	196	550
a	369	19	982
a	459	145	247
a	401	280	516
a	223	217	823
a	246	362	795
a	472	211	11
a	354	139	487
a	84	480	499
a	393	477	964
a	17	473	887
a	363	347	270
a	95	160	932
a	307	432	629
a	136	264	226
a	122	113	721
a	71	328	405
a	364	214	712
a	320	84	9
a	391	470	936
a	141	380	836
a	291	83	141
a	457	191	35
a	362	100	934
a	55	11	979
a	438	177	863
a	34	258	433
a	96	55	901
a	315	279	393
a	172	116	408
a	384	108	213
a	423	261	893
a	418	135	483
a	208	319	636
a	81	199	569
a	210	485	767
a	484	107	317
a	343	176	533
a	299	438	412
a	66	343	903
a	167	247	691
a	100	42	61
a	388	119	81
a	180	241	961
a	482	489	442
a	265	341	598
a	341	34	949
a	27	255	761
a	363	212	971
a	374	500	259
a	164	146	468
a	383	110	114
a	316	53	132
a	226	183	128
a	154	59	92
a	373	181	922
a	359	70	518
a	31	224	188
a	451	484	210
a	130	211	601
a	439	95	946
a	499	496	698
a	462	228	850
a	282	278	672
a	210	20	174
a	120	106	354
a	295	397	686
a	486	312	284
a	428	129	577
a	181	343	572
a	91	473	789
a	24	14	611
a	190	415	85
a	137	273	772
a	72	314	28
a	208	170	751
a	143	188	960
a	78	483	536
a	265	6	845
a	161	469	340
a	327	320	912
a	57	164	638
a	156	168	394
a	412	194	587
a	271	137	368
a	497	494	964
a	317	347	225
a	264	89	365
a	227	197	328
a	416	116	374
a	56	475	249
a	455	45	166
a	19	209	622
a	402	187	167
a	132	80	852
a	351	108	505
a	298	376	286
a	321	9	183
a	60	402	58
a	249	351	145
a	41	43	29
a	27	72	574
a	349	238	128
a	26	179	713
a	23	194	477
a	129	299	895
a	311	199	113
a	258	497	398
a	207	22	551
a	230	413	939
a	211	320	371
a	70	389	942
a	462	115	473
a	432	2	968
a	441	308	846
a	208	473	663
a	120	245	830
a	475	21	543
a	281	460	764
a	486	439	604
a	200	284	116
a	336	460	147
a	299	208	900
a	119	499	623
a	128	472	772
a	24	153	141
a	229	224	122
a	494	252	739
a	261	37	805
a	81	297	85
a	53	131	314
a	473	391	723
a	470	468	583
a	327	437	956
a	184	61	763
a	440	167	894
a	29	299	570
a	89	192	922
a	421	129	998
a	354	228	62
a	84	461	5
a	446	300	511
a	109	142	229
a	259	331	13
a	74	374	404
a	166	302	983
a	23	403	559
a	482	243	823
a	94	28	746
a	396	182	477
a	278	182	933
a	481	58	828
a	248	283	798
a	121	19	637
a	174	7	295
a	37	390	297
a	480	109	407
a	44	422	665
a	279	457	806
a	83	56	945
a	376	46	308
a	348	44	896
a	442	8	868
a	174	451	95
a	432	189	380
a	215	130	619
a	238	353	913
a	148	73	35
a	208	340	803
a	81	218	427
a	337	112	921
a	392	490	625
a	11	320	724
a	20	242	694
a	336	71	107
a	158	256	350
a	308	181	49
a	42	392	269
a	298	30	679
a	134	424	126
a	247	81	213
a	53	264	159
a	288	119	113
a	223	105	280
a	322	426	384
a	165	160	962
a	340	186	45
a	236	123	946
a	169	438	992
a	268	318	665
a	420	193	628
a	316	18	874
a	212	99	967
a	108	204	973
a	71	472	990
a	221	491	809
a	350	273	486
a	396	41	536
a	352	469	324
a	61	435	581
a	430	248	272
a	144	417	275
a	476	78	76
a	386	354	594
a	116	485	602
a	206	355	74
a	462	137	932
a	245	263	554
a	120	79	259
a	286	362	295
a	205	362	273
a	419	468	424
a	234	349	965
a	128	98	755
a	384	28	494
a	183	388	608
a	462	325	585
a	162	129	806
a	367	200	13
a	67	4	199
a	76	334	274
a	422	294	779
a	115	272	544
a	161	456	952
a	147	13	104
a	80	24	516
a	6	304	911
a	29	241	196
a	241	107	296
a	407	436	896
a	190	60	834
a	356	268	677
a	160	255	233
a	365	202	737
a	296	495	55
a	494	406	674
a	217	115	190
a	422	226	185
a	431	16	825
a	341	402	250
a	198	261	358
a	274	301	846
a	179	88	992
a	368	175	748
a	331	309	620
a	227	356	567
a	197	324	567
a	400	234	312
a	259	161	972
a	28	482	687
a	35	390	273
a	127	20	900
a	164	226	271
a	74	96	259
a	277	461	794
a	60	51	955
a	406	35	988
a	468	344	645
a	244	135	769
a	13	340	808
a	144	284	455
a	384	299	757
a	443	377	814
a	233	93	29
a	159	365	534
a	452	249	540
a	219	158	163
a	408	127	821
a	101	222	343
a	484	298	274
a	394	62	220
a	440	336	149
a	239	64	86
a	209	117	472
a	294	430	381
a	280	296	59
a	185	109	391
a	464	468	161
a	104	123	647
a	30	263	418
a	32	359	686
a	18	326	149
a	133	151	57
a	75	392	570
a	38	28	36
a	460	326	467
a	19	321	708
a	5	382	452
a	298	264	935
a	155	385	442
a	65	3	70
a	293	51	597
a	226	118	168
a	122	71	699
a	4	329	35
a	424	77	235
a	329	240	619
a	47	346	442
a	490	325	838
a	70	73	752
a	273	489	16
a	386	8	909
a	245	477	388
a	268	36	830
a	141	306	709
a	330	381	216
a	480	66	385
a	92	471	393
a	451	225	71
a	181	392	871
a	453	403	301
a	333	253	310
a	81	253	162
a	263	295	404
a	413	214	170
a	438	267	214
a	461	234	662
a	124	420	551
a	119	355	713
a	15	420	613
a	308	210	891
a	132	279	309
a	76	116	764
a	369	198	257
a	482	319	467
a	85	130	985
a	288	108	170
a	472	104	953
a	84	317	226
a	340	167	353
a	478	237	186
a	51	93	975
a	173	402	702
a	198	111	134
a	435	472	71
a	439	17	554
a	12	197	356
a	58	263	566
a	224	99	984
a	120	52	274
a	286	271	296
a	408	153	214
a	149	142	178
a	315	378	553
a	31	366	639
a	462	366	209
a	33	286	881
a	157	181	205
a	323	181	96
a	78	425	683
a	152	299	358
a	357	350	429
a	380	145	392
a	260	305	266
a	389	83	293
a	322	22	520
a	75	370	603
a	437	327	179
a	100	135	414
a	247	193	642
a	307	148	957
a	293	489	686
a	166	105	384
a	71	36	944
a	424	487	561
a	297	127	194
a	75	190	323
a	47	60	658
a	93	270	767
a	40	166	290
a	169	454	988
a	282	239	480
a	448	155	187
a	74	77	531
a	37	327	967
a	477	177	845
a	177	221	589
a	352	69	498
a	225	201	620
a	444	429	668
a	391	246	528
a	324	171	241
a	197	163	471
a	1	344	323
a	183	112	512
a	372	191	586
a	215	323	958
a	58	394	201
a	314	112	742
a	277	108	70
a	480	360	650
a	196	124	203
a	159	136	380
a	452	134	694
a	11	129	987
a	253	494	66
a	43	368	161
a	135	288	613
a	465	166	8
a	128	18	871
a	474	412	387
a	243	345	473
a	319	84	206
a	261	235	312
a	321	400	141
a	194	158	880
a	90	95	629
a	53	73	650
a	256	485	640
a	318	103	276
a	265	121	740
a	493	3	254
a	389	216	504
a	269	434	191
a	354	314	122
a	393	366	166
a	236	186	34
a	146	78	350
a	217	227	385
a	293	30	741
a	23	357	761
a	122	32	776
a	350	464	654
a	207	361	695
a	283	393	891
a	202	43	406
a	287	342	949
a	70	98	513
a	130	399	753
a	40	17	137
a	478	455	636
a	26	204	553
a	231	53	985
a	74	240	598
a	83	2	874
a	233	401	765
a	221	144	535
a	500	89	919
a	230	70	42
a	73	393	803
a	442	94	58
a	72	94	930
a	261	412	594
a	210	308	619
a	360	345	312
a	205	111	953
a	461	197	539
a	9	476	25
a	214	263	695
a	253	355	483
a	290	495	631
a	343	225	229
a	57	456	734
a	336	113	834
a	398	377	933
a	275	95	178
a	42	446	675
a	425	462	421
a	113	67	103
a	293	335	963
a	27	300	201
a	449	242	33
a	412	482	991
a	8	47	504
a	467	402	183
a	340	140	779
a	400	297	154
a	236	45	238
a	273	61	408
a	434	72	387
a	406	482	818
a	445	328	280
a	202	478	147
a	248	368	244
a	386	184	846
a	335	207	151
a	141	386	560
a	201	239	562
a	325	310	729
a	182	193	179
a	138	363	828
a	304	127	921
a	195	231	558
a	474	306	13
a	437	174	50
a	77	247	548
a	395	374	910
a	162	87	234
a	210	427	542
a	242	24	982
a	461	378	951
a	318	477	730
a	191	81	836
a	11	439	33
a	20	335	876
a	260	350	206
a	146	500	238
a	455	130	359
a	5	447	205
a	14	135	682
a	397	261	196
a	180	171	968
a	496	192	468
a	422	216	254
a	99	61	499
a	302	386	155
a	85	114	720
a	18	77	724
a	327	213	330
a	292	259	101
a	84	173	671
a	377	413	787
a	340	23	85
a	245	158	62
a	231	159	491
a	457	422	682
a	362	365	470
a	325	103	875
a	311	180	700
a	126	365	415
a	262	491	867
a	70	340	872
a	310	487	939
a	79	174	586
a	462	34	86
a	305	165	546
a	404	223	52
a	129	64	774
a	438	458	159
a	152	159	286
a	34	223	375
