p	max	500	20000
a	428	18	9392
a	451	179	4276
a	181	454	6212
a	372	343	358
a	485	80	8463
a	171	321	9317
a	261	463	4391
a	76	450	8698
a	204	493	1413
a	354	478	3091
a	213	265	3557
a	365	62	9358
a	111	430	6897
a	5	125	4976
a	14	197	3202
a	53	353	4702
a	62	241	8980
a	237	405	123
a	260	220	2095
a	133	362	5759
a	193	23	1171
a	269	154	9802
a	245	220	2462
a	397	135	1850
a	60	71	5801
a	376	276	555
a	468	236	113
a	145	327	1435
a	350	264	191
a	117	3	7995
a	50	252	9574
a	442	370	7660
a	121	177	9470
a	1	305	2764
a	183	41	7192
a	439	67	2881
a	499	492	1149
a	305	155	9112
a	224	21	865
a	337	266	7785
a	385	188	5754
a	295	401	7307
a	334	73	3690
a	267	176	7285
a	426	467	2800
a	361	190	2808
a	234	436	8072
a	243	190	540
a	462	348	1113
a	418	286	9103
a	275	379	4071
a	360	113	2440
a	473	310	8205
a	20	284	2078
a	6	283	2775
a	299	303	3043
a	209	429	6918
a	345	157	2918
a	344	466	2376
a	274	276	4741
a	207	470	8698
a	197	317	164
a	326	83	3258
a	236	469	2545
a	245	33	8993
a	35	447	4692
a	164	25	6849
a	466	481	3221
a	339	21	4452
a	468	375	6554
a	25	486	3569
a	230	409	5862
a	248	72	9714
a	439	212	5506
a	162	379	4110
a	367	438	4589
a	438	391	2007
a	385	265	2974
a	149	321	9921
a	209	94	4294
a	105	157	5804
a	347	200	3721
a	167	93	7099
a	100	384	3687
a	190	262	3653
a	229	228	4761
a	360	252	1037
a	461	418	5411
a	318	53	252
a	191	265	9175
a	214	122	788
a	119	59	977
a	472	244	6924
a	398	28	9454
a	460	365	7852
a	407	342	4979
a	317	468	5805
a	160	401	4462
a	363	378	1854
a	169	197	7650
a	425	83	5418
a	448	412	356
a	434	227	5467
a	14	479	3417
a	166	298	5463
a	353	273	7168
a	23	407	3516
a	454	113	550
a	248	279	3558
a	211	141	1666
a	121	15	8788
a	490	444	7137
a	236	328	3908
a	476	255	2844
a	279	461	3447
a	83	52	7716
a	46	424	349
a	376	42	7746
a	196	381	8645
a	325	415	7821
a	168	470	4657
a	465	421	3794
a	45	161	7471
a	451	214	2767
a	181	481	7986
a	79	454	1473
a	471	120	8868
a	21	441	1215
a	346	194	9491
a	470	163	5234
a	403	230	6646
a	488	414	5914
a	308	169	6297
a	294	332	5485
a	423	168	2326
a	137	7	7913
a	63	385	5850
a	483	133	3666
a	33	214	9861
a	388	144	1318
a	134	436	1789
a	247	85	5135
a	113	17	7340
a	237	432	9716
a	94	331	8906
a	131	479	2430
a	421	10	7482
a	303	42	4851
a	273	3	8653
a	402	425	8415
a	478	196	285
a	434	22	255
a	362	308	882
a	71	476	3991
a	373	212	8741
a	382	130	8453
a	255	144	5929
a	442	351	37
a	444	289	4831
a	391	362	4737
a	439	126	1366
a	44	285	9262
a	7	427	2012
a	325	260	5239
a	272	400	6218
a	357	179	2309
a	343	480	5972
a	45	278	4658
a	135	404	3444
a	220	284	2906
a	24	47	2627
a	100	378	4793
a	312	362	6952
a	314	312	2012
a	413	52	2287
a	90	163	3986
a	369	472	9454
a	9	159	8035
a	85	492	5838
a	214	192	2884
a	401	485	2205
a	440	125	9
a	223	274	984
a	6	316	4828
a	209	320	1037
a	449	497	4586
a	488	265	7773
a	165	405	1450
a	241	119	2336
a	8	464	7527
a	342	215	7878
a	416	85	5725
a	289	473	7687
a	104	328	702
a	434	329	4142
a	127	468	3622
a	60	499	9783
a	242	490	2462
a	189	209	9339
a	212	310	7190
a	246	29	8575
a	193	135	7443
a	140	394	2017
a	458	37	3852
a	188	414	2325
a	444	112	2661
a	107	214	6869
a	93	279	6902
a	40	157	1091
a	259	189	6313
a	457	116	2223
a	224	345	6413
a	362	187	6972
a	454	347	9995
a	334	317	4459
a	154	175	9846
a	177	198	5940
a	267	324	7931
a	36	143	2000
a	239	384	9166
a	315	80	7614
a	391	223	9388
a	68	376	1389
a	287	30	295
a	439	243	6715
a	462	16	6017
a	305	235	642
a	55	304	902
a	438	440	2049
a	394	50	7905
a	336	493	8898
a	262	5	80
a	416	292	6352
a	312	245	6492
a	42	290	45
a	265	402	5915
a	378	493	7283
a	27	440	995
a	29	330	5061
a	458	276	4517
a	331	110	1638
a	460	330	6554
a	354	197	715
a	296	342	1428
a	448	433	2480
a	397	456	4722
a	164	469	4519
a	203	441	411
a	251	405	9408
a	221	309	7428
a	207	326	2710
a	246	232	1773
a	140	317	9413
a	47	350	8601
a	287	335	4293
a	197	461	4260
a	400	97	5328
a	386	12	9690
a	116	307	260
a	12	86	1303
a	173	229	4561
a	468	487	784
a	16	160	4234
a	221	249	5967
a	463	300	7420
a	262	308	7958
a	183	210	7016
a	153	363	2154
a	462	415	7237
a	358	284	341
a	125	127	8776
a	162	491	6715
a	381	213	148
a	106	348	1133
a	309	409	5684
a	308	214	4622
a	294	289	8679
a	252	443	1433
a	298	63	1436
a	81	325	3162
a	104	226	9103
a	392	7	715
a	133	272	2946
a	320	313	5202
a	179	494	8699
a	435	24	9258
a	250	25	6863
a	86	387	753
a	17	392	2565
a	93	445	378
a	365	440	7603
a	245	226	8386
a	178	157	478
a	175	184	6253
a	69	325	3209
a	108	237	6957
a	258	180	9764
a	396	10	5354
a	352	310	9610
a	174	115	2559
a	490	460	1091
a	453	216	1442
a	439	21	3365
a	462	174	9622
a	358	79	4618
a	268	163	527
a	277	219	2539
a	187	85	8912
a	300	204	6073
a	173	90	9586
a	210	78	9803
a	489	157	929
a	477	484	2827
a	101	264	1830
a	267	106	3594
a	456	161	4685
a	239	158	9421
a	195	220	4957
a	100	327	5514
a	252	138	4582
a	219	480	2136
a	39	181	2812
a	332	129	7475
a	459	433	2719
a	11	476	2189
a	470	19	9306
a	110	122	7896
a	440	98	3913
a	336	211	7965
a	156	358	4364
a	345	171	4684
a	398	479	3767
a	354	427	5311
a	393	253	527
a	427	458	4693
a	436	308	8556
a	237	320	1616
a	131	367	5666
a	80	389	959
a	151	225	5569
a	467	308	9197
a	340	46	4061
a	107	237	3673
a	363	135	3304
a	400	139	6503
a	35	489	5845
a	457	95	5353
a	23	152	8256
a	466	279	7413
a	376	361	6320
a	122	341	1857
a	362	324	1131
a	117	222	6657
a	352	65	3295
a	414	297	7286
a	1	324	8941
a	291	399	170
a	337	189	1615
a	339	411	859
a	309	319	4388
a	115	64	3975
a	152	246	3784
a	486	489	6803
a	290	92	9484
a	488	221	3607
a	234	481	6002
a	294	399	6169
a	280	201	8451
a	404	298	4511
a	171	97	8469
a	81	483	6642
a	413	420	1714
a	270	343	2887
a	332	52	6490
a	99	259	50
a	265	117	513
a	214	48	1467
a	87	290	7817
a	380	296	6326
a	18	359	9165
a	366	367	8896
a	15	182	8242
a	123	487	2306
a	363	436	8438
a	351	159	9570
a	448	342	601
a	226	87	5719
a	99	223	6692
a	122	36	2705
a	145	27	9378
a	41	90	7892
a	13	228	7259
a	98	396	2563
a	121	85	426
a	144	236	8940
a	326	132	8836
a	476	305	5375
a	268	5	4562
a	201	126	9033
a	226	411	660
a	279	391	8486
a	438	236	2850
a	267	468	6833
a	315	448	9553
a	31	4	3337
a	266	151	9001
a	49	237	4398
a	72	90	8225
a	404	121	607
a	219	10	7660
a	256	48	4650
a	438	296	1866
a	205	115	7374
a	9	472	7168
a	484	190	4535
a	214	259	2765
a	161	245	6568
a	366	190	2018
a	105	304	7476
a	285	44	8511
a	218	113	2018
a	91	229	2926
a	204	444	3215
a	485	421	2598
a	342	22	635
a	289	154	4401
a	171	218	8979
a	90	422	6107
a	85	225	127
a	87	439	9756
a	80	303	7929
a	449	254	526
a	165	234	8223
a	19	429	2425
a	397	88	1770
a	203	265	4574
a	16	372	2246
a	491	18	1324
a	168	79	1538
a	350	347	3011
a	433	157	2393
a	315	145	9451
a	301	414	6019
a	211	96	6457
a	68	447	10000
a	144	103	4606
a	153	223	7804
a	102	202	1639
a	141	390	7248
a	337	475	5477
a	339	373	1201
a	325	330	7135
a	281	172	4338
a	343	314	8502
a	36	386	9143
a	239	133	1320
a	225	479	9287
a	315	349	7350
a	82	448	2340
a	310	208	4445
a	183	322	5786
a	462	271	5652
a	215	109	1950
a	162	91	4892
a	300	301	9589
a	157	212	5546
a	30	66	7106
a	180	363	2949
a	498	114	9468
a	392	347	5964
a	48	301	4699
a	87	132	7788
a	260	338	951
a	271	114	1079
a	437	358	8323
a	132	187	6558
a	104	370	1494
a	180	175	4918
a	62	143	2412
a	249	388	1860
a	108	441	5468
a	401	95	6717
a	184	281	7308
a	94	252	7444
a	472	20	493
a	368	101	2076
a	444	74	7055
a	160	369	4605
a	217	497	1109
a	376	334	698
a	145	269	9976
a	258	36	68
a	207	123	2654
a	373	367	51
a	59	176	3135
a	183	19	2459
a	102	65	5929
a	358	479	4423
a	162	298	125
a	441	481	2441
a	475	206	5313
a	357	238	7314
a	486	450	3844
a	276	4	8054
a	262	51	522
a	158	96	6902
a	181	129	8117
a	241	414	6189
a	100	471	8619
a	319	55	7854
a	238	445	524
a	247	305	5703
a	30	457	8734
a	360	75	2802
a	318	68	8006
a	87	281	5733
a	313	324	2580
a	412	8	5201
a	308	457	4100
a	227	27	4404
a	259	276	3321
a	132	46	4505
a	118	339	1146
a	445	402	8833
a	431	227	7134
a	491	444	496
a	350	497	6885
a	297	139	4227
a	500	390	3111
a	250	284	1793
a	400	27	8434
a	478	484	2106
a	480	152	2204
a	339	207	9848
a	55	155	5378
a	103	175	2070
a	225	293	2058
a	262	354	2380
a	1	244	7070
a	153	433	2960
a	372	291	7236
a	266	240	6251
a	58	126	5952
a	256	85	672
a	348	459	5087
a	281	390	9049
a	87	110	9285
a	440	289	4328
a	336	402	855
a	66	295	2561
a	195	473	5698
a	158	239	1534
a	497	225	8105
a	351	363	1379
a	482	377	5973
a	378	326	1312
a	327	387	997
a	94	410	8510
a	377	375	4221
a	330	22	1438
a	60	211	6491
a	362	391	2016
a	145	427	2670
a	491	41	4410
a	364	313	9752
a	424	254	3494
a	140	234	7448
a	13	116	4194
a	435	414	1535
a	188	254	3551
a	3	307	3032
a	79	68	1415
a	480	19	3885
a	489	203	6001
a	16	213	3709
a	258	270	2938
a	371	171	3552
a	382	489	2814
a	172	95	84
a	135	101	1651
a	361	18	2917
a	54	95	7312
a	125	202	1596
a	300	330	991
a	219	442	1436
a	39	239	2396
a	392	416	9926
a	265	182	2295
a	290	323	2337
a	170	253	5556
a	488	472	4318
a	52	249	1590
a	446	465	5118
a	252	256	3469
a	436	382	5529
a	496	161	2943
a	445	248	9485
a	378	205	3010
a	401	114	9027
a	80	447	5023
a	269	187	8922
a	179	5	1154
a	481	317	6036
a	151	187	6536
a	363	177	7036
a	178	70	7376
a	468	259	4693
a	364	428	1630
a	306	373	5870
a	73	70	5143
a	451	449	9294
a	361	323	238
a	287	111	8100
a	130	182	5734
a	3	444	572
a	349	290	1440
a	206	341	8979
a	499	461	8952
a	55	481	1617
a	244	302	6699
a	408	42	8306
a	357	201	9928
a	495	95	2188
a	336	316	313
a	451	29	1840
a	324	277	6391
a	128	40	9107
a	241	497	7228
a	266	490	1692
a	252	215	9258
a	312	292	8079
a	67	218	2151
a	360	80	3026
a	270	413	6248
a	399	59	8230
a	87	372	2280
a	15	120	9696
a	497	395	5170
a	317	352	1616
a	63	332	3413
a	469	37	4552
a	374	226	4698
a	104	386	9115
a	436	449	5782
a	62	287	8738
a	378	80	601
a	341	332	3245
a	71	215	8673
a	274	375	8674
a	179	142	3266
a	95	499	3822
a	457	50	2602
a	173	182	5314
a	396	362	3298
a	36	193	7616
a	442	152	8761
a	262	391	774
a	121	479	81
a	1	239	2600
a	229	321	6894
a	480	313	3436
a	346	350	7982
a	78	137	1879
a	493	366	7161
a	105	382	3418
a	204	374	7627
a	176	415	1346
a	342	492	4784
a	39	405	3794
a	161	271	1895
a	401	280	7837
a	397	14	243
a	166	341	2848
a	353	306	5899
a	145	462	6183
a	4	263	1781
a	433	331	1821
a	255	12	2626
a	22	231	5496
a	98	345	8604
a	338	328	2929
a	287	257	6486
a	144	17	2976
a	490	415	4466
a	1	440	8580
a	102	256	2400
a	231	100	4687
a	88	462	3361
a	201	209	7671
a	187	2	1247
a	7	279	5664
a	173	43	3657
a	348	55	7912
a	484	471	1850
a	414	457	9583
a	370	317	8270
a	176	206	8006
a	215	167	2442
a	58	238	1761
a	67	116	2839
a	157	234	6977
a	399	349	6906
a	447	97	123
a	343	176	1618
a	336	34	6765
a	156	469	3038
a	218	10	8977
a	294	367	902
a	213	277	2029
a	86	13	6052
a	33	247	6581
a	238	184	8043
a	14	201	2923
a	240	300	937
a	369	136	5550
a	246	481	1760
a	375	263	5587
a	255	381	2457
a	38	477	234
a	331	165	2431
a	363	212	8600
a	307	317	8347
a	164	146	7566
a	37	236	2812
a	224	493	5885
a	50	248	667
a	126	343	8372
a	163	299	3299
a	338	191	7704
a	391	331	9148
a	211	55	6975
a	287	138	8404
a	310	313	3607
a	349	477	4829
a	432	407	5420
a	337	270	3827
a	120	106	7460
a	489	91	2036
a	465	115	4902
a	437	253	6268
a	241	468	5846
a	24	14	8103
a	137	273	5303
a	379	322	6410
a	494	113	9910
a	39	127	1286
a	422	333	3241
a	78	483	8822
a	447	234	1910
a	124	101	2950
a	327	320	2345
a	66	42	753
a	308	19	3520
a	165	438	9465
a	8	463	7392
a	446	417	8649
a	104	423	7755
a	113	175	4222
a	431	53	8604
a	4	185	2455
a	207	466	5060
a	458	68	561
a	481	429	3347
a	250	226	8015
a	93	376	6695
a	40	124	8901
a	169	280	4368
a	150	80	7407
a	92	295	7736
a	475	425	5617
a	334	284	8735
a	64	256	7849
a	103	97	3164
a	359	251	3935
a	36	174	7830
a	22	393	6500
a	144	263	6472
a	70	389	8824
a	358	384	4537
a	72	233	3867
a	210	139	7133
a	157	432	5291
a	159	326	857
a	346	379	7909
a	295	262	3915
a	152	48	344
a	78	178	5488
a	138	79	6089
a	495	463	6422
a	465	232	4954
a	91	82	2669
a	370	39	319
a	190	266	3150
a	483	284	9289
a	356	22	1083
a	446	144	4962
a	199	456	8296
a	360	224	6770
a	473	391	8594
a	256	427	2599
a	392	187	4467
a	124	248	751
a	470	468	5301
a	184	61	9294
a	246	271	5462
a	66	161	4891
a	142	122	215
a	458	311	2218
a	411	4	206
a	74	374	9133
a	60	293	3249
a	226	29	2022
a	198	223	844
a	145	481	3760
a	491	99	8357
a	424	40	9164
a	154	337	8787
a	64	223	3489
a	433	302	6113
a	481	58	8726
a	248	283	3508
a	326	194	1450
a	93	205	3506
a	231	67	2180
a	457	130	582
a	173	198	3652
a	159	119	2903
a	221	218	6699
a	410	443	4361
a	126	73	7586
a	149	30	5859
a	352	134	8776
a	174	451	9617
a	384	129	9882
a	370	278	2433
a	423	352	5147
a	10	199	9641
a	432	189	1939
a	305	385	9841
a	441	193	1052
a	120	384	5727
a	30	45	9184
a	214	329	2325
a	470	167	2508
a	253	301	7260
a	398	307	4999
a	474	221	8267
a	294	320	6481
a	137	11	8690
a	393	145	8176
a	459	97	8331
a	318	164	5581
a	265	312	8775
a	85	167	5347
a	251	131	1908
a	274	438	7140
a	131	451	2010
a	41	321	9026
a	449	164	4014
a	264	335	5163
a	340	186	1334
a	19	487	7384
a	455	283	6244
a	478	200	8006
a	409	455	4035
a	457	499	4112
a	330	67	846
a	60	184	6984
a	316	18	5339
a	16	446	7669
a	258	151	6181
a	297	427	227
a	207	168	8551
a	463	82	3704
a	481	183	8914
a	1	296	7870
a	476	78	2984
a	335	133	3929
a	358	110	156
a	395	240	7334
a	215	467	4778
a	224	14	9176
a	339	303	7739
a	325	256	1121
a	267	139	3333
a	36	452	6493
a	149	163	6321
a	82	390	4155
a	474	492	6797
a	384	28	6122
a	310	158	5707
a	257	258	412
a	77	129	9887
a	333	23	2853
a	100	358	101
a	367	200	2915
a	270	427	6015
a	447	241	2010
a	394	463	9590
a	214	196	656
a	161	456	5438
a	80	24	8123
a	209	324	3913
a	119	217	7505
a	322	125	3233
a	488	269	7942
a	308	56	1445
a	167	327	2606
a	483	50	7432
a	199	182	8790
a	132	125	5872
a	240	188	9152
a	242	486	6088
a	302	436	1318
a	431	16	8957
a	288	258	1673
a	327	163	535
a	184	467	5489
a	274	301	5933
a	98	24	7405
a	407	120	4048
a	273	380	8167
a	259	161	5818
a	164	226	741
a	500	41	421
a	463	423	1462
a	396	348	4936
a	68	356	539
a	287	26	2026
a	372	146	4281
a	162	336	5311
a	210	164	7525
a	92	128	5107
a	475	8	377
a	295	285	1402
a	408	127	9905
a	124	273	2614
a	20	84	1225
a	495	426	4469
a	6	99	6049
a	119	494	6820
a	63	231	5356
a	342	442	6887
a	185	109	3805
a	413	389	6177
a	309	212	6573
a	318	2	9518
a	85	381	6774
a	87	451	2799
a	237	82	3088
a	223	131	94
a	165	262	5786
a	421	236	8579
a	204	236	305
a	393	395	6589
a	213	10	3290
a	259	366	170
a	478	102	9160
a	118	153	3845
a	344	70	247
a	127	325	8951
a	240	55	5346
a	293	51	4516
a	41	187	8833
a	424	77	4614
a	64	244	6188
a	472	345	886
a	112	192	7995
a	377	220	8564
a	107	71	7072
a	282	73	6210
a	139	448	6216
a	44	451	1236
a	173	225	8581
a	46	401	6115
a	16	164	3546
a	311	119	7334
a	244	10	7797
a	315	481	1122
a	211	304	6664
a	384	166	3358
a	183	302	8376
a	243	67	137
a	333	253	7868
a	153	367	7946
a	125	123	8529
a	205	20	5946
a	318	333	8498
a	313	83	1952
a	149	445	6065
a	195	403	9890
a	285	13	821
a	33	205	8813
a	494	364	728
a	425	299	5230
a	240	486	1493
a	459	68	2099
a	355	55	5694
a	274	83	5800
a	41	356	3487
a	131	486	3060
a	89	112	4839
a	227	478	6379
a	377	301	1332
a	335	364	1333
a	37	210	4365
a	249	84	8634
a	362	477	3238
a	235	89	1108
a	415	341	3362
a	325	215	3005
a	477	60	1038
a	50	46	181
a	13	442	3132
a	352	458	4164
a	430	221	7748
a	499	314	4139
a	409	38	839
a	150	351	4418
a	385	78	2490
a	371	101	1818
a	408	153	7210
a	177	492	6459
a	200	91	5636
a	419	315	7211
a	416	386	6161
a	471	484	6616
a	238	465	593
a	275	329	418
a	180	330	9438
a	242	63	1970
a	191	74	1173
a	327	378	5943
a	110	126	9782
a	313	216	5133
a	403	90	6182
a	66	480	9739
a	354	423	654
a	8	313	9514
a	252	330	6487
a	146	475	5187
a	427	462	6939
a	321	71	3325
a	217	22	2246
a	143	314	7111
a	53	440	9379
a	32	141	8455
a	401	56	909
a	184	312	8015
a	350	101	1690
a	387	253	5338
a	75	190	1684
a	467	312	7430
a	40	166	7301
a	130	312	7542
a	296	48	8257
a	26	377	7907
a	409	375	101
a	192	97	8857
a	231	128	9013
a	410	250	2777
a	126	136	9456
a	59	209	6268
a	405	453	2015
a	338	104	6847
a	248	22	3013
